word,part_of_speech,meaning,example,example_meaning,definition
persona,noun,người,"Or, in other words, taking a different view of the translation, whatsoever you record on earth shall be recorded in heaven, and whatsoever you do not record on earth shall not be recorded in heaven; for out of the books shall your dead be judged, according to their own works, whether they themselves have attended to the cordinances in their own propria persona , or by the means of their own agents, according to the ordinance which God has prepared for their salvation from before the foundation of the world, according to the records which they have kept concerning their dead.","Hay nói cách khác, nếu hiểu câu dịch này một cách khác đi, bất cứ những gì các anh chị em ghi chép dưới thế gian cũng sẽ được ghi chép trên trời, và bất cứ những gì các anh chị em không ghi chép dưới thế gian thì cũng sẽ không được ghi chép trên trời; vì căn cứ vào những sổ sách này mà những người chết của các anh chị em được xử đoán theo những việc làm của họ, hoặc bởi chính bản thân họ đã tham dự ccác giáo lễ hay bởi sự trung gian của những người đại diện cho họ, đúng theo giáo lễ mà Thượng Đế đã chuẩn bị sẵn cho dsự cứu rỗi của họ trước khi thế gian được tạo dựng, theo những văn kiện mà họ đã lưu trữ về những người chết của họ.",A social role.
suspicion,verb,sự nghi ngờ,There was widespread suspicion against Sigismund and his Catholic warriors.,Đã có sự nghi ngờ phổ biến đối với Sigismund và các chiến binh Công giáo của ông.,"The act of suspecting something or someone, especially of something wrong."
possession,verb,quyền sở hữu,You're telling me you misplaced your most prized possession ?,con đang nói với ta là con đã đặt nhầm đa số các quyền sở hữu lớn à?,Something that is owned.
crotchety,adjective,kỳ quặc,"I'm going to become a crotchety old lady. """,Mình sắp sửa trở thành một bà già cáu kỉnh.,"Cranky, disagreeable, or stubborn, especially if prone to odd whims or fancies."
sprightly,adjective,nhanh nhảu,"Well, he was sprightly .",Ông ta hoạt bát quá nhỉ.,"full of life and vigor, especially with a light and springy step"
recoil,verb,giật,"In the first volume, Swann's Way, the series of books, Swann, one of the main characters, is thinking very fondly of his mistress and how great she is in bed, and suddenly, in the course of a few sentences, and these are Proustian sentences, so they're long as rivers, but in the course of a few sentences, he suddenly recoils and he realizes, ""Hang on, everything I love about this woman, somebody else would love about this woman.","Trong tập đầu tiên, ""Bên phía nhà Swann"", của bộ sách, Swann, một trong các nhân vật chính, đang trìu mến nghĩ về tình nhân của mình, vẻ hoàn mỹ của nàng lúc trên giường. thì đột nhiên, trong chỉ vài câu, và đây là những câu văn của Proust, chúng dài như những dòng sông, chỉ trong vài câu, ông đột nhiên giật lùi lại và nhận ra, ""Ôi, tất cả những gì tôi yêu ở người phụ nữ này, người khác cũng yêu ở nàng.","(firearms) The amount of energy transmitted back to the shooter from a firearm which has fired. Recoil is a function of the weight of the weapon, the weight of the projectile, and the speed at which it leaves the muzzle."
orphan,adjective,trẻ mồ côi,Orphaned on my homeworld.,Bị bỏ rơi ở hành tinh của mình.,"A person, especially a minor, both or (rarely) one of whose parents have died."
disembark,verb,xuống xe,"As a precaution, we disembarked quietly in the freight yard just outside the station.","Để chắc chắn, chúng tôi xuống xe thận trọng ở chỗ lên hàng bên ngoài trạm xe lửa.",To remove from on board a vessel; to put on shore; to land; to debark.
strict,adjective,nghiêm khắc,A number of countries have strict laws against drugs.,Một số quốc gia có hệ thống luật pháp nghiêm khắc chống lại thuốc phiện.,"Upright, or straight and narrow; — said of the shape of the plants or their flower clusters."
surrogate,adjective,thay thế,High Surrogates,"Khác, Thay thế","(US law): A judicial officer of limited jurisdiction, who administers matters of probate and intestate succession and, in some cases, adoptions."
task,noun,nhiệm vụ,"Though he is young, he is equal to the task .","Mặc dù anh ta còn trẻ, anh ta vẫn có đủ khà năng để làm nhiệm vụ .",A piece of work done as part of one’s duties.
perseverance,noun,lòng kiên trì,Mark O'Brien teaches us that courage and perseverance overcome obstacles.,Mark O'Brien đã dạy chúng ta rằng can đảm và lòng kiên trì vượt qua mọi chướng ngại.,"continuing in a course of action without regard to discouragement, opposition or previous failure"
worthy,adjective,đáng,This companionship can continue to be ours if we are worthy .,Sự đồng hành này có thể tiếp tục thuộc về chúng ta nếu sống xứng đáng .,"having worth, merit or value"
pilfer,verb,ăn cắp vặt,"Leave my things alone, you pilfering cow!","Để đồ tôi yên đi, đồ con bò ăn cắp vặt !","To steal in small quantities, or articles of small value; to practise petty theft."
parasite,noun,ký sinh trùng,There'll be no lasting damage from the parasite .,Sẽ không có thương tổn gì từ ký sinh trùng hết.,(biology) A (generally undesirable) living organism that exists by stealing the resources produced/collected by another living organism.
