word,part_of_speech,meaning,example,example_meaning,definition
quirk,verb,lời châm biếm,"You want to tame Florence, but I prefer it wild, for all its quirks and criminals.","Ngươi muốn thuần hóa Florence, nhưng ta muốn nó hoang dã, với tất cả lời châm biếm và tội phạm.","an idiosyncrasy; a slight glitch, mannerism; something unusual about the manner or style of something or someone"
embellish,verb,thêm thắt,( Chuckles ) Figured your stories could use a little embellishment .,Tôi thấy câu chuyện ông tạo ra cần thêm tí chút thêm thắt .,To make more beautiful and attractive; to decorate.
incognito,adjective,giấu tên,What does incognito mean?,Ẩn danh có nghĩa là gì?,"Without being known; in disguise; in an assumed character, or under an assumed title."
fanciful,adjective,huyền ảo,"Oh, fancy policeman.","Oh, tôi đoán anh là cảnh sát.",imaginative or fantastic; unreal or imagined
oust,verb,đuổi,Exposing the board for wanting to oust us because we wanted to stop poisoning people?,Cho hội đồng đã đuổi chúng ta Vì ta muốn ngưng việc đầu độc mọi người?,To expel; to remove.
bifurcation,noun,chỗ rẽ,You're at the carotid bifurcation .,Cậu đang ở chỗ rẽ nhánh động mạch cảnh rồi đấy.,(biology) A division into two branches.
altercation,noun,cuộc cãi lộn,Daddy calls it an altercation .,Cha em gọi đó là cãi lộn .,Warm contention in words; dispute carried on with heat or anger; controversy; wrangle; wordy contest.
hanker,verb,ao ước,I've a hankering to see it.,Chú rất muốn được nhìn thấy nó.,"To crave, want or desire."
gimmick,verb,đồ không cần thiết,What gimmick ?,Mẹo cả đấy .,A trick or device used to reach some end.
introspection,noun,sự tự xem xét nội tâm,Transformation followed introspection .,Sự biến đổi theo sau sự tự xem xét nội tâm .,"A looking inward; specifically, the act or process of self-examination, or inspection of one's own thoughts and feelings; the cognition which the mind has of its own acts and states; self-consciousness; reflection."
parlance,noun,cách nói,"The term ""boutique"" entered common English parlance in the late 1960s.","Thuật ngữ ""cửa hàng thời trang"" đã đi vào cách nói tiếng Anh phổ biến vào cuối những năm 1960.","A certain way of speaking, of using words, especially when it comes to those with a particular job or interest."
consequential,adjective,"có ảnh hưởng, có kết quả",insurance against consequential loss,,someone who is self-important
patronizing,adjective,ra vẻ kẻ cả,"You're so patronizing , Mr Campion.","Ông rất ra vẻ kẻ cả , ông Campion.",offensive condescending
emblazon,verb,trang trí phù hiệu,"He gathered a group of people on the Hill of Love and unfurled a blue and white flag emblazoned with the words Ness Ziona (""Banner to Zion"") written in gold.","Ông tập hợp một nhóm người trên Hill of Love và giương một lá cờ màu xanh và màu trắng trang trí phù hiệu với các từ Ness Ziona (""Banner Zion"") được viết bằng vàng.",(transitive) To adorn with prominent markings.
tome,noun,quyển,A ponderous Tome .,Đó là một quyền sách khá nặng.,One in a series of volumes.
deviation,noun,sự lệch,We have a midcourse deviation .,Chúng ta có sự lệch hướng ở chính giữa.,"The act of deviating; a wandering from the way; variation from the common way, from an established rule, etc.; departure, as from the right course or the path of duty."
medley,verb,bản nhạc hỗn hợp,He once again swam both individual medley events.,Thế nên chúng tôi buộc phải chơi lại cả medley.,"(now rare, archaic) Combat, fighting; a battle. [from 14th c.]"
enigma,noun,điều bí ẩn,Death does not need to be an enigma .,Sự chết không còn là điều bí ẩn .,"Something or someone puzzling, mysterious or inexplicable."
susceptibility,noun,tính nhạy cảm,Individuals with low perceived susceptibility may deny that they are at risk for contracting a particular illness.,Những người có tính nhạy cảm nhận thấp có thể phủ nhận rằng họ có nguy cơ bị mắc một căn bệnh đặc biệt.,the condition of being susceptible; vulnerability
distress,noun,nỗi đau buồn,Does that prevent Jehovah from knowing our distress ?,Điều đó có ngăn cản Đức Giê-hô-va hiểu được nỗi đau buồn của chúng ta không?,(Cause of) discomfort.
obligatory,adjective,bắt buộc,It is an obligatory question in this evaluation.,Chỉ là 1 câu hỏi bắt buộc dùng để đánh giá thôi.,"Imposing obligation, morally or legally; binding: an obligatory promise."
unresponsive,adjective,khó động lòng,Woe to an Unresponsive Generation,Khốn cho thế hệ không chịu hưởng ứng,Not responsive; unreactive.
denial,noun,sự phủ nhận,So the first consistent component of regret is basically denial .,Yếu tố kiên định đầu tiên của sự hối hận đơn giản là sự phủ nhận .,The negation in logic
tenant,verb,thuê,Most of this building's tenants are artists.,Những người thuê nhà trong tòa nhà này hầu hết là nghệ sỹ.,"One who pays a fee (rent) in return for the use of land, buildings, or other property owned by others."
fatigue,verb,mệt nhọc,"You seem to be well balanced, even if you are suffering momentarily from fatigue .","Cô trông rất quân bình, cho dù ngay cả khi cô đang mệt nhọc nhất thời.",A weariness caused by exertion; exhaustion.
ornithology,noun,Điểu học,maybe getting a Ph.D. from Cornell in ornithology .,có thể tôi sẽ lấy bằng Tiến sĩ ngành Điểu học ở Cornell.,The branch of zoology that deals with the scientific study of birds.
insomnia,noun,mất ngủ,The problem causing the insomnia differs from person to person .,Nguyên nhân gây mất ngủ không phải ai cũng giống ai .,a sleeping disorder that is known for its symptoms of unrest and the inability to sleep
soothing,adjective,dễ chịu,For some reason it soothes me.,khiến tôi thấy dễ chịu .,Tending to soothe.
pun,verb,sự chơi chữ,( this is a pun ),( đây là một sự chơi chữ ),"A joke or type of wordplay in which similar senses or sounds of two words or phrases, or different senses of the same word, are deliberately confused."
condolence,noun,lời chia buồn,That people are gonna post condolences on a website?,Mọi người sẽ post những lời chia buồn lên website này sao?,"(uncountable) comfort, support or sympathy"
distracted,adjective,mất trí,"Well, I got a little distracted , didn't I?",Chắc bố hơi bị mất trí rồi nhỉ?,Simple past tense and past participle of distract.
distorted,adjective,bị bóp méo,And it is not subject to the distortions that often mark oral retelling.,Và nó không bị bóp méo như thường thấy trong sự truyền miệng.,Simple past tense and past participle of distort.
potential,adjective,tiềm tàng,"Therefore, it might be said that the potential human race within his loins died with him.",Thế nên có thể nói là dòng giống loài người tiềm tàng trong ngài cũng chết theo ngài.,Currently unrealized ability.
flirt,adjective,ve vãn,All that flirting with everything in pants that crossed our threshold.,Cô đã ve vãn bất cứ tên đực rựa nào đi ngang qua nhà.,"A sudden jerk; a quick throw or cast; a darting motion; hence, a jeer."
teeter,verb,đu,"Teetering teapots, so dainty.",Bàn tay búp măng xinh chưa này!,To tilt back and forth on an edge.
sonnet,verb,bài thơ xonê,Sonnet Spell Client,Khách chính tả KSpellComment,a fixed verse form of Italian origin consisting of fourteen lines that are typically five-foot iambics rhyming according to a prescribed scheme
idolize,verb,tôn sùng,In this world it is common to idolize oneself and one’s own will.,Trong thế gian ngày nay người ta thường tôn sùng chính mình và ý muốn riêng của mình.,"To make an idol of, or to worship as an idol."
clammy,adjective,lạnh và ẩm ướt,Many have fruiting bodies that reach upwards to catch any feeble current there might be in the clammy air.,Nhiều phần trái vươn lên trên bắt lấy nhiều luồng gió yếu ớt trong không khí lạnh và ẩm ướt .,"Cold and damp, usually referring to hands or palms."
