word,part_of_speech,meaning,example,example_meaning,definition
accusation,noun,sự buộc tội,He was prepared to face her accusations .,Anh đã chuẩn bị để đương đầu với sự buộc tội của vợ.,The act of accusing or charging with a crime or with a lighter offense.
omen,noun,điềm,He writes: “The overthrow of this world-power [Egypt] is an omen and prelude of the overthrow of every ungodly world-power on the day of the last judgment.”,Ông viết: “Sự sụp đổ của cường quốc thế giới này [Ê-díp-tô] là một điềm và dấu hiệu báo trước sự sụp đổ của mọi cường quốc thế giới chống tôn giáo trong ngày phán xét sau cùng”.,Something which portends or is perceived to portend a good or evil event or circumstance in the future; an augury or foreboding.
horde,verb,đám,Meaning “ Hordes .”,Nghĩa là “ đám dân”.,"A wandering troop or gang; especially, a clan or tribe of a nomadic people (originally Tatars) migrating from place to place for the sake of pasturage, plunder, etc.; a predatory multitude."
harmony,noun,hoà âm,Rhythms set a foundation for melodies and harmonies to play on top of.,Nhịp điệu tạo ra một nền tảng cho giai điệu và hoà âm để trình diễn.,"a pleasing combination of elements, or arrangement of sounds"
concoct,verb,chế,I've concocted you.,Tôi đã bịa ra anh.,"to prepare something by mixing various ingredients, especially to prepare food for cooking"
iconic,adjective,chân dung,They're just icons ; you click on them.,"Chúng chỉ là những biểu tượng , và bạn click vào chúng.","Relating to, or having the characteristics of, an icon."
endearing,adjective,khả ái,• What qualities endeared Jesus to people?,• Người ta quý những đức tính nào của Chúa Giê-su?,"Inspiring love or affection, in a childlike way."
superstar,noun,siêu sao,Ich was going to be the biggest Austrian superstar since Hitler.,Tôi sẽ trở thành siêu sao người Áo sáng giá nhất kể từ sau Hitler.,Someone who has accumulated a vast amount of fame and wealth.
sprint,verb,chạy nước rút,I did some sprints on the beach today.,Hôm nay tôi chạy nước rút trên bãi biển.,A short race at top speed
mythological,adjective,hoang đường,As in the mythological city under the ocean?,Thành phố thần thoại đã bị chìm xuống đáy đại dương đây sao?,"(colloquial) imaginary, fabulous"
