word,part_of_speech,meaning,example,example_meaning,definition
pathogen,noun,Mầm bệnh,"Pathogens , viruses.","Mầm bệnh , vi-rút.","(pathology, immunology) Any organism or substance, especially a microorganism, capable of causing disease, such as bacteria, viruses, protozoa or fungi. Microorganisms are not considered to be pathogenic until they have reached a population size that is large enough to cause disease."
coffer,noun,rương,For centuries rich and poor alike have been filling the coffers of religious organizations in the hope of reducing the time they or their loved ones are in purgatory.,"Trải qua nhiều thế kỷ, người giàu cũng như nghèo đã bỏ tiền vào đầy rương của các tổ chức tôn giáo với hy vọng làm giảm bớt thời gian mà họ hoặc những người thân của họ ở trong nơi hành tội.",A strongbox: a strong chest or box used for keeping money or valuables safe.
serendipitous,adjective,ngẫu nhiên,"This is what they call "" serendipitous . """,Cái này người ta gọi là khả năng cầu may .,By serendipity; by unexpected good fortune.
boon,noun,ơn,"And in her gratitude, she will see fit to grant us boons .","Và với lòng biết ơn của mình, bà ấy sẽ cho chúng ta một ân huệ.",A blessing or benefit.
inflexible,adjective,cứng,"Do I seek to lay down arbitrary, inflexible rules or to turn my personal opinions into law?","Tôi có đặt ra luật lệ tùy tiện, cứng nhắc hoặc biến quan điểm riêng của mình thành điều luật không?",Not flexible; not capable of bending or being bent; stiff; rigid; firm; unyielding.
corrugated,adjective,có nếp,So this is a corrugated box and its shadow.,Đây là một hộp có nếp sóng và bóng của nó.,Simple past tense and past participle of corrugate.
fanatic,adjective,cuồng tín,Indeed my husband was simply a fanatical fisherman.,Thực sự thì chồng tôi đơn giản chỉ là một ngư dân cuồng tín .,Fanatical.
scuff,adjective,scruff,Scuff marks back to the edge.,Dấu lê chân ở cuối mép.,"Caused by scraping, usually with one's feet."
convoy,verb,hộ tống,"You're gonna go after those guys that hit my convoy , huh?",Các cậu sẽ đuổi theo bọn đã hạ đoàn hộ tống của tôi chứ hả?,(nautical) One or more merchant ships sailing in company to the same general destination under the protection of naval vessels
esteem,verb,kính mến,Our esteemed professor will explain it.,Giáo sư kính mến đây sẽ giải thích nó.,To regard someone with respect
static,adjective,tĩnh,The codes applicable to European safety footwear are: There is also EN ISO 20346:2004 for protective footwear (must comply to basic safety requirements but toe cap impact resistance requirement is lower - 100 Joules) & EN ISO 20347:2004 for Occupational Footwear (must comply to basic safety requirements with anti static or slip resistant properties.,Các mã áp dụng cho giày dép an toàn Châu Âu là: Ngoài ra còn có EN ISO 20346: 2004 cho giày bảo hộ (phải tuân thủ các yêu cầu an toàn cơ bản nhưng yêu cầu chịu va đập trên đầu ngón chân là thấp hơn - 100 Joules) và EN ISO 20347: 2004 cho Giày dép bảo hộ (phải tuân theo yêu cầu an toàn với tính chất chống tĩnh hoặc chống trượt.,Unable to change.
grandstand,verb,khán đài,"He's coming up to the grandstand , fellow Federationists.","Anh ấy đang đi tới khán đài , anh Federistas.",The seating area at a stadium or arena; the bleachers.
boastful,adjective,thích khoe khoang,Some may be prone to boast about their success in the Christian ministry.,Một số người có thể thích khoe khoang về sự thành công trong thánh chức của tín đồ đấng Christ.,Tending to boast or brag.
vise,noun,mỏ cặp,"Othen / vise , I don't exist.",Những lúc khác thì tôi như không tồn tại vậy.,"(US) An instrument consisting of two jaws, closing by a screw, lever, cam, or the like, for holding work, as in filing."
shrapnel,noun,mảnh đạn,I've got a cluster of shrapnel trying every second to crawl its way into my heart.,"Tôi đã từng bị vô vàn mảnh đạn , cố gắng trườn từng chút một đến tim tôi.","a collective term for shot, fragments, or debris thrown out by an exploding shell or landmine"
rustling,noun,soạt,A rustle at the front door told me Holly had arrived home from school .,Tiếng sột soạt trước cửa cho tôi biết Holly đã đi học về .,Present participle of rustle.
saboteur,noun,kẻ phá hoại,I'm close to finding our saboteur .,Tôi sắp tìm ra kẻ phá hoại rồi.,A person who intentionally causes the destruction of property in order to hinder the efforts of his/her enemy.
hesitant,adjective,do dự,"You hesitate , and that hesitation could kill you.",Em do dự và sự do dự đó sẽ giết em.,"Tending to hesitate, wait, or proceed with caution or reservation."
