word,part_of_speech,meaning,example,example_meaning,definition
denude,verb,làm rụng lá,Lungs are damaged but airways not denuded nearly enough.,Phổi bị hư hỏng nhưng khí quản còn nguyên vẹn,"To divest of all covering; to make bare or naked; to strip; to divest; as, to denude one of clothing, or lands."
vexing,noun,gây phiền nhiễu,"Do not vex me, mortal.","Đừng trọc giận ta, người trần.",Present participle of vex.
intermediary,noun,giai đoạn trung gian,"Biogas, or landfill gas, is a biofuel produced through the intermediary stage of anaerobic digestion consisting mainly of 45–90% biologically produced methane and carbon dioxide.","Khí sinh học, hay khí bãi rác, là một nhiên liệu sinh học được sản xuất thông qua giai đoạn trung gian của tiêu hóa kỵ khí gồm chủ yếu là 45-90% mêtan sinh học được sản xuất và carbon dioxide.",Intermediate.
folksy,adjective,bình dân,"Um, like acoustic, folksy stuff.","Đại loại như âm nhạc quần chúng bình dân ấy mà, you know?",Characteristic of simple country life.
opportunist,noun,người cơ hội,"Others who had received land from the Sandinistas began to return their co-operative land titles to the large landholders who had owned them before the reforms, or simply to sell their portions to opportunists .","Những người khác nhận đất từ Sandinistas bắt đầu trả lại những hợp tác xã đất đai cho các chủ đất lớn, những người sở hữu chúng trước khi cải cách, hoặc đơn giản là bán phần của họ cho những người cơ hội .","Someone who takes advantage of any opportunity to advance his own situation, placing expediency above principle."
aroma,noun,mùi thơm,"These oils, in turn, define both the aroma and the flavor of espresso.",Rồi loại dầu này tạo nên mùi thơm và hương vị của espresso.,A smell; especially a pleasant spicy or fragrant one.
juxtaposed,adjective,sát nhau,Those are juxtaposed very nicely together.,Điều đầu tiên tôi muốn nói đến là:,Placed side by side often for comparison or contrast.
assorted,adjective,hỗn hợp,"Their artillery consisted of 28 mountain guns, two field guns, and 30 assorted mortars.","Pháo của họ gồm 28 sơn pháo, 2 pháo dã chiến và 30 cối hỗn hợp .",Simple past tense and past participle of assort.
scapegoat,verb,con dê gánh tội,You need a scapegoat .,Nếu các em cần một con dê tế thần .,"In the Mosaic Day of Atonement ritual, a goat symbolically imbued with the sins of the people, and sent out alive into the wilderness while another was sacrificed."
constant,adjective,không thay đổi,"Through these examples, we see that hard is the constant !","Qua những ví dụ này, chúng ta thấy rằng sự khó khăn là điều không thay đổi !",Unchanged through time or space; permanent.
thrust,verb,đẩy,Well that's rocket science; that's the mathematical expression for the thrust created by a rocket.,Đó là khoa học tên lửa; đó là biểu hiện toán học cho động lực được thúc đẩy bởi một quả tên lửa.,(fencing) An attack made by moving the sword parallel to its length and landing with the point.
comrade,noun,đồng chí,"Good afternoon, comrade lieutenant.","Chào, Đồng chí trung úy.","A mate, companion, or associate."
nasal,adjective,giọng mũi,This results in a nasal twang.,Do đó một người nói giọng mũi .,(anatomy) Of or pertaining to the nose.
nozzle,noun,vòi phun,"P- Cool nozzle positions, so on and so forth, those changes are all captured","Vị trí P- mát vòi phun , vv. và vv., những thay đổi được tất cả bắt","A short tube, usually tapering, forming the vent of a hose or pipe."
salute,verb,chào,"If raising or lowering the flag is part of a special ceremony, with people standing at attention or saluting the flag, then performing this act amounts to sharing in the ceremony.","Nếu việc kéo hay hạ cờ là một phần của một nghi lễ đặc biệt, có những người đứng nghiêm hoặc chào cờ, khi ấy động tác này có nghĩa là tham dự buổi lễ.","A formal gesture done in honor of someone or something, usually with the hand or hands in one of various particular positions."
atom,noun,nguyên tử,"It's equivalent to exploding 400, 000 Hiroshima atomic bombs per day 365 days per year.","Điều đó tương đương với việc thả 400, 000 quả bom nguyên tử Hiroshima mỗi ngày 365 ngày trong năm.","The smallest, indivisible constituent part or unit of something."
