word,part_of_speech,meaning,example,example_meaning,definition
wise,adjective,khôn,"Over the centuries many wise men and women—through logic, reason, scientific inquiry, and, yes, through inspiration—have discovered truth.","Qua nhiều thế kỷ, nhiều người nam và người nữ khôn ngoan---qua tính hợp lý, lý luận, việc tìm hiểu bằng khoa học, và vâng, cả sự soi dẫn nữa---đã khám phá ra lẽ thật.",Showing good judgement or the benefit of experience.
threaten,verb,đe doạ,Mekong Dams Could Threaten Aquatic Life,Các đập nước trên sông Mê-kông có thể đe doạ nguồn thủy sinh,To make a threat against someone; to use threats.
cinema,noun,phim,"It was used as the cinema CSV of Baek Seung-kyung, Ki-joo's ex-wife, played by Park Shin-yang, also where Tae-young, played by Kim Jung-eun, worked and had the pajama party.","Nó được sử dụng như rạp chiếu phim CSV của Baek Seung-kyung, vợ cũ của Ki-joo, chơi với Park Shin-yang, cũng như nơi Tae-young, chơi với Kim Jung-eun, làm việc và có bữa tiệc pajama ở đó.",(countable) a film
blaxploitation,noun,black exploitation (tạm dịch: bóc lột),""" Blaxploitation cinema: Can you dig it?"".","Nam Phi - trong tập phim ""Can You Dig It?""",A genre of exploitation films of the 1970s that starred black actors.
portrayal,noun,bức chân dung,It is a beautiful portrayal of the Savior.,Đó là bức chân dung tuyệt mỹ của Đấng Cứu Rỗi.,The act of portraying.
soap opera,noun,phim cải lương,There are adults who have allowed their attention to be captured by soap operas or TV serials.,"Có những người lớn lại mải mê xem những loạt phim mỗi kỳ chiếu một đoạn ngắn, hay các phim cải lương rẻ tiền.","A television serial, typically broadcast in the afternoon or evening, about the lives of melodramatic characters, which are often filled with strong emotions, highly dramatic situations and suspense."
defamation,noun,lời phỉ báng,Its mission is to stop the defamation of the Jewish people.,Sứ mệnh của hiệp hội này là ngăn chặn lời phỉ báng những người Do Thái.,"Act of injuring another's reputation by any slanderous communication, written or oral; the wrong of maliciously injuring the good name of another; slander; detraction; calumny; aspersion."
resumption,noun,sự hồi phục lại,This allowed resumption of the research work on the farm.,Điều này cho phép nối lại các công trình nghiên cứu trên trang trại.,The act of resuming or starting something again.
lionize,verb,đưa,"The lion has been lionized in books and films, such as Born Free, a true account of an orphaned lion cub raised in captivity and finally set free.","Sư tử đã được sách vở và phim ảnh đề cao, chẳng hạn như Born Free, một phim có thật về một sư tử con mồ côi được người ta bắt đem về nuôi và cuối cùng thả cho được tự do.","(transitive) To treat (a person) as if he were important, or a celebrity."
paranoia,noun,Paranoia,"In the final years of his life, he suffered from depression and paranoia about pursuit by his creditors and Moynier.","Trong những năm cuối đời, ông bị chứng trầm uất (depression) và chứng hoang tưởng ( paranoia ) cho là mình bị các chủ nợ và Gustave Moynier truy hại.",A psychotic disorder characterized by delusions of persecution.
prophylactic,adjective,phòng bệnh,I'd like to buy some prophylactic devices.,Tôi muốn mua ít thiết bị phòng bệnh .,A medicine which preserves or defends against disease; a preventive.
implicated,adjective,liên quan,Well what is the implication of that?,"Ồ, vậy thì hàm ý của điều này là gì?",Simple past tense and past participle of implicate.
multifaceted,adjective,nhiều mặt,"In the 1970s, a multifaceted resurgence began.","Những năm 1970, sự hồi sinh về nhiều mặt bắt đầu.",Having many aspects; nuanced or diverse.
curb,verb,kiềm chế,I have curbed the effect of the parasites,Ta đã kiềm chế tác dụng của kí sinh trùng rồi.,(North America) A row of concrete along the edge of a road; a kerb (UK)
