word,part_of_speech,meaning,example,example_meaning,definition
mesquite,noun,cây mesquite,"He's down by Mesquite , with Calita's gang.",Ở dưới Mesquite với băng Calita.,"Any of several deciduous trees, of the genus Prosopis, found in North America and used as forage."
coyote,noun,chó sói đồng cỏ,"""""""The ones we see are substantially larger than western coyotes .""",“Những động vật chúng ta thấy chủ yếu lớn hơn những con chó sói đồng cỏ phía tây.,A canine species native to North America.
chili,noun,ớt,"Hundreds of stalls and vendors line the streets with their goods: heaps of red and green chilies , baskets of ripe tomatoes, mounds of okra, as well as radios, umbrellas, bars of soap, wigs, cooking utensils, and piles of secondhand shoes and clothes.","Dọc theo đường, có hàng trăm quầy hàng và người bán dạo cùng với hàng hóa của họ: hàng đống ớt đỏ và xanh, những giỏ cà chua chín mọng, hàng núi đậu bắp, cũng như máy phát thanh, dù, xà bông cục, tóc giả, dụng cụ làm bếp, hàng đống giày và quần áo cũ.","The spicy fresh or dried fruit of any of several cultivated varieties of capsicum peppers, used especially to add heat, or as a flavouring in cooking; associated with Mexican, Indian, and Tex-Mex cuisine."
chipotle,noun,chipotle,"I'm calling it Wolf's BBQ Sauce, available in regular and chipotle .","Tao gọi nó là nước sốt BBQ của Wolf, Rồi bán cho nhiều chợ và siêu thị",Seasoned with or flavored by chipotles.
cacao,noun,cacao,"Cacao and indigo were also important exports for the New Spain, but was used through rather the vice royalties rather than contact with European countries due to piracy, and smuggling.","Cacao và chàm cũng là mặt hàng xuất khẩu quan trọng đối với Tây Ban Nha mới, nhưng được sử dụng thông qua thay vì tiền bản quyền thay vì liên lạc với các nước châu Âu do vi phạm bản quyền và buôn lậu.","A tree, Theobroma cacao, whose seed is used to make chocolate."
tamale,noun,tamal,The whole tamale .,Cả đĩa bánh tamale .,"Mexican dish of cornmeal dough shell filled with various ingredients (e.g. chopped beef, pork, sweet filling) then steamed in corn husks."
ocelot,noun,Gấm,"They can have a lifespan of 8–10 years, but live less than four years in the wild, because they are ""a favourite food of jaguar, puma, ocelot , eagle, and caiman"".","Tuổi thọ của chuột lang nước có thể lên đến 8-10 năm, tuy nhiên trong tự nhiên thường sống trung bình không quá bốn năm vì chúng luôn là ""con mồi ưa thích của báo đốm, báo sư tử, mèo gấm Ocelot, đại bàng và cá sấu Caiman"".",An American feline carnivore (Scientific name: Felis pardalis) covered with blackish ocellated spots and blotches which are variously arranged.
chocolate,noun,sôcôla,Hot chocolate .,Sôcôla nóng.,(uncountable) A food made from ground roasted cocoa beans.
tomato,verb,cây cà chua,"Oh, the tomato plant fell over!","Ồ, cái cây cà chua rớt rồi!","A widely cultivated plant, Solanum lycopersicum, having edible fruit"
mexico,,méxico,"The Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP), also known as TPP11 or TPP-11, is a trade agreement between Australia, Brunei, Canada, Chile, Japan, Malaysia, Mexico , New Zealand, Peru, Singapore, and Vietnam.","Hiệp định Đối tác Toàn diện và Tiến bộ xuyên Thái Bình Dương (Comprehensive and Progressive Agreement for Trans-Pacific Partnership - CPTPP), tên khác: TPP11 là một Hiệp định về nguyên tắc thương mại giữa Australia, Brunei, Canada, Chile, Nhật Bản, Malaysia, México , New Zealand, Peru, Singapore và Việt Nam.",geographic terms (country level)
