word,part_of_speech,meaning,example,example_meaning,definition
becoming,adjective,thích hợp,Didn't look nearly as becoming as it does on you.,Trông không thích hợp bằng cô bây giờ.,Present participle of become.
acronym,noun,từ viết tắt,A big mouthful -- you can see why we use the acronym CRISPR.,Thật líu lưỡi -- đó là tại sao chúng tôi sử dụng từ viết tắt CRISPR.,"An abbreviation formed by (usually initial) letters taken from a word or series of words, that is itself pronounced as a word, such as RAM, radar, or scuba; sometimes contrasted with initialism."
finite,adjective,có hạn,"These figures couldn't be exact, but we knew those materials were finite .","Những con số này không thể chính xác, nhưng ta được rằng vật liệu kia là có hạn .","Limited, constrained by bounds, impermanent"
monoculture,noun,độc canh,And we started growing larger and larger crop monocultures .,Và chúng ta phát triển độc canh ngày càng lớn.,the cultivation of a single crop at a time
enviable,adjective,gây đố kỵ,His position as a sadist wasn't perhaps as enviable as it might first appear.,Anh ta với tư cách là một kẻ bạo dâm có lẽ chẳng gây đố kỵ như ban đầu nó xuất hiện.,Arousing or likely to arouse envy.
lobbyist,noun,người vận động hành lang,I don't employ lobbyists .,Tôi không tuyển người vận động hành lang .,A person remunerated to persuade (to lobby) politicians to vote in a certain way or otherwise use their office to effect a desired result.
stonewall,adjective,ở nghị viện,Stonewall # by Tigert,Tường đá # bởi TigertComment,A wall made up of stone.
polarize,verb,phân cực,"In the case of cholesterol, the polar group is a mere –OH (hydroxyl or alcohol).","Trong trường hợp của cholesterol, nhóm phân cực là nhóm -OH (hidroxit hoặc cồn).","(transitive, US) To cause to have a polarization."
proponent,adjective,người đề nghị,"One of the proponents of full regional autonomy for the German-speaking Community is Karl-Heinz Lambertz, the minister-president from 1999 to 2014.","Một trong những người đề nghị về quyền tự trị khu vực hoàn toàn cho Cộng đồng nói tiếng Đức là Karl-Heinz Lambertz, ông là bộ trưởng-thủ hiến từ 1999 đến 2014.",One who supports something; an advocate
sterilize,verb,khử trùng,He sterilized it?,Hắn khử trùng nó à?,To deprive a male or female the ability to procreate.
trigger,verb,cò súng,To find out whose finger's on the trigger .,Để tìm xem ngón tay của ai trên cò súng .,A finger-operated lever used to fire a gun.
stethoscope,noun,ống nghe,And that is how stethoscope and auscultation was born.,Và chiếc ống nghe và phương pháp thính chẩn được khai sinh.,A medical instrument used for listening to sounds produced within the body.
manicure,verb,sửa móng tay,Since when do you get manicures ?,Em đi sửa móng tay từ khi nào thế?,a cosmetic treatment for the fingernails
sculpted,adjective,khắc,We can begin to sculpt the form.,Chúng ta có thể bắt đầu tạo hình.,"Well shaped, as a good sculpture is."
kinetic,adjective,động lực học,Einstein showed that mass can be converted into useful kinetic energy.,Einstein cho thấy rằng khối lượng có thể chuyển hóa thành năng lượng động lực học hữu ích.,Of or relating to motion
immortal,adjective,bất tử,Myth 1: The Soul Is Immortal,Quan điểm 1: Linh hồn bất tử,One that is not susceptible to death.
subconscious,adjective,tiềm thức,A spirit guide that attaches to your subconscious .,Một linh hồn dẫn đường có kết nối với tiềm thức của anh.,partially conscious.
nihilist,noun,vô nghĩa,Now I'm not trying to deliver a nihilistic message here.,Tôi không có gắng để truyền tải một thông điệp vô hình ở đây.,"(philosophy, religion) A person who accepts or champions nihilism."
administer,verb,quản lý,It is administered by SETAR.,Nó được quản lý bởi SETAR.,"(transitive) To cause to take, either by openly offering or through deceit."
recover,verb,bình phục,Why was he recovering from surgery?,Tại sao anh ta đang bình phục sau phẫu thuật?,"(transitive) To get back, regain (a physical thing lost etc.)."
aficionado,noun,người cuồng nhiệt,And I know some of you are Apple aficionados .,Và tôi cũng biết một số trong số các bạn là những người cuồng nhiệt đồ của Apple.,"A person who likes, knows about, and appreciates a particular interest or activity; a fan or devotee."
curio,noun,vật hiếm có,What are curios ?,Vật hiếm có là gì?,A strange and interesting object which invokes curiosity.
monochromatic,adjective,một màu,You don't want any clothes that are not monochromatic ?,Anh không muốn bộ đồ một màu nào hả?,"Having only one color, represented by differing hues and tints. For example shades in a black and white television."
oscillate,verb,dao động,Hertz had positioned the oscillator about 12 meters from a zinc reflecting plate to produce standing waves.,Hertz đã gây một dao động khoảng 12 mét đến một tấm kẽm để tạo sóng dừng.,"(intransitive) To swing back and forth, especially if with a regular rhythm."
depredation,noun,sự cướp bóc,"With the Rhodian fleet and economy suffering from the depredations of the pirates, Philip believed his chance to crush Rhodes was at hand.","Với hạm đội của người Rhodes và nền kinh tế suy sụp từ sự cướp bóc của cướp biển, Philippos tin rằng cơ hội của mình để đè bẹp Rhodes là đang nằm trong tay.","An act of consuming agricultural resources (crops, livestock), especially as plunder."
sprout,verb,mọc,It already made you sprout a butt-hand!,Chưa gì mông của chú đã mọc tay rồi kìa.,"A new growth on a plant, whether from seed or other parts."
lunge,verb,đâm,The next rib drives into your lungs .,Cái xương sườn tiếp theo sẽ đâm vào phổi mày đấy.,"A sudden forward movement, especially with a sword."
splatter,verb,kêu lộp độp,Bug splatter .,Xác côn trùng ấy .,An uneven shape or mess created by something dispersing on impact.
hydrophobia,noun,chứng sợ nước,"They seem inoculated with madness, Satanic hydrophobia [rabies].","Họ có vẻ bị tiêm nhiễm bởi sự điên khùng, bệnh dại của Sa-tan.","(pathology) An aversion to water, as a symptom of rabies; rabies itself."
vicious,adjective,xấu xa,They're vicious and they're dangerous.,Bọn họ đều xấu xa và nguy hiểm.,Pertaining to vice; characterised by immorality or depravity.
