word,part_of_speech,meaning,example,example_meaning,definition
protocol,noun,nghị định thư,"That's why we heard about the backing away from the Kyoto protocol , for example.",Đó là vì sao chúng ta nghe nói về việc rút khỏi nghị định thư Kyoto.,"(now chiefly historical) The minutes, or official record, of a negotiation or transaction; especially a document drawn up officially which forms the legal basis for subsequent agreements based on it. [from 15th c.]"
despondent,adjective,chán nản,"When faced with despondency , what can a person do to preserve his spiritual strength?","Khi cảm thấy chán nản , một người có thể làm gì để duy trì sức mạnh thiêng liêng?",In low spirits from loss of hope or courage.
intriguing,adjective,gợi thích thú,I'm intrigued .,Tôi bị hấp dẫn .,Causing a desire to know more; mysterious.
accountable,adjective,chịu trách nhiệm,"Indeed, man is accountable to Christ and ultimately to God.","Thật vậy, người nam chịu trách nhiệm trước Đấng Christ và cuối cùng là trước Đức Chúa Trời.",Having accountability (individuals have accountability).
staggering,adjective,bấp bênh,And disaster+ will make him stagger .,Tai họa+ làm hắn lảo đảo .,Present participle of stagger.
begrudge,verb,ghen tị,"You know, totally begrudging .","Bạn biết đấy, vẫn là sự bất đăt dĩ.",To be reluctant; to give reluctantly.
hamstring,verb,gân kheo,I once strung a man up by his own hamstrings because he cooked me a steak well-done.,Có lần tao treo một thằng bằng chính gân kheo của nó vì dám nấu cho tao món bò chín dừ.,"(anatomy) One of the great tendons situated in each side of the ham, or space back of the knee, and connected with the muscles of the back of the thigh."
pallet,verb,bàn xoa,This is often done on a pallet .,Điều này thường được thực hiện trên một pallet .,"a portable platform, usually designed to be easily moved by a forklift, on which goods can be stacked, for transport or storage."
phonograph,noun,máy hát,In those days we worked with the phonograph .,"Vào dạo đó, chúng tôi dùng máy hát để rao giảng.","Literally, a device that captures sound waves onto an engraved archive; a lathe."
salvageable,adjective,,Salvage my ass!,Đúng cái mông.,"Capable of being salvaged, saved or repaired. Worth rescuing and keeping rather discarding or replacing."
disorienting,adjective,,They're very disoriented .,Bọn họ đã mất phương hướng .,Present participle of disorient.
baffling,adjective,phức tạp,It is no mystery so complicated as to baffle science for thousands of years.,Không có gì huyền bí phức tạp đến nỗi khoa học phải hoang mang suốt mấy ngàn năm.,Present participle of baffle.
spontaneous,adjective,tự phát,An entirely spontaneous symposium happened in the park.,Một chuyên đề hoàn toàn tự phát xảy ra trong công viên.,Self generated; happening without any apparent external cause.
corresponding,adjective,tương ứng,I have a corresponding milestone to robust human rejuvenation.,Tôi có một cột mốc tương ứng với sự trẻ hóa mạnh mẽ ở người.,Present participle of correspond.
distinguishable,adjective,có thể phân biệt,"Just a couple of years after that law was passed, it's very clearly distinguishable .","Chỉ vài năm sau khi luật đó được thông qua, có thể phân biệt rất rõ ràng.","Able, or easily able to be distinguished."
rational,adjective,hợp lý,Human emotion isn't neatly ordered and rational and easily predictable.,"Cảm xúc con người không hề có thứ tự ngay ngắn, hợp lý và dễ đoán.",healthy or balanced intellectually; reasonable
fabricate,verb,bịa đặt,Not everything your father says is a complete fabrication .,Không phải mọi điều ông ấy kể đều là bịa đặt .,"(transitive) (cooking) To cut up an animal as preparation for cooking, particularly used in reference to fowl."
sizable,adjective,lớn,"Well, the unfortunate demise of your husband has left you quite a sizable estate.",Cái chết bất hạnh của cồng bà đã để lại cho bà một tài sản to lớn .,fairly large
wan,adjective,mệt mỏi,"With some prompting, Brother Salas opened his eyes, and a wan smile graced his lips as I took him by the hand.","Với một sự thúc giục nào đó, anh Salas đã mở mắt ra và anh nở một nụ cười mệt mỏi khi tôi nắm tay anh.","Pale, sickly-looking."
intrusion,noun,sự xâm nhập,But never once did we find any sign or evidence of intrusion .,Nhưng chúng tôi chưa bao giờ tìm ra dấu vết nào cho thấy sự xâm nhập,The forcible inclusion or entry of an external group or individual; the act of intruding.
discernible,adjective,có thể thấy rõ,WHAT DID YOU DISCERN ?,BẠN HỌC ĐƯỢC GÌ ?,Possible to discern.
balk,verb,chê,"Unless they balk , too.",Trừ khi họ cũng chê luôn.,"ridge, an unplowed strip of land. (One use is to walk on it.)"
scenario,noun,kịch bản,I'm going to give you my favorite scenario .,Tôi đang trình bày cho bạn kịch bản ưa thích của tôi.,An outline of the plot of a dramatic or literary work.
optimistic,adjective,lạc quan,And we have the tiniest reason to be optimistic .,Vì một lí do bé nhỏ duy nhất mà chúng tôi giữ được sự lạc quan này.,Expecting the best in all possible ways.
craggy,adjective,chơm chởm,Would they be able to ascend the craggy granite mountain ranges to find water?,Liệu chúng có thể trèo lên những dãy núi đá granite lởm chởm kia để tìm nước?,"Characterized by rugged, sharp, or coarse features."
embark,verb,lên tàu,"We embark at midnight, preparing ourselves for another rough trip.","Chúng tôi lên tàu lúc nửa đêm, sẵn sàng cho một chuyến đi nhọc nhằn nữa.",To get on a boat or ship or (outside the USA) an aeroplane.
bodega,noun,cửa hàng rượu vang,Same as the bodega .,Giống như ở cửa hàng .,Storehouse for maturing wine
hustle,verb,thúc ép,They send a single woman to hustle the single mom.,Họ cử 1 cô gái độc thân đến thúc ép 1 bà mẹ độc thân.,(intransitive) To rush or hurry.
prosthetic,adjective,,Kept blaming somebody with a prosthetic limb.,Tiếp tục đổ lỗi cho cái tên tay giả nào à?,"artificial, acting as a substitute for part of the body; relating to prosthesis"
pity,interjection,lòng trắc ẩn,Can one so rich in love be so poor in pity ?,Sao một người quá giàu tình yêu lại có thể quá ít lòng trắc ẩn ?,(uncountable) A feeling of sympathy at the misfortune or suffering of someone or something.
frill,verb,diềm xếp nếp,"Yeah, and she added a few frills and dressing.","Phải, cổ đã nói vậy, và cổ còn nói thêm vài thứ linh tinh nữa.",A strip of pleated material used as decoration or trim; a ruffle.
hefty,adjective,khoẻ mạnh,"Ready, Hefty ?","Sẵn sàng chưa, Tí Đô ?",(of a person) possessing physical strength and weight; rugged and powerful; powerfully or heavily built.
rambling,noun,dông dài,Just rambling .,Chỉ nói lảm nhảm thôi.,Present participle of ramble.
rowdy,adjective,ba gai,□ Attending rowdy parties,□ Dự những bữa tiệc thác loạn,rough and disorderly; riotous or just boisterous
distort,adjective,làm méo mó,Our society has distorted who we are.,Xã hội này đã làm méo mó con người chúng ta.,(transitive) To bring something out of shape.
colloquialism,noun,câu nói thông tục,Colloquial Amharic (2nd ed.).,Colloquial Amharic (ấn bản 2).,"A colloquial word or phrase; a common spoken expression, often regional."
brink,noun,bờ vực,Are we really at the brink of a great global disaster?,Chúng ta có thật sự đang đứng trên bờ vực của thảm họa toàn cầu không?,"The edge, margin, or border of a steep place, as of a precipice; a bank or edge, as of a river or pit; a verge; a border; as, the brink of a chasm. Also used figuratively."
varying,adjective,khác nhau,Social customs vary from country to country.,Phong tục nè nếp biến đổi khác nhau ở mỗi quốc gia.,Present participle of vary.
