word,part_of_speech,meaning,example,example_meaning,definition
cashmere,noun,len casơmia,The cashmere length is between 41 and 47 mm.,Chiều dài cashmere là từ 41 đến 47 mm.,"(chiefly uncountable) Fine, downy wool from beneath the outer hair of the Cashmere goat"
gracious,adjective,tử tế,Your answer when gracious and seasoned with salt,"Lời ta phải nêm thêm muối sao cho luôn tử tế ,",kind and warmly courteous
conceited,adjective,kiêu ngạo,""" Love is never boastful nor conceited .",Tình yêu không dựa trên sự khoe khoang hay kiêu ngạo .,"having an excessively favorable opinion of one's abilities, appearance, etc."
memorabilia,noun,đồ kỷ niệm,Did you say Nazi memorabilia ?,Các anh nói là huy hiệu Quốc xã sao?,Objects that are connected to or remind their owner of past events.
flapper,noun,cánh,"Come on, Flapper !",Đi nào Flapper !,A young woman of the 1920s who flouted convention in her dress and behaviour/behavior.
shenanigan,noun,sự chơi khăm,I hope he doesn't pull the same shenanigans with you.,Tôi hy vọng anh ấy sẽ không làm những hành vi như thế với cô.,"Trickery, games; skulduggery. To ""call"", ""claim"" or ""declare"" shenanigans is to rhetorically label something as officially deceitful, improper, or otherwise incorrect."
foil,noun,lá,... that you nearly destroyed our entire planet with speaker cable and aluminum foil .,Anh suýt nữa huỷ hoại cả hành tinh với dây cáp loa và lá nhôm.,A very thin sheet of metal.
betrayal,noun,sự phản bội,I need to punish you for your betrayal .,Tôi cần trừng phạt ông vì sự phản bội đó.,the act of betraying
norm,verb,quy tắc tiêu chuẩn,Intervention the Norm ?,Sự can thiệp có phải là điều thông thường không?,"(usually definite,the norm) That which is regarded as normal or typical."
impulsive,adjective,xung,"Those are synapses, electric impulses in the brain that carry all the messages.","Chúng là các khớp nối thần kinh, xung điện trong não mang theo mọi thông điệp.",Having the power of driving or impelling; giving an impulse; moving; impellent.
attentive,adjective,chăm chú,"Do you listen attentively to others, including your children?","Bạn có chăm chú lắng nghe khi người khác, kể cả con cái, đang nói không?","paying attention; noticing, watching, listening, or attending closely"
sacrament,noun,nguyền,A young priest helps a man with disabilities take the sacrament (91).,Một thầy tư tế trẻ giúp một người tật nguyền dự phần Tiệc Thánh (91).,"(Christianity) A sacred act or ceremony in Christianity. In Roman Catholic theology, asacramentis defined as ""an outward sign instituted by Christ to give grace."""
confirmation,noun,sự xác nhận,I was patient while she got her own confirmation .,Tôi đã kiên nhẫn trong khi nó nhận được sự xác nhận của Thánh Linh cho nó.,An official indicator that things will happen as planned
trinity,noun,nhóm ba,"□ Trinities , or triads, of gods","□ Chúa Ba Ngôi, hay nhóm ba thần",A group or set of three people or things; triad; trio; trine.
inherently,adverb,vốn có,An inherent ability to communicate with otherworldly forces?,Một khả năng vốn có để kết nối với các lực lượng ngoài trái đất?,"In an inherent way; naturally, innately, unavoidably."
intuition,noun,trực giác,"Still, we need some help with our intuitions .","Vẫn biết rằng, chúng ta cần trợ giúp của trực giác .",Immediate cognition without the use of conscious rational processes.
affair,noun,việc,Like you didn't tell me about having an affair with a married professor.,Giống như em không nói tôi về việc vụn trộm với giảng viên đã kết hôn ư.,"That which is done or is to be done; matter; concern; business of any kind, commercial, professional, or public; — often in the plural."
parable,adjective,truyện ngụ ngôn,"In the parable of the gems, a young woman dreams about discovering gems of great worth.","Trong truyện ngụ ngôn về những viên ngọc, một thiếu nữ nằm mơ khám phá ra các viên ngọc vô giá.",A short narrative illustrating a lesson (usually religious/moral) by comparison or analogy
obligated,adjective,,You're not obliged to go back to Daisy Town.,Cậu không cần phải tới đó.,having an obligation; obliged
conductivity,noun,tính dẫn,And that's evident here with the slower conduction .,Bằng chứng là có sự suy giảm tính dẫn điện.,"The ability of a material to conduct electricity, heat, fluid or sound"
