word,part_of_speech,meaning,example,example_meaning,definition
traction,verb,lực kéo,"Its traction abilities are quite good, with a strong capacity for endurance.","Khả năng lực kéo của nó khá tốt, với khả năng chịu đựng mạnh mẽ.",the act of pulling something along a surface using motive power
conundrum,noun,câu đố,Life is a conundrum of esoterica.,Cuộc sống là một câu đố của những điều mơ hồ.,"A difficult question or riddle, especially one using a play on words in the answer."
utterly,adverb,hoàn toàn,Utterly an completely unnecessary.,Hoàn toàn không cần thiết đâu.,"completely, entirely, to the fullest extent"
brouhaha,noun,brouhaha,Isn't this just a whole lot of brouhaha about nothing?,Chẳng phải cả mớ lùm xùm này thật ra chẳng có gì sao?,A stir; a fuss or uproar.
analytical,adjective,phân tích,"Turns out, the analytics here are easy, simple.",Hóa ra là các phân tích ở đây đều rất dễ dàng và đơn giản.,"Of or pertaining to analysis; resolving into elements or constituent parts; as, an analytical experiment"
dissect,verb,mổ xẻ,It's like they were dissected .,Nó như là họ đã bị mổ xẻ .,(transitive) To study a dead animal's anatomy by cutting it apart; to perform a necropsy or an autopsy.
hallucinate,verb,gặp ảo giác,"[ WOMAN 2 ] Sir, are you hallucin ating?",Anh có đang gặp ảo giác không?,To imagine and dream unreal things. To have visions; To experience a hallucination.
thunderstruck,adjective,sững sờ,Eric Whitacre: I was thunderstruck .,Eric Whitacre: tôi hoàn toàn sững sờ .,"Astonished, amazed or so suddenly surprised as to be unable to speak."
squander,verb,lãng phí,Yet so many of us abuse and squander that gift.,"Tuy nhiên, rất nhiều người trong chúng ta lạm dụng và lãng phí món quà đó.","To waste, lavish, splurge"
familial,adjective,người trong gia đình,Everyone in our family has had to put up a hard fight for the faith.,Mọi người trong gia đình chúng tôi đều đã phải phấn đấu nhiều để giữ đức tin.,Of or pertaining to family.
ossify,verb,hoá xương,"This week , they begin to harden , or ossify .",Vào tuần 18 này thì xương bé bắt đầu cứng hẳn lên .,(ambitransitive) To transform (or cause to transform) from a softer animal substance into bone; particularly the processes of growth in humans and animals.
eyewitness,verb,người chứng kiến,"John, who was an eyewitness , added pertinent details.","Giăng, người chứng kiến sự việc trên, cho biết thêm nhiều chi tiết liên hệ.",Someone who sees an event and can report or testify about it.
atomic,adjective,hạt nhân,Strong nuclear force—the force that glues protons and neutrons together in the nucleus of an atom .,Lực hạt nhân mạnh—lực này kìm giữ proton và neutron lại với nhau trong nhân của nguyên tử.,"(physics, chemistry) Of, or relating to atoms"
discrimination,noun,sự phân biệt,We still have to work hard to abolish discrimination .,Chúng ta vẫn cố gắng hết sức để thủ tiêu sự phân biệt .,"a distinction; discernment, the act of discriminating, discerning, distinguishing, noting or perceiving differences between things."
eruption,noun,phun trào,We have found weird eruptions on many planets and moons.,Chúng ta đã thấy vài vụ phun trào lạ lùng trên nhiều hành tinh và mặt trăng.,"a violent ejection, such as the spurting out of lava from a volcano"
helium,noun,heli,And its detectors are tucked away in a dewar filled with liquid helium .,Và các bộ cảm biến của nó được đặt trong một phích cách nhiệt chứa đầy heli lỏng.,"(uncountable) A colorless and inert gas, and the second lightest chemical element (symbolHe) with an atomic number of 2 and atomic weight of 4.002602."
humidity,noun,độ ẩm,The forests provide the humidity that is necessary for life.,Rừng mang lại độ ẩm cần thiết cho sự sống.,"dampness, especially that of the air."
kindergarten,noun,nhà trẻ,"You know, I was in y'all kindergarten , right?","Cậu biết đấy, tớ ở trong nhà trẻ hồi bé, phải chứ?","An educational institution for young children, usually between ages 4 and 6; nursery school."
pirate,noun,cướp biển,Me and the pirates are gonna have a little parlay.,Tôi và lũ cướp biển sẽ có một trò cá cược nhỏ.,"A criminal who plunders at sea; commonly attacking merchant vessels, though often pillaging port towns."
suspense,adjective,tình trạng chờ đợi,No suspense .,Không hồi hộp chút nào.,the condition of being suspended
artifact,noun,cổ vật,"Donghwasa is a Buddhist temple that was built by Priest Geukdal-hwasang in 493, and many artifacts of the period are found around the temple.","Donghwasa là một ngôi chùa Phật giáo được linh mục Geukdal-hwasang xây dựng vào năm 493, và nhiều cổ vật của thời kỳ này được tìm thấy xung quanh ngôi đền.",An object made or shaped by human hand.
code,noun,mã,"What we want, what we aspire to, is the code .","Cái mà chúng tôi muốn, chúng tôi thiết tha là đoạn mã .","A very short abbreviation, often with little correlation to the item it represents"
concussion,noun,sự chấn động,If you look at some of these other items — concussions .,Nếu bạn nhìn vào những thứ khác — sự chấn động não.,"an injury to part of the body, most especially the brain, caused by a violent blow, followed by loss of function"
employ,verb,dùng,You see how Themistokles employs deception with such grace?,Ngươi thấy cách Themistokles dùng nghi binh uyển chuyển đến thế không?,The state of being an employee; employment.
eviction,noun,bị đuổi,One is people need a guarantee they won't be evicted .,Một là người ta cần một sự bảo đảm rằng họ không bị đuổi khỏi nhà.,The act of evicting.
alpaca,noun,Alpaca,Jerry's taking me to an alpaca farm.,Jerry sẽ đưa tôi đến thăm trang trại Alpaca .,"A sheeplike animal of the Andes. It is a South American member of the camel family, Camelidae (order Artiodactyla), of mammals; its Latin name is Lama pacos. It is closely related to the llama, guanaco, and vicuña, which are referred to collectively as lamoids."
bipartisan,adjective,lưỡng đảng,So America had a mid-20th century that was really bipartisan .,Vậy nước Mỹ đã có một sự lưỡng đảng thực sự giữa thế kỷ 20.,"relating to, or supported by two groups, especially by two political parties"
endangered,adjective,đang tuyệt chủng,"Endangered Languages,.",Endangered Languages (bằng tiếng Anh).,"in danger, at risk, said of something where there is a strong possibility something bad will happen to it (for example, a species in danger of going extinct)"
equestrian,adjective,người cưỡi ngựa,And then I create a box that I call the equestrian box.,Và rồi tôi tạo ra một hộp mà tôi gọi là hộp cưỡi ngựa.,an equestrian person; a horserider
escalation,noun,sự leo thang,And I remain optimistic that tensions will be quelled without any further escalations .,Và tôi lạc quan rằng sẽ không có thêm sự leo thang căng thẳng giữa hai bên.,"an increase or rise, especially one to counteract a perceived discrepancy"
herd,verb,chăn,"for herding them, and that's why we value them so much.","để chăn giữ chúng, đó là lý do vì sao chúng tôi rất coi trọng chúng",A number of domestic animals assembled together under the watch or ownership of a keeper. [from 11th c.]
irreversible,adjective,không thể đảo ngược,I thought we decided it was irreversible .,Em tưởng chúng ta đã quyết định cái điều không thể đảo ngược đó chứ.,"Incapable of being reversed or turned about or back; incapable of being made to run backward; as, an irreversible engine."
mine,noun,mỏ,Could it be a result of the mine damage?,Nó có thể là kết quả của việc phá hoại mỏ ?,Non-premodifying possessive case of I. My; belonging to me; that which belongs to me. (See usage notes below.)
precaution,verb,sự đề phòng,What reasonable precautions can couples take to make sure that their courtship will remain honorable?,Những sự đề phòng hợp lý nào mà các cặp nam nữ nên theo để bảo đảm giai đoạn tìm hiểu nhau được cao quí?,"Previous caution or care; caution previously employed to prevent mischief or secure good; as, his life was saved by precaution."
premature,adjective,non,Gallagher said they put the premature babies into the bag leaving just the head .,"Gallagher cho biết họ đưa các em bé sinh non vào túi , chỉ để hở đầu .",Occurring before a state of readiness or maturity has arrived.
social,adjective,thuộc xã hội,"Not that poverty should go on - you would do something, politically, socially and so on.","Không phải rằng sự nghèo đói nên tiếp tục – bạn sẽ làm một điều gì đó thuộc chính trị, thuộc xã hội , và vân vân.",A festive gathering to foster introductions.
toddler,noun,hài nhi,Show your toddler the toilet .,Hãy chỉ cho con nhà vệ sinh ; .,"A quite young human being, typically two to three years old, but can refer to any child that has started walking, up to about four years old, or at the time they have mastered walking."
typhoon,noun,bão,"Striking near the demilitarized zone between North and South Vietnam as a powerful typhoon , Harriet caused significant disruptions to the Vietnam War.","Đổ bộ vào vị trí gần khu phi quân sự giữa hai miền Nam Bắc Việt Nam khi là một cơn bão mạnh, Harriet đã khiến cho Chiến tranh Việt Nam bị gián đoạn đáng kể.","A weather phenomenon in the Eastern Pacific that is precisely equivalent to a hurricane, which results in wind speeds of 64 knots (118km/h) or above. Equivalent to a cyclone in the Indian Ocean and Indonesia/Australia."
