word,part_of_speech,meaning,example,example_meaning,definition
contemplative,adjective,trầm ngâm,Reading in a contemplative manner allows God’s Word to have a greater impact on the mind and heart.,Đọc một cách trầm ngâm khiến Lời Đức Chúa Trời tác động đến lòng và trí nhiều hơn.,Pertaining to one who contemplates or is introspective and thoughtful.
euphemism,noun,uyển ngữ,Complications is a medical euphemism for pneumonia and death.,Biến chứng là một uyển ngữ y tế cho bệnh viêm phổi và cái chết.,(uncountable) The use of a word or phrase to replace another with one that is considered less offensive or less vulgar than the word or phrase it replaces.
revere,verb,sùng kính,"No amount of reverence , though, can impart miraculous abilities to these idols.","Nhưng dù được sùng kính đến đâu, những hình tượng này không thể làm phép lạ.",(transitive) to regard someone or something with great awe or devotion
estrangement,noun,sự ghẻ lạnh,"Estranged from her husband of ten years, she had an eight-year-old son.",Bà đã chịu sự ghẻ lạnh của người chồng trong 10 năm và có một người con trai khi đó 8 tuổi.,The act of estranging; the act of alienating; alienation.
orifice,noun,lỗ,"Modern sex machines on the market include vacuum pumps, instruments that deliver calibrated electrical shocks to the nipples and genitals, and life size inflatable male and female dolls with penetrable and vibrating orifices .","Máy tình dục hiện đại trên thị trường bao gồm máy bơm chân không, dụng cụ cung cấp các cú sốc điện tác động núm vú và bộ phận sinh dục, và búp bê nam và búp bê nữ bơm hơi có kích thước thật với các lỗ thông hơi và rung.","A mouth or aperture, as of a tube, pipe, etc.; an opening; as,"
analgesic,adjective,thuốc làm giảm đau,Perhaps you'd like an analgesic cream.,Chắc có lẽ cô muốn dùng kem giảm đau ?,"(pharmacology) Any medicine, such as aspirin, that reduces pain without inducing unconsciousness."
blasphemy,noun,báng bổ,It's blasphemy to drink tea from a paper cup.,Uống trà bằng ly giấy là báng bổ đấy.,Irreverence toward something considered sacred or inviolable.
gestation,noun,thời kỳ thai nghén,Gestation usually lasts between 37 and 42 weeks.,Thời kỳ thai nghén thường kéo dài từ 37 đến 42 tuần.,The period of time during which an infant animal or human physically develops inside the mother's body until it is born.
metastasize,verb,gây di căn,Skin cancer could have metastasized to the intestines.,Ung thư da có thể gây di căn xuống ruột.,"(medicine, of a disease or tumour) To spread to other sites in the body; to undergo metastasis."
hegemony,noun,quyền bá chủ,The practice started the period of Spartan hegemony .,Đây là thời kỳ bắt đầu quyền bá chủ của người Spartan.,"(formal) Domination, influence, or authority over another, especially by one political group over a society or by one nation over others."
adherent,adjective,người ủng hộ,"Many adherents to the Catholic faith, opponents of Dudley's, lived there.",Nhiều người ủng hộ Công giáo cùng những người đối kháng với Dudley đang sống trong vùng.,"adhesive, that sticks to something"
docile,adjective,dễ bảo,"She's manipulative, yet completely docile .","Nó biết dụ dỗ người khác, nhưng lại rất dễ bảo .","Yielding to control or supervision, direction, or management."
zealot,noun,người cuồng tín,All these zealots believed that they were right.,Tất cả những người cuồng tín này đều nghĩ họ có lý.,"one who is zealous, one who is full of zeal for his own specific beliefs or objectives, usually in the negative sense of being too passionate; a fanatic"
bedlam,noun,nhà thương điên,His family had him committed to the crazy house at Bedlam .,Gia đình ông ta đã tống ông ta... vào một nhà thương điên ở Bedlam.,"A place or situation of chaotic uproar, and where confusion prevails."
dissemble,verb,che giấu,Dissembling is a common tool of the anger junkie.,Che giấu tội lỗi của mình là một công cụ đắc lực của cơn tức giận.,(transitive) To disguise or conceal something; to feign.
erudite,adjective,uyên bác,"Tell me, why did you surrender to Erudite ?","Cho tôi biết, tại sao cậu lại đầu hàng phái Uyên bác ?","Learned, scholarly, with emphasis on knowledge gained from books."
ebullient,adjective,bồng bột,"However, historian Roderick J. Barman relates that he was by nature ""too ebullient , too erratic, and too emotional"".","Tuy nhiên, sử Roderick J. Barman thuật lại rằng thiên tính của ông ""quá bồng bột , quá thất thường, và quá đa cảm"".","boiling, agitated, enthusiastic"
exigent,adjective,cấp bách,or the exigencies of the common people.,hay nhu cầu cấp bách của phần đông người.,Urgent; needing immediate action.
homage,verb,sự tôn kính,which was also an homage to French filmmaker Chris Marker.,cũng là một sự tôn kính tới nhà làm phim người Pháp Chris Marker.,"(historical) In feudalism, the formal oath of a vassal to honor his or her lord's rights."
hyperbole,noun,phép ngoa dụ,So the hyperbole is not actually surprising.,Vậy nên phép ngoa dụ kia không có gì ngạc nhiên.,(uncountable) Extreme exaggeration or overstatement; especially as a literary or rhetorical device.
