word,part_of_speech,meaning,example,example_meaning,definition
transitional,adjective,chuyển tiếp,What is meant by the use of transitional expressions?,Dùng những từ ngữ chuyển tiếp có nghĩa gì?,"of, or relating to a transition"
brainstorm,verb,khoảnh khắc quẫn trí,What's the brainstorm ?,Ý kiến bất chợt gì thế?,"(US) A sudden thought, particularly one that solves a long-standing problem."
emphasis,noun,sự nhấn mạnh,The temple's emphasis on meditation is expressed in several ways.,Sự nhấn mạnh của đền thờ về thiền được diễn tả bằng nhiều cách.,Special weight or forcefulness given to something considered important.
observation,noun,lời nhận xét,Or they could be insightful observations from a friend who has had much experience in living.,Hoặc những lời nhận xét sâu sắc có thể đến từ một người bạn giàu kinh nghiệm sống.,"The act of observing, and the fact of being observed."
creative,adjective,sáng tạo,Illustrate the creative power of Jehovah’s holy spirit.,Hãy minh họa quyền năng sáng tạo của thánh linh Đức Giê-hô-va.,Having the ability to create.
imaginative,adjective,giàu tưởng tượng,"who is doing a very, very imaginative project",anh đang làm một dự án giàu tưởng tượng,having a lively or creative imagination
organization,noun,tổ chức,“We need women who are organized and women who can organize .,“Chúng ta cần các phụ nữ được tổ chức và các phụ nữ có thể tổ chức .,(uncountable) The quality of being organized.
format,noun,định dạng,Ad formats,Định dạng quảng cáo,To create or edit the layout of a document.
message,noun,thông điệp,We thought that the message was true.,Chúng tôi nghĩ rằng thông điệp đó là thật.,"A communication, or what is communicated; any concept or information conveyed."
entertain,verb,tiếp đãi,But you must let me entertain you in both.,Nhưng cô phải để tôi tiếp đãi cô trong cả hai.,(transitive) To amuse (someone); said especially of a professional entertainer.
inform,adjective,báo tin cho,He informed me that there were numerous Witnesses in the Ohaji area.,Anh ấy báo tin cho tôi biết rằng có nhiều Nhân Chứng trong vùng Ohaji.,"(archaic, transitive) To instruct, train (usually in matters of knowledge)"
position,noun,vị trí,Is that a difficult position for you?,"Ở vị trí này, chị có thấy khó xử không?",A place or location.
voice,noun,giọng nói,"Then two days ago, we began to hear his voice .","Sau đó, hai ngày trước, chúng tôi bắt đầu nghe thấy giọng nói của mình.","Sound uttered by the mouth, especially that uttered by human beings in speech or song; steven; sound thus uttered considered as possessing some special quality or character; as, the human voice; a pleasant voice; a low voice."
style,noun,phong cách,"So my feeling is, why not wait in style ?",Nên tôi nghĩ là chờ đợi thì cũng phải có phong cách chứ nhỉ?,"A manner of doing things, especially in a fashionable one."
attitude,verb,tư thế,"Maybe it's just her all-over coppery tan, or maybe just her attitude .","Có lẽ chỉ vì toàn thân cổ rám nắng màu đồng, hay có lẽ chỉ vì tư thế của cổ.",To act with a strong attitude.
audience,noun,khán giả,There was a large audience in the theater.,Có một lượng lớn khán giả tại rạp chiếu phim.,(now rare) Hearing; the condition or state of hearing or listening. [from 14th c.]
author,noun,tác giả,"In later years , he became a prolific author and lecturer .","Nhiều năm sau , ông ấy trở thành tác giả có nhiều sáng tác và giảng viên .",(dated) (said by audience members after a performance) Please perform again!
narrate,verb,kể lại,"but the one that narrates needs several moments,","nhưng để kể lại người ta cần một vài khoảnh khắc,",(transitive) To relate a story or series of events by speech or writing.
tension,verb,căng thẳng,"If you two could resolve this tension , you could really help each other.",Nếu có thể giải quyết vấn đề căng thẳng này hai người có thể giúp được nhau đó.,Psychological state of being tense.
novella,noun,Tiểu thuyết ngắn,"This is the premise of Edwin Abbott's 1884 novella , Flatland.","Đây là ý tưởng nền tảng cho cuốn tiểu thuyết Flatland, xuất bản năm 1884, của Edwin Abbott.",A short novel or long short story.
informative,adjective,có nhiều thông tin,"You can see the baby's sleeping, but there's not too much information there.","Bạn có thể thấy bé đang ngủ, nhưng không có nhiều thông tin .","Providing information; especially, providing useful or interesting information."
procedural,adjective,theo thủ tục,What procedure should be followed if there is a need to hire a contractor?,Nên theo thủ tục nào nếu cần mướn người thầu?,Related to procedure.
essay,verb,bài tiểu luận,"As A.E. Housman wrote in his celebrated essay ,",Như A.E. Housman đã viết trong bài tiểu luận trứ danh của ổng:,A written composition of moderate length exploring a particular issue or subject.
interview,noun,phỏng vấn,I did well at the interview !,Tôi đã thể hiện rất tốt ở buổi phỏng vấn !,(obsolete) An official face-to-face meeting of monarchs or other important figures. [16th-19th c.]
literary,noun,nhà văn,The Hans Christian Andersen Literature Award is a Danish literary award established in 2010.,"Đừng lẫn lộn với Giải Hans Christian Andersen Giải văn học Hans Christian Andersen là một giải thưởng văn học của Đan Mạch, được lập ra năm 2010.",Relating to literature.
onomatopoeia,noun,từ tượng thanh,"In Japanese, ""nyan"" is an onomatopoeia for a cat's meow.","Trong tiếng Nhật, ""nyan"" là một từ tượng thanh cho tiếng ""meo"" của mèo.",(uncountable) The property of a word of sounding like what it represents.
symbolism,noun,chủ nghĩa tượng trưng,often with potent symbolism .,thường là với chủ nghĩa tượng trưng mạnh mẽ.,Representation of a concept through symbols or underlying meanings of objects or qualities.
repetition,verb,sự nhắc lại,10 Experts in the field of education know the value of timely and purposeful repetition .,10 Các chuyên gia về lãnh vực giáo dục biết giá trị của sự nhắc lại đúng lúc và có mục đích.,The act or an instance of repeating or being repeated.
personification,noun,hiện thân,"He is a God of “tender compassion,” the personification of love.","Ngài là Đức Chúa Trời có “lòng thương-xót”, hiện thân của tình yêu thương.","A person, thing or name typifying a certain quality or idea; an embodiment or exemplification."
evict,verb,đuổi,I'm curious what you told the sheriff to get us evicted .,Cháu tò mò chú nói gì với cảnh sát trưởng để đuổi bọn cháu ra khỏi nhà.,(transitive) To expel (one or more people) from their property; to force (one or more people) to move out.
