word,part_of_speech,meaning,example,example_meaning,definition
elucidate,verb,giải thích,"Allow us to elucidate , Miss Bell.","Để bọn tớ giải thích cho bạn rõ nhé, Bell.",To make clear; to clarify; to shed light upon.
obdurate,adjective,bướng bỉnh,"Hall tried to convey everything by grimaces and dumb show, but Mrs. Hall was obdurate .","Hội trường đã cố gắng truyền đạt tất cả mọi thứ bằng cách nhăn mặt và cho thấy câm, nhưng bà Hội trường được tánh ngoan cố .","Stubbornly persistent, generally in wrongdoing; refusing to reform or repent."
paradox,noun,nghịch lý,"In a population consisting entirely of paradoxical strategists, nobody ever gets hurt.","Trong một quần thể gồm toàn bộ chiến lược gia nghịch lý , chưa ai từng bị thương.","(logic) A self-contradictory statement, which can only be true if it is false, and vice versa.transl.usage"
ambivalent,adjective,vừa ghét,William Makepeace Thackeray indicates such ambivalent feelings as he wrote: His heart was in Hanover ...,William Makepeace Thackeray cho biết thái độ của ông là vừa yêu vừa ghét đối với nhà vua: Trái tim của ông ta ở Hanover...,"Simultaneously experiencing or expressing opposing or contradictory feelings, beliefs, or motivations."
approbation,noun,sự tán thành,He received the strength that comes from a clear conscience fortified by the approbation of the Prophet Joseph.,Ông đã nhận được sức mạnh đến từ một lương tâm trong sạch mà được củng cố bởi sự tán thành của Tiên Tri Joseph.,"The act of approving; an assenting to the propriety of a thing with some degree of pleasure or satisfaction; approval, sanction, commendation or official recognition"
castigate,verb,chỉnh,"10 Your objective should be to gain your brother, not to castigate , humiliate, or ruin him.","10 Mục tiêu của bạn phải là cố gắng để được lại anh em, chứ không phải trừng trị , hạ nhục hoặc làm hại người.",To punish severely; to criticize severely; to reprimand severely.
ennui,verb,sự buồn chán,""" It saved me from ennui , "" he answered, yawning.",""" Nó lưu lại cho tôi từ sự buồn bực, "" ông trả lời, ngáp.",A gripping listlessness or melancholia caused by boredom; depression.
esoteric,adjective,bí truyền,"2007. pp. 125–126 "" Esoteric Buddhism in Southeast Asia in the Light of Recent Scholarship"" by Hiram Woodward.","125-126 ^ ""Phật giáo Bí Truyền ở Đông Nam Á theo Ánh Sáng Uyên Triết gần đây"" bởi Hiram Woodward.",Understood only by a chosen few or an enlightened inner circle.
fulminate,verb,Funminat,Number one sign of fulminating osteomyelitis.,Dấu hiệu đầu tiên của viêm xương tủy cấp.,"(intransitive, figuratively) To make a verbal attack."
laud,verb,khen ngợi,Its achievements in pulling hundreds of millions out of poverty should be lauded .,Thành công của họ trong việc kéo hàng trăm triệu người thoát khỏi sự nghèo khổ đáng được khen ngợi .,"(in plural, sometimes Lauds) a prayer service following matins"
milieu,noun,môi trường,ignores the fact that these students are locals of the same milieu .,bỏ qua thực tế rằng những sinh viên là người địa phương trong những môi trường giống nhau.,A person’s social setting or environment.
anachronism,noun,người lỗi thời,"However, this story suffers from many anachronisms .","Tuy nhiên, câu chuyện này có nhiều sai lầm về niên đại .","A chronological mistake; the erroneous dating of an event, circumstance, or object."
cogent,adjective,có sức thuyết phục,So that's the most cogent response.,Nên dó là phản ứng có sức thuyết phục nhất.,Reasonable and convincing; based on evidence.
culpable,adjective,có tội,"Wealth, not culpability , shapes outcomes.","Chính sự giàu có , chứ không phải là có tội hay không có tội ảnh hưởng đến kết quả.","meriting condemnation, censure or blame, especially as something wrong, harmful or injurious; blameworthy"
dilettante,adjective,tài tử,Quite a handsome allowance for a mere dilettante .,Đó là một khoản kha khá để cho một tên tài tử .,"An amateur, someone who dabbles in a field out of casual interest rather than as a profession or serious interest."
exculpate,verb,giải tội,There is no exculpation I expect of you.,Mình chẳng mong cậu sẽ giải tội cho.,To clear of or free from guilt; exonerate.
obfuscate,adjective,làm bối rối,Obfuscating the boundary between indigo and blue,"Đã mơ hồ, biên giới giữa Lam và Thanh",To make dark; overshadow
opprobrium,noun,điều nhục nhã,"The word ""Gothic"" had been a term of opprobrium akin to ""Vandal"" until a few self-confident mid-18th-century English ""Goths"" like Horace Walpole initiated the Gothic Revival in the arts.",Từ “Gothic” đã coi là thuật ngữ của sự sỉ nhục giống như “Vandal” cho đến khi một vài người Anh theo trường phái Gothic vào giữa thế kỷ 18 như Horace Walpole đã phát động phong cách Phục hồi Gothic - Gothic Revival trong nghệ thuật.,Disgrace arising from exceedingly shameful conduct; ignominy.
abjure,verb,nguyện bỏ,"He was required to "" abjure , curse and detest"" those opinions.","Ông bị yêu cầu ""từ bỏ , nguyền rủa và ghê tởm"" các ý kiến đó.",(ambitransitive) To renounce upon oath; to forswear; to disavow.
archaic,adjective,xưa,The whole idea of marriage is a useless vestige of an archaic civilization.,Mọi thứ về kết hôn chỉ là những vết tích vô dụng từ thời xa xưa .,"(archaeology, US) A general term for the prehistoric period intermediate between the earliest period (‘Paleo-Indian’, ‘Paleo-American’, ‘American‐paleolithic’,&c.) of human presence in the Western Hemisphere, and the most recent prehistoric period (‘Woodland’, etc.)."
brusque,adjective,lỗ mãng,"He's pretty intense, brusque .","Ông ấy khá căng thẳng, lỗ mãng .","Rudely abrupt, unfriendly."
credulous,adjective,cả tin,This is not credulity ; it is trust.,Đó không phải là nhẹ dạ cả tin mà là sự tin cậy.,Excessively ready to believe things; gullible.
droll,adjective,anh hề,Very droll .,Thật khôi hài .,(archaic) A buffoon
edify,verb,soi sáng,Yet those trying experiences have been edifying .,"Tuy thế, những kinh nghiệm thử thách đó mang lại sự soi sáng cho tôi.","(now rare) To build, construct."
foment,verb,chườm nóng,"Thus, he often foments persecution.",Vì thế hắn thường khích động sự bắt bớ.,To incite or cause troublesome acts; to encourage; to instigate.
assiduous,adjective,chuyên,Their priests were assiduous observers of the stars.,Các thầy tế của họ chuyên quan sát các vì sao.,"Hard-working, diligent or regular (in attendance or work); industrious."
canonical,adjective,giáo sĩ,'Commentary on the Anatomy of a Canon ...','Bài luận về giải phẫu của một giáo sĩ ...',"Present in a canon, religious or otherwise."
grandiloquent,adjective,khoa trương ầm ỹ,"Aramis, confident of Bazin’s resourcefulness, spoke grandiloquently in favor of his candidate.","Aramis tin tưởng ở sự khôn khéo của Bazin, ca tụng bốc trời ứng viên của mình.","(of a person, their language or writing) overly wordy, pompous, flowery, or elaborate."
austere,adjective,khắc khổ,"But you're not naturally austere , any more than I'm naturally vicious.",Nhưng cô vốn không khắc khổ nhiều hơn tôi vốn xấu xa chút nào.,Grim or severe in manner or appearance
acerbic,adjective,chát,"USA Today's Claudia Puig called the film ""well-written, well-acted, acerbic , funny and wisely observed"", giving it 3.5 out of 4.","Claudia Puig từ USA Today gọi bộ phim này có ""kịch bản tốt, diễn xuất tốt, chua chát , vui nhộn và có hướng nhìn rộng rãi"", đồng thời cho bộ phim 3.5/4 điểm.",Sour or bitter.
attenuate,adjective,giảm bớt,"When the signal is transmitted through the piano wire or the stinger, the object responds the same way as impact testing, by attenuating some and amplifying certain frequencies.","Khi tín hiệu được truyền qua dây đàn piano hoặc stinger, đối tượng phản ứng theo cách tương tự như thử nghiệm tác động, bằng cách giảm bớt một số và khuếch đại các tần số nhất định.","(transitive) To reduce in size, force, value, amount, or degree"
dilatory,adjective,chạm trễ,Decades went by but no history appeared; the next Elector became quite annoyed at Leibniz's apparent dilatoriness .,Nhiều thập kỉ trôi qua nhưng cuốn sách lịch sử không hề xuất hiện; vị Tuyển hầu kế tiếp khá bực mình với sự sao nhãng rõ rệt của Leibniz .,"Intentionally delaying (someone or something), intended to cause delay, gain time, or defer decision."
desultory,adjective,rời rạc,"One attack, less desultory than most, was launched by six Ju 88s on the starboard screen, Petard was the last ship in the line.","Một đợt tấn công ít rời rạc hơn cả do sáu chiếc Ju 88 thực hiện bên mạn phải, nơi Petard là chiếc cuối cùng trong hàng.",Out of course; by the way; as a digression; not connected with the subject.
extemporaneous,adjective,ứng khẩu,Speak extemporaneously .,Hãy nói theo lối ứng khẩu .,without preparation or advanced thought; offhand
frugality,noun,tính tiết kiệm,"Work, industry, frugality are part of the royal order of life.","Sự làm việc, sự cần cù, tính tiết kiệm đều là một phần của sự sắp đặt trọng thể của cuộc sống.",The quality of being frugal; prudent economy; thrift.
guile,verb,mưu mẹo,"Well, clergy have always been noted for their guile .",Giới tu sĩ luôn được chú ý vì mưu mẹo của họ.,(uncountable) Astuteness often marked by a certain sense of cunning or artful deception.
prevaricate,verb,làm quanh co,I will not prevaricate .,Tôi sẽ không vòng vo đâu .,"(transitive, intransitive, obsolete) To deviate, transgress; to go astray (from)."
adulterate,adjective,có pha,10 King David’s adulterous sin with the wife of Uriah the Hittite is well-known.,"10 Nhiều người biết vụ vua Đa-vít phạm tội ngoại tình với vợ của U-ri, người Hê-tít.",To corrupt.
