word,part_of_speech,meaning,example,example_meaning,definition
mutton,adjective,thịt cừu,Pressed your face to the fire like you're a nice juicy mutton chop.,Nhấn mặt của ông vào ngọn lửa như thể ông là miếng thịt cừu mọng nước.,The flesh of sheep used as food.
extremity,noun,cùng,"The low nutrient level, extreme pressure and lack of sunlight create hostile living conditions in which few species are able to exist.","Mật độ dinh dưỡng thấp, áp lực nước cực mạnh cùng với việc không có ánh sáng chiếu tới đã tạo nên điều kiện sống bất lợi làm cho nơi đây có rất ít các loài sinh vật có khả năng tồn tại.",The most extreme or furthest point of something.
grandeur,noun,sự vĩ đại,Delusions of grandeur .,Ảo tưởng về sự vĩ đại .,The state of being grand or splendid; magnificence.
higgledy-piggledy,adjective,bát nháo,"But "" lexicographical "" is the same pattern as "" higgledy - piggledy . ""","Nhưng "" lexicographical "" có cùng mẫu hình với từ "" higgledy- piggledy. """,In utter disorder or confusion; mixed up.
malicious,adjective,ác,You yet have to show me one single example of maliciousness .,Cô vẫn chưa cho tôi xem một ví dụ của sự độc ác .,"Of, pertaining to, or as a result of malice or spite"
cheeky,adjective,hỗn xược,Cheeky sod.,Quỷ tha ma bắt.,(informal) Impudent; impertinent.
upstanding,adjective,cố định,All the upstanding citizens of society.,Toàn là thành phần thượng lưu của Xã hội.,honest; reputable
parlay,verb,đánh cuộc,Learn how Biff parlayed that lucky winning streak into the vast empire called Biffco.,Biết làm thế nào Biff đánh cuộc vào... đế quốc cờ bạc gọi là Biffco.,(transitive) To carry forward the stake and winnings from a bet onto a subsequent wager.
coiffure,verb,kiểu tóc,"“Yes, I suppose pumpkins can be allowed greater latitude in neatness of coiffure .”","“Vâng, tôi cho là bí ngô có thể được cho phép mức độ tóc tai gọn gàng hơn.”",hairstyle
attrition,noun,hao mòn,These elements now also impact losses from attrition .,Những yếu tố này bây giờ cũng ảnh hưởng đến tổn thất từ tiêu hao .,wearing or grinding down by friction
aplomb,noun,sự tự tin,"Milito clincially took both his chances with great aplomb , but also exposed FC Hollywood’s backs , a weakness that had been highlighted throughout the season in Europe’s top competition , even against Manchester United and Fiorentina , and an Achilles heel that Goal.com’s Ewan Macdonald pinpointed before the match .","Milito dễ dàng tận dụng cả hai cơ hội của mình với sự tự tin cao độ , nhưng còn cho thấy những vị trí hậu vệ trung tâm của Bayern Munich , điểm yếu mà đã bị bộc lộ suốt cả mùa bóng trong giải đấu cao nhất Châu Âu , thậm chí trước Manchester United và Fiorentina , và là gót chân A sin mà Ewan Macdonald của Goal.com từng chỉ ra trước trận đấu .",self-confidence; poise; composure.
wager,verb,sự cá cược,and his wager went like this:,và sự cá cược của ông ấy như sau:,"Something deposited, laid, or hazarded on the event of a contest or an unsettled question; a bet; a stake; a pledge."
racketeer,verb,găngxtơ,I'll go find a racket .,Anh sẽ đi tìm vợt .,"one who commits crimes (especially fraud, bribery, loansharking, extortion etc.) to aid in running a shady or illegal business."
