word,part_of_speech,meaning,example,example_meaning,definition
refuse,adjective,rác rưởi,“I CONSIDER THEM AS A LOT OF REFUSE ”,‘TÔI XEM CHÚNG NHƯ RÁC RƯỞI ’,"Discarded, rejected."
topple,verb,đổ nhào,"(Isaiah 21:9) This time, following World War I, it is Babylon the Great, the world empire of false religion, that is toppled from its perch of authority.","(Ê-sai 21:9) Lần này sau Thế Chiến I, chính Ba-by-lôn Lớn, đế quốc tôn giáo giả thế giới, từ địa vị quyền thế đã đổ nhào xuống.","to push, throw over, overturn or overthrow something"
pivot,verb,chốt,"In addition to the sheep and the goats, the Son of man adds the third group whose identity is pivotal to identifying the sheep and the goats.","Ngoài chiên và dê, Con người thêm vào một nhóm thứ ba; nhận diện được nhóm này là điều then chốt để nhận định chiên và dê.","A thing on which something turns; specifically a metal pointed pin or short shaft in machinery, such as the end of an axle or spindle."
avalanche,verb,tuyết lở,Is it an avalanche ?,Là tuyết lở .,"A large mass or body of snow and ice sliding swiftly down a mountain side, or falling down a precipice."
spire,verb,tháp hình chóp,"The spire was rebuilt in 1889, and in 1911 a restoration was carried out by Christopher Spalding.","Tòa tháp hình chóp được xây dựng lại vào năm 1889, và trong năm 1911 thì toàn bộ nhà thờ được trùng tu bởi Christopher Spalding.","A tapering body that shoots up or out to a point in a conical or pyramidal form. Specifically (Architecture), the roof of a tower when of a pyramidal form and high in proportion to its width; also, the pyramidal or aspiring termination of a tower which can not be said to have a roof, such as that of Strasburg cathedral; the tapering part of a steeple, or the steeple itself."
destiny,noun,số phận,It's my destiny .,"Đó là "" số phận "" của tôi.",That to which any person or thing is destined; a predetermined state; a condition foreordained by the Divine or by human will; fate; lot; doom.
prance,verb,nhảy dựng lên,"Sometimes he borrows your armor and he prances around the courtyard, flailing your sword, going, "" I am Fabious!","Thi thoảng, anh ấy mượn áo giáp của ngài, nhảy dựng lên quanh sân, vung kiếm, và nói, "" Ta là Fabious! "",",(uncommon) The act of prancing.
contentment,noun,sự mãn nguyện,"Now that I have become fully involved in serving Jehovah, I have a feeling of contentment .","Giờ đây, khi hết lòng phụng sự Đức Giê-hô-va, tôi thật sự mãn nguyện .",the state or degree of being contented
fetch,Verb,tìm về,I'd been sent to fetch some sheep that had wandered off.,Tôi được sai đi tìm về mấy con cừu đi lạc.,To retrieve; to bear towards; to go get.
vanish,verb,biến mất,Megan Shaw vanished from the same place.,"Thì, Megan Shaw biến mất từ cùng một vị trí.",To become invisible or to move out of view unnoticed.
shuttle,verb,con thoi,The shuttle accident has shocked the nation and the world.,Tai nạn tàu con thoi gây sốc toàn quốc và thế giới.,A transport service (such as a bus or train) that goes back and forth between two places.
asthma,noun,suyễn,"Scientists then estimated that passive smoking causes about 379,000 deaths from heart disease , 165,000 deaths from lower respiratory disease , 36,900 deaths from asthma and 21,400 deaths from lung cancer a year .","Các nhà khoa học ước tính mỗi năm hút thuốc thụ động khiến 379.000 người chết vì bệnh tim , 165.000 người chết vì bệnh đường hô hấp dưới , 36.900 chết vì suyễn và 21.400 chết vì ung thư phổi .","(pathology) A long-term respiratory condition, in which the airways may unexpectedly and suddenly narrow, often in response to an allergen, cold air, exercise, or emotional stress. Symptoms include wheezing, shortness of breath, chest tightness, and coughing."
scorch,verb,đốt,The dead are not scorched in the desert of desire.,Người chết không thấy được mình bị thiêu đốt trong sa mạc dục vọng.,A slight or surface burn.
grief,verb,nỗi đau buồn,Would you like to learn more about how to cope with grief ?,Bạn có muốn biết thêm về cách đương đầu với nỗi đau buồn không?,"Suffering, hardship. [from early 13th c.]"
arson,noun,sự đốt phá,Arson was his specialty.,Đốt nhà là chuyên môn của hắn.,A crime of setting a fire with intent to cause damage.
wail,verb,rền rĩ,"♪ She kicked and wailed , a maid so fair ♪","♪ Cô gái phản kháng và rền rĩ , một cô thiếu nữ ♪",A loud cry or shriek.
assuage,verb,làm dịu bớt,Yet if a small force advanced upon above Sinuessa would assuage fear...,Nếu một số lượng nhỏ quân tiến đánh vào Sinuessa sẽ làm dịu bớt sự lo lắng...,"(transitive) To lessen the intensity of, to mitigate or relieve (hunger, emotion, pain etc.)."
conclave,noun,buổi họp kín,This grievance is thought to refer to “secret conclaves to devise oppressive measures.”,Lời than phiền này được cho là có ý ám chỉ về “ buổi họp kín để tìm cách áp bức”.,The set of apartments within which the cardinals of the Roman Catholic Church are continuously secluded while engaged in choosing a pope.
guru,noun,bậc thầy,"My father's best friend, my swimming guru .","Bạn tốt nhất của bố tôi, bậc thầy bơi lội của tôi.","A Hindu, Sikh or thereupon modeled sectarian spiritual teacher."
ingratiate,verb,lấy lòng,Personal questions are an ingratiating scheme.,Những câu hỏi riêng tư là kế hoạch để lấy lòng .,(reflexive) to bring oneself into favour with someone by flattering or trying to please them.
inimical,adjective,thù địch,"The levels of ionizing radiation on Io, Europa and Ganymede are inimical to human life, and adequate protective measures have yet to be devised.","Mức độ bức xạ ion hoá trên Io, Europa và Ganymede là quá nguy hiểm cho cuộc sống của con người, và các biện pháp bảo vệ đầy đủ vẫn chưa được xây dựng.",Harmful in effect
lucre,noun,lợi,The officials generally proved unequal to the task of controlling this highly lucrative industry.,Các quan chức thông thường tỏ ra không công bằng đối với việc kiểm soát ngành công nghiệp có lợi nhuận cao này.,Gain in money or goods; profit; riches; -- often in a negative sense.
pugnacious,adjective,hay gây gỗ,"She boldly, unblinkingly, even pugnaciously , wrathfully even, when her bottle was empty.","Cô ấy mạnh dạn, không chớp mắt , thậm chí gây sự, hay tức giận, khi chai nước hết.",Naturally aggressive or hostile; combative; belligerent.
salvo,verb,loạt đạn,Suddenly a salvo arrived but did no damage.,"Đột nhiên một loạt đạn bay tới, nhưng không gây thương vong nào cả.",An exception; a reservation; an excuse.
unequivocally,adverb,rõ ràng,His words are unequivocal and bold.,Lời của ông thật dứt khoát và mạnh mẽ.,In an unequivocal or unambiguous manner.
adaptive,adjective,thích nghi,Is that maybe not adapting fast enough?,Vậy có phải là sự thích nghi là không đủ nhanh?,"Of, pertaining to, characterized by or showing adaptation; making or made fit or suitable."
discrete,adjective,rời rạc,It can be considered as a discrete -time equivalent of the Laplace transform.,Nó có thể được coi là một tương đương thời gian rời rạc của biến đổi Laplace.,Separate; distinct; individual; Non-continuous.
intrepid,adjective,dũng cảm,"Oh, Gustave, be intrepid .","Ôi, Gustave, dũng cảm lên chứ.",Fearless; bold; brave.
largesse,noun,của bố thí,"Don't make me reconsider my largess , Timothy.","Đừng khiến tôi cân nhắc lại sự khoan hồng , Timothy",Alternative spelling of largess.
surfeit,verb,ngấy,"IGN praised Brood War as a ""carefully designed"" expansion, ""with a surfeit of new features that will satisfy even the pickiest of gamers"".","IGN ca ngợi Brood War như là một bản mở rộng được ""thiết kế cẩn thận"", ""với nhiều tính năng mới này sẽ đáp ứng ngay cả những game thủ khó tính nhất"".",(countable) An excessive amount of something.
untoward,adjective,hư,It was... untoward .,Nó thật... khiếm nhã .,"Unfavourable, adverse, or disadvantageous."
vagary,noun,cử chỉ bất thường,"We know of the doctrine that it is of God, and we do not ask any questions of anybody about it; they are welcome to their opinions, to their ideas and to their vagaries .","Chúng ta biết về giáo lý thuộc Thượng Đế và chúng ta không đặt ra bất cứ câu hỏi nào của bất cứ ai về giáo lý đó; họ được phép có quan điểm, có ý kiến và ý nghĩ bất chợt đến.",An erratic notion or action.
vignette,noun,tem nhãn,"Visa will normally be issued in 3 working days, and a visa vignette is affixed on the applicant's passport.","Thị thực thường được cấp trong 3 ngày làm việc, và một tem nhãn thị thực đóng vào hộ chiếu của người xin.","(architecture) A running ornament consisting of leaves and tendrils, used in Gothic architecture."
vitiate,verb,làm bẩn,Is evaluation vitiated by our state of confusion?,Sự đánh giá bị mất giá trị bởi trạng thái rối loạn của chúng ta phải không?,"(transitive) to spoil, make faulty; to reduce the value, quality, or effectiveness of something"
belie,verb,làm cho nhầm,Belie : to give a false impression.,Belie : là gây/tạo ra một ấn tượng sai/giả dối.,"(transitive, obsolete) To lie around; encompass."
cabal,noun,âm mưu,No longer will their vainglorious cabal of merchants dictate how all Florence shall live.,Sẽ không còn âm mưu khoe khoang ra lệnh cho Florence sống như thế nào.,A usually secret exclusive organization of individuals gathered for a nefarious purpose.
collate,verb,so sánh,"I worked all night, making copies and collating , and reappeared at Rand around eight.","Tôi làm cả đêm, sao chụp và so sánh đối chiếu, rồi lại có mặt ở Rand vào khoảng tám giờ.",(transitive) To examine diverse documents et cetera to discover similarities and differences.
impassioned,adjective,say mê,"According to Sherman Fairchild, Noyce's impassioned presentation of his vision was the reason Fairchild had agreed to create the semiconductor division for the traitorous eight.","Theo Sherman Fairchild, chính bài thuyết trình đầy say mê của Noyce về tầm nhìn của mình là lý do Fairchild đã đồng ý thành lập bộ phận bán dẫn cho nhóm Tám kẻ phản bội.",Filled with intense emotion or passion; fervent
