word,part_of_speech,meaning,example,example_meaning,definition
gangrene,noun,bệnh thối hoại,"If blood flow to a leg is interrupted, gangrene may follow.",Nếu máu chảy tới một chân bị gián đoạn thì có thể tiếp theo là bệnh thối hoại .,"The necrosis or rotting of flesh, usually caused by lack of blood supply."
doddering,adjective,lẫy bẫy,The original root of the dodder in the soil then dies.,Rễ nguyên thủy của tơ hồng trong đất sau đó bị chết đi.,mentally or physically infirm due to old age; senile
dote,verb,say mê,He dotes on you.,Ông ấy thích 2 người đấy,"(intransitive, construed withon) To be excessively fond of."
speculative,adjective,tư biện,Meillassoux is associated with the speculative realism movement.,Meillassoux thường được gắn với trào lưu duy thực tư biện (speculative realism).,Characterized by speculation; based on guessing or unfounded opinions.
carafe,noun,bình đựng nước,"“I did take the precaution of emptying half the water from the carafe , so my suspicions might not be noticed.",Em đã thận trọng đổ bớt nửa bình nước để họ không biết em nghi ngờ.,"A bottle, usually glass and with a flared lip, used for serving water, wine, or other beverages."
larder,noun,tủ đựng thức ăn,"And with chicks to feed, he also uses the spines as a larder .","Và để cho các chim non ăn, nó dùng các gai như tủ đựng thức ăn ..",a cool room in a domestic house where food is stored; a pantry
repute,verb,cho là,"According to The Economist, he was "" reputed to be Russia’s mafia boss.""","Theo The Economist, ông ta đã được cho là ""trùm mafia uy tín nhất của Nga.""","Reputation, especially a good reputation."
debacle,noun,sụp đổ,Gearing was a major contributory factor in the collapse of the split capital investment trust debacle in the UK in 2002.,Gearing là một yếu tố góp phần lớn trong sự sụp đổ của sự thất bại ủy thác đầu tư vốn ở Anh năm 2002.,Alternative form of debacle.
mulish,adjective,bướng bỉnh,None of the boys noticed how mulish and tall I was.,Không chàng trai nào để ý việc ta cố chấp và cao lớn.,"Characteristic of a mule; stubborn, obstinate, or intractable"
novice,noun,người mới học,"We are going to make mistakes, but none of us can become an expert in family history work without first being a novice .","Chúng ta sẽ phạm lỗi lầm, nhưng không một ai trong chúng ta có thể trở thành chuyên gia về công việc lịch sử gia đình mà trước tiên không phải là người mới học .",A beginner; one who is not very familiar or experienced in a particular subject.
newel,noun,mới,Newel K.,Tiệm Newel K.,(architecture) A central pillar around which a staircase spirals.
listless,adjective,lơ đãng,"Pale she was, listless ;","Nhạt cô được, listless;","Lacking energy, enthusiasm or liveliness."
poultice,noun,thuốc đắp,All we need is a poultice with some maize that will draw...,Chúng ta chỉ cần ít thuốc đắp có maze...,"A soft, moist mass applied topically to a sore, aching or lesioned part of the body to soothe. A poultice is usually wrapped in cloth and often warmed before being applied."
indisposed,adjective,mỏi,Bit indisposed .,Tớ bị lộ rồi.,mildly ill
jettison,verb,sự vứt bỏ,What if we jettison sections 3 through 7?,Nếu như chúng ta vứt bỏ Phân khu từ 3 đến 7 thì sao?,"(uncountable) Collectively, items that have been or are about to be ejected from a boat or balloon."
slapdash,adjective,bừa,We ran out of time and had to use a slapdash solution that failed to fix the problem.,Chúng tôi hết thời gian và đã phải dùng một phương án bừa nhưng lại không thành công.,Done hastily; haphazard; careless.
foreboding,noun,điềm,"According to Cash: The Autobiography, his father was away that morning, but Johnny and his mother, and Jack himself, all had premonitions or a sense of foreboding about that day.","Theo Cash: The Autobiography, bố ông đi vắng sáng hôm đó nhưng cả Cash, mẹ ông và Jack đều cảm thấy có điềm ác và mẹ Cash đã giục Jack đi câu với Cash.",A sense of evil to come.
ungainly,adjective,vụng về,"For such an ungainly species, they've thrived on Earth.","Với những loài vụng về như vậy, chúng càng ngày càng phổ biến trên trái đất.",clumsy; lacking grace.
antic,adjective,anh hề,No antics .,Không làm trò mèo .,(intransitive) To perform antics.
ignominy,noun,hành động đáng khinh,Those disloyal to God’s command were ignominiously dismissed.,Còn những kẻ nào bất trung đối với điều răn của Đức Chúa Trời thị bị đuổi một cách nhục nhã .,"Great dishonor, shame, or humiliation."
veritable,adjective,thực,For many people this atheistic philosophy had become a veritable religion.,"Đối với nhiều người, triết lý vô thần này đã trở thành một tôn giáo thực sự.","True, real."
inordinate,adjective,quá mức,"At times, you might think all the communication absorbs an inordinate amount of time and resources.","Đôi khi, bạn sẽ nghĩ việc truyền đạt này chiếm nhiều thời gian và tài nguyên quá mức .",Excessive; unreasonable or inappropriate in magnitude; extreme.
pert,adjective,dạn dĩ,Pert shampoo.,Dầu gội Pert .,"Attractive (of a person); well-formed, shapely (of a part of the body). [from 14th c.]"
inane,adjective,ngớ ngẩn,"When I first read that, I thought, "" That sentence is inane .","Khi lần đầu đọc nó, tôi đã nghĩ "" Câu này thật ngớ ngẩn .","Lacking sense or meaning (often implying, ""to the point of boredom or annoyance"")."
gambit,noun,Gambit,"""'X-Men' Shake-Up: 'Deadpool 2,' ' Gambit ,' 'The New Mutants' Get New Dates (Exclusive)"".","Truy cập ngày 7 tháng 5 năm 2018. ^ “'X-Men' Shake-Up: 'Deadpool 2,' ' Gambit ,' 'The New Mutants' Get New Dates (Exclusive)”.","An opening in chess, in which a minor piece (often a pawn) is sacrificed to gain an advantage."
skein,verb,cuộc len,When Almanzo went home from school the clothes-lines were hanging full of colored skeins .,Lúc Almanzo từ trường trở về thì các dây phơi lủng lẳng những cuộn len đã nhuộm màu.,"A quantity of yarn, thread, or the like, put up together, after it is taken from the reel. A skein of cotton yarn is formed by eighty turns of the thread round a fifty-four inch reel."
tedium,noun,tính chán ngắt,Medium Isn’t Tedium,Trung Bình Không Phải Là Thiếu Hấp Dẫn,Boredom or tediousness; ennui.
darn,verb,mạng,"But it is within our grasp, technologically and law- wise, at least for the out of print and out of copyright, we suggest, to be able to get the whole darn thing online.","Nhưng việc này cũng không quá khó, cả về mặt công nghệ và pháp luật, chí ít là đối với sách đã ngừng xuất bản và không còn bản quyền, chúng tôi đề nghị, để có được mạng lưới online.",(euphemism) Damn.
lop,verb,tỉa cành,Little commie lopped it off.,Bị một thằng nhóc cộng sản thẻo.,(Geordie) A flea.
phylum,noun,ngành,"Chaetognatha, meaning bristle-jaws, and commonly known as arrow worms, is a phylum of predatory marine worms that are a major component of plankton worldwide.","Chaetognatha, có nghĩa là hàm lông hay hàm tơ, và thường được gọi là trùng mũi tên, là một ngành sâu ăn thịt biển là một thành phần chủ yếu của sinh vật phù du trên toàn thế giới.","(biology, taxonomy) A rank in the classification of organisms, below kingdom and above class; also called a division, especially in describing plants; a taxon at that rank"
unprepossessing,adjective,không dễ có ý thiên,"Victoria was physically unprepossessing —she was stout, dowdy and only about five feet tall—but she succeeded in projecting a grand image.","Victoria có dáng vẻ bề ngoài không mấy dễ thương — bà mập mạp, không nhã nhặn và cao không tới 5 feet — nhưng bà thành công khi tạo dựng một hình ảnh đẹp trước công chúng.",unimpressive or unremarkable; dull and ordinary; nondescript.
stipulate,adjective,quy định,The Ten Commandments clearly stipulated : “Honor your father and your mother.”,Mười Điều Răn quy định rõ ràng: “Hãy hiếu-kính cha mẹ ngươi” (Xuất Ê-díp-tô Ký 20:12).,To require (something) as a condition of a contract or agreement.
rebuff,verb,cự tuyệt,"If he rebuffs you, wait a short time and try again.","Nếu người đó cự tuyệt , bạn hãy đợi một thời gian ngắn và thử lại lần nữa xem sao.",A sudden resistance or refusal.
