word,part_of_speech,meaning,example,example_meaning,definition
complexion,noun,nước da,The first thing Spencer notices about a woman is her complexion .,Điều đầu tiên Spencer để ý ở người phụ nữ là nước da .,"The quality, colour, or appearance of the skin on the face."
maneuver,verb,manoeuvre,"Con, maneuvering .",Báo động .,"(US) A movement, often one performed with difficulty."
wholesome,adjective,bổ ích,Mr Collins'conversation is very wholesome .,Cuộc trò chuyện với ngài Collins thật rất..... bổ ích .,promoting good health and well-being
forebear,verb,nhịn,Mithril it was called by my forebears .,""" Mithril "" theo cách gọi của tổ tiên ta.",An ancestor.
fraternize,verb,làm thân,"Whenever you see young people in front of the row trying to fraternize with the police or military, somebody was thinking about it before.","Khi nào bạn thấy người trẻ trên đường cố gắng làm thân với cảnh sát hoặc quân đội, thì đã có người nghĩ về chuyện đó rồi.",(intransitive) To associate with others in a brotherly or friendly manner;
impassive,adjective,impassible,An impasse ?,Ngõ cụt ?,"Having, or revealing, no emotion."
conjecture,verb,phỏng đoán,Anything else is pure conjecture .,Bất cứ gì khác chỉ đơn thuần là phỏng đoán .,"(formal) A statement or an idea which is unproven, but is thought to be true; a guess."
assortment,noun,sự phân loại,"The private assortment of images, fears, Loves, regrets.","Sự phân loại riêng của trí tưởng tượng, nỗi sợ, tình yêu, hối tiếc.",A collection of varying but related items.
don,verb,mặc,She later went on to become a student at a Salesians Sisters of Don Bosco's school although in 1914 she was stricken with a long bout of rheumatic fever which she suffered until 1915 and it left her heart damaged for the remainder of her life.,"Sau đó, bà tiếp tục trở thành một học sinh tại trường của các nữ tu dòng Saledieng Don Bosco mặc dù vào năm 1914, bà bị mắc một cơn sốt thấp khớp kéo dài đến năm 1915 khiến tim bà bị tổn thương vĩnh viễn.","A university professor, particularly one at Oxford or Cambridge."
buffalo,verb,con trâu,You know that buffalo wouldn't make me a vodka martini?,Anh biết là con trâu kia không cho em vodka martini?,"Any of the Old World mammals of the family Bovidae, such as the Cape Buffalo, Syncerus caffer, or the water buffalo Buabalus bubalis."
confabulate,verb,nói chuyện phiếm,"Vallée speculates that accounts of USS Engstrom's degaussing might have been garbled and confabulated in subsequent retellings, and that these accounts may have influenced the story of ""The Philadelphia Experiment.""","Vallée suy đoán rằng số tài liệu về quá trình khử từ của tàu USS Engstrom có thể đã bị cắt xén và xáo trộn trong những lần kể lại sau đó, và các tài liệu này có thể đã ảnh hưởng đến câu chuyện của ""Vụ Thử nghiệm Philadelphia.""",(intransitive) To speak casually with; to chat.
opine,verb,cho rằng,"He also opined that the film was ""a lot more interesting to think about than watch"".","Anh còn cho rằng bộ phim ""hứng thú để nghĩ hơn xem rất nhiều"".","(intransitive, now rare) To have or express an opinion."
omit,verb,bỏ sót,Why is it vital that no key ideas be omitted ?,Tại sao không bỏ sót một ý tưởng then chốt nào là rất quan trọng?,(transitive) To leave out or exclude. (most common usage)
victuals,verb,thực phẩm,"Victuals , coin, clothing or your life.","Thức ăn , tiền, trang phục hoặc là cái mạng cô.","(archaic, plurale tantum) Food supplies; provisions."
demarcation,noun,sự phân ranh giới,"Pollen structure has also been examined for taxonomic demarcation , though studies have concluded that the pollen of Leeaceae and Vitaceae suggests the families should remain separate while other studies conclude that Leea should be included in Vitaceae.","Cấu trúc phấn hoa cũng đã được kiểm tra cho sự phân ranh giới phân loại, mặc dù các nghiên cứu đã kết luận rằng phấn hoa của Leeaceae và Vitaceae gợi ý là các họ này nên được giữ tách biệt trong khi các nghiên cứu khác lại kết luận rằng Leea nên được gộp vào trong Vitaceae. ^ Stevens P. F. (2001 trở đi).","The act of marking off a boundary or setting a limit, notably by belligerents signing a treaty or ceasefire."
gristle,noun,xương sụn,A flexible gristle grew in place of the missing joint and socket so that he was able not only to live a normal life but also to serve a mission to Hawaii and give a lifetime of service to the Church.5,"Một cái xương sụn dẻo mọc ra tại chỗ của cái khớp và ổ hông để ông không những có thể sống một cuộc sống bình thường, mà còn phục vụ truyền giáo ở Hawaii, và phục vụ suốt đời cho Giáo Hội.5","Cartilage; now especially: cartilage present, as a tough substance, in meat."
conducive,adjective,có lợi,Dancing is not conducive to a proper learning environment.,Nhảy nhót không có lợi cho việc tạo môi trường học nghiêm túc.,"Tending to contribute to, encourage, or bring about some result."
noble,adjective,cao quý,Then you will have become the youth of the noble birthright.,"Sau đó, các em sẽ trở thành giới trẻ của quyền thừa kế cao quý .",An aristocrat; one of aristocratic blood.
reveille,noun,reveille,Reveille is at 0530.,Chào cờ sáng lúc 5 giờ 30.,(military) The sounding of a bugle or drum early in the morning to awaken soldiers.
regiment,noun,trung đoàn,All but 128 of the original 917 of the Ichiki Regiment's First Element died.,"Tổng cộng, chỉ còn lại 128 người trong tổng quân số 917 của Lực lượng thứ nhất Trung đoàn Ichiki.","(military) An army unit, larger than a company and smaller than a division, consisting of at least two battalions, normally commanded by a colonel. Traditionally, multiple regiments are organized into brigades or divisions."
finesse,verb,mưu mẹo,"At the beginning, he had no finesse .","Lúc đầu, anh ta không có mưu mẹo gì.","(uncountable) The property of having grace, elegance, skill, or balance."
diminish,verb,giảm bớt,Their joy will not be diminished .,Niềm vui của họ sẽ không bị giảm bớt .,(intransitive) To disappear gradually.
goodwill,noun,thiện chí,"On November 10, 1994, Kim Phúc was named a UNESCO Goodwill Ambassador.","Ngày 10 tháng 11 năm 1997, Kim Phúc được mời làm Đại sứ Thiện chí của UNESCO.",A favorably disposed attitude toward someone or something.
rank,noun,cấp,"It harshly criticized high- ranking officers of that era, arguing that they inadequately challenged Secretary of Defense Robert McNamara and President Lyndon B. Johnson on their Vietnam strategy.","Nó chỉ trích gay gắt các sĩ quan cấp cao vào thời đó, tranh cãi rằng họ thách thức không đầy đủ Bộ trưởng Quốc phòng Robert McNamara và Tổng thống Lyndon Johnson trong chiến lược Việt Nam của họ.",(linear algebra) maximal number of linearly independent columns (or rows) of a matrix.
naturalist,noun,nhà tự nhiên học,The name commemorates the German naturalist Theodor Johannes Krüper.,Chúng được đặt tên theo nhà tự nhiên học người Đức Theodor Johannes Krüper.,(dated) A person committed to studying nature or natural history.
pinafore,noun,tạp dề,Data was rehearsing a production of H.M.S. Pinafore just before he left.,Data đang tập một bản nhạc ngay trước khi đi.,"A sleeveless dress, often similar to an apron, generally worn over other clothes. Most often worn by young girls as an overdress."
eddy,verb,xoáy,Many settlements had a “post office”—an eddy where floating objects collected temporarily.,"Nhiều làng có “bưu điện” tức một xoáy nước, nơi những vật nổi tạm thời tụ lại.","A current of air or water running back, or in an opposite direction to the main current. Especially a circular current."
specimen,noun,mẫu,"Case study one, pure specimen .","Nghiên cứu một, vật mẫu thuần khiết.",An individual instance that represents a class; an example.
manifest,adjective,rõ ràng,"And very soon now, he will manifest his rulership over our troubled earth.","Và không bao lâu nữa, ngài sẽ cho thấy rõ ràng ngài có quyền cai trị trái đất rối loạn của chúng ta.","Evident to the senses, especially to the sight; apparent; distinctly perceived."
avail,verb,có lợi cho,"As the whole goal of it is to make money available to the supplier as fast as possible, a lot of companies decide to dematerialize their invoices when they start a reverse factoring system, because that way it saves few more days, plus all the advantages of the dematerialization (less expensive, and benefic to the environment).","Vì toàn bộ mục tiêu của nó là kiếm tiền cho nhà cung cấp càng nhanh càng tốt, rất nhiều công ty quyết định phi vật chất hóa đơn của họ khi họ bắt đầu một hệ thống bao thanh toán ngược, bởi vì cách đó giúp tiết kiệm thêm vài ngày, cộng với tất cả các lợi thế của phi vật chất hóa (ít tốn kém hơn và có lợi cho môi trường).","(obsolete) Benefit; value, profit; advantage toward success. [15th-19th c.]"
torpid,adjective,bơ thờ,"All my slow, torpid movements indicated the influence of the narcotic had still not entirely ceased.",Mọi cử động của em đều chậm chạp và tê cứng chứng tỏ ảnh hưởng của thuốc mê chưa hoàn toàn tan hết.,"unmoving, dormant or hibernating"
beaker,noun,cái cốc vại,""" Please clean my beakers . """,""" Xin hãy rửa cái ly của anh. ""","A flat-bottomed vessel, with a lip, used as a laboratory container."
retort,verb,trả miếng,"If a similar procedure existed in English, words with the same spelling would be followed by an indicator that would not be read, but which would fine-tune the meaning: "" retort "" and "" retort "" would thus be distinguished.","Nếu một trật tự tương tự tồn tại trong tiếng Anh, các từ với cách đọc như nhau sẽ được đi kèm bởi một từ chỉ thị không được đọc nhưng để giới hạn nghĩa: ""bình chưng "" và "" trả miếng "" vì thế sẽ được phân biệt.","A sharp or witty reply, or one which turns an argument against its originator."
portly,adjective,đẫy đà,"Now, at midlife, he was more portly and had much less hair!","Giờ đây, vào tuổi trung niên, người ông đẫy đà và không còn nhiều tóc!",euphemism for fat
cadge,verb,xin xỏ,I've been cadging boots -- in particular -- for days.,Tôi đã cadging khởi động - đặc biệt - ngày.,(falconry) A circular frame on which cadgers carry hawks for sale.
exhort,verb,hô hào,“All Together Against the Jehovah Project” exhorted one opposition group.,Một nhóm đối lập hô hào : “Hãy cùng nhau chống lại dự án Giê-hô-va!”,To urge; to advise earnestly.
