word,part_of_speech,meaning,example,example_meaning,definition
certification,noun,giấy chứng nhận,And it's the only college where we don't give a certificate .,Đó còn là ngôi trường duy nhất không cấp giấy chứng nhận .,The act of certifying.
malnutrition,noun,suy dinh dưỡng,Many children and elderly ones have died of malnutrition .,Nhiều trẻ em và người lớn tuổi chết vì suy dinh dưỡng .,a lack of adequate nourishment
gorilla,noun,khỉ đột,I'm terrified of regular gorillas .,Khỉ đột bình thường chú đã sợ co vòi rồi.,"The largest of the apes, native to the forests of central Africa, and known for its trait of knuckle-walking"
veterinarian,noun,bác sĩ thú y,"Right, because maybe, we're veterinarians , ah, really bad ones.","Đúng, bởi vì chúng tôi, là bác sĩ thú y , lang băm ấy mà.",A medical doctor who treats non-human animals.
debunk,verb,vạch trần,Rossi's the one that debunked them.,Rossi là người vạch trần họ.,"(transitive) To discredit, or expose to ridicule the falsehood or the exaggerated claims of something"
tattoo,verb,xăm,Tell me about your friend with the tattoo .,Nói cho tôi biết về người bạn có hình xăm ?,"A method of decorating the skin by inserting colored substances under the surface. The skin is punctured with a sharp instrument, which now is usually a solenoid-driven needle, that carries the inks to lower layers of the skin."
favela,noun,,She was found in the favela .,Cô ta được tìm thấy ở khu ổ chuột,"A slum or shantytown, especially in Brazil"
thermodynamics,noun,nhiệt động lực học,"If I do not use my heater, I will be... slowly killed by the laws of thermodynamics .","Nếu tôi không dùng máy sưởi, tôi sẽ... chết dần vì định luật nhiệt động lực học .",(physics) The science of the conversions between heat and other forms of energy.
tropical,adjective,nhiệt đới,This species is common to tropical and subtropical areas around the world.,Loài này sinh sống trong những vùng nhiệt đới và cận nhiệt đới trên thế giới.,"Of or pertaining to the tropics, the equatorial region between 23 degrees north and 23 degrees south."
pursuant,adjective,y theo,"Pursuant to orders, I halted on our side of the river.","Thực hiện theo mệnh lệnh, tôi dừng lại ở bên này sông.","In conformance to, or in agreement with."
resettlement,noun,,Resettlement continued until the 1990s.,Tái định cư vẫn tiếp tục cho đến những năm 1990.,the transportation of a group of people to a new settlement
aide-de-camp,noun,cận vệ,I'm your aide - de - camp .,Tôi là người đồng hành của anh.,"A military officer who serves as an adjutant to a higher ranking officer, prince or other high political dignitary."
utmost,adjective,cực điểm,The privacy of our users is of utmost importance to Google.,Quyền riêng tư của người dùng là vấn đề tối quan trọng đối với Google.,Situated at the most distant limit; farthest
rotunda,noun,nhà lầu hình tròn,"The rotunda , the round part, we wouldn't really see in antiquity.",Phần nhà hình tròn chúng ta sẽ không thực sự nhìn thấy trong thời cổ đại.,"a round building, usually small, often with a dome"
sector,noun,khu vực,Your entire west coast sector w as lethally quarantined.,Toàn khu vực bờ biển đông của anh đã bị cách ly vĩnh viễn.,zone (designated area)
smarmy,adjective,nịnh nọt,It was smarmy .,Đó là nịnh nọt .,"Falsely earnest, smug, or ingratiating."
executor,noun,người thi hành,Your father drew up a will of which I am executor .,Bố anh có bản di chúc mà tôi là người thi hành .,A person who carries out some task.
dragnet,verb,,And they will haul you up in my dragnet .,Chúng sẽ kéo ngươi lên bằng lưới ta.,A net dragged across the bottom of a body of water.
colonialism,noun,chủ nghĩa thực dân,From Colonialism to Communism.,Từ chủ nghĩa thực dân đến chủ nghĩa cộng sản.,"The colonial domination policy pursued by the powers of Europe, from the second half of the XIX century to the years following World War II. A colonial system."
dicey,adjective,nguy hiểm,"I don't think the aunt is telling us Everything, and this could get dicey .","Tôi không nghĩ dì cô bé đã kể mọi thứ, và nó có thể gây nguy hiểm .",(Australian slang) nauseating
ganglion,noun,hạch,and the reason it can do this is that this little tiny ganglion,và lí do mà chúng có thể làm được điều này là do cái hạch nhỏ này,(anatomy) A mass of tissue.
