word,part_of_speech,meaning,example,example_meaning,definition
ionic,adjective,ion,"Additionally, it is known that liquid crystalline structures of wild-type viruses (Fd, M13, and TMV) are adjustable by controlling the solution concentrations, solution ionic strength, and the external magnetic field applied to the solutions.","Ngoài ra, nó được biết rằng tinh thể lỏng cấu trúc của virus hoang dại (Fd, M13, và TMV) được điều chỉnh bằng cách điều khiển nồng độ dung dịch, giải pháp sức mạnh ion , và bên ngoài từ trường áp dụng cho các giải pháp.","(chemistry) of, relating to, or containing ions"
confused,adjective,lẫn lộn,"She said she was confused about her feelings and it wasn't right to string him along, so...","Cô ta bảo cô ta lẫn lộn cảm xúc... và không cảm thấy ổn với hắn ta, nên...",Simple past tense and past participle of confuse.
delighted,adjective,hoan hỉ,"“They will find exquisite delight in the abundance of peace,” says Psalm 37:11.",Kinh Thánh cho biết họ “sẽ hoan hỉ trong bình an dư dật” (Thi thiên 37:11).,Greatly pleased.
disappointed,adjective,thất vọng,I didn’t want to disappoint him again.,Tôi đâu muốn làm ông thất vọng .,Defeated of expectation or hope; let down.
embarrassed,adjective,lúng túng,"The Cheerios got away from me, and that was embarrassing .","Hộp bánh ngũ cốc Cheerios đổ ra, và điều đó làm tôi thật lúng túng .",Having a feeling of shameful discomfort.
interested,adjective,có chú ý,Publishers should use good judgment to determine the individual’s interest .,Người công bố nên suy xét để xác định một người có chú ý hay không.,Having or showing interest.
mad,adjective,điên,It's not too late to end this madness .,Vẫn còn chưa quá muộn để chấm dứt sự điên rồ này.,"Insane; crazy, mentally deranged."
powerful,adjective,hùng cường,"That's what's made it into this mysterious, powerful thing it is.",Điều đó đã làm cho nó hùng cường bí ẩn như ngày hôm nay.,"Having, or capable of exerting power, potency or influence."
scared,adjective,sợ hãi,Dare to smile when you should be scared .,Những lúc nên sợ hãi con lại cười.,"Having fear; afraid, frightened."
terrified,adjective,khiếp sợ,"Later , when he realized how close he 'd come to ending his life , Ethan was terrified .","Sau đó khi biết mình sắp sửa tự sát , Ethan vô cùng khiếp sợ ; .",Simple past tense and past participle ofterrify.
amused,adjective,buồn cười,No I'm not amused .,Không buồn cười chút nào đâu.,Past participle of amuse
bored,adjective,buồn chán,And bored is just one mask.,Và việc buồn chán chỉ là mặt nạ thôi.,Simple past tense and past participle of bore.
distant,adjective,xa,Distant things look blurred.,Các vật thể ở xa có vẻ mờ mịt.,emotionally unresponsive or unwilling to express genuine feelings
frightened,adjective,sợ hãi,That's why he looked so frightened .,Đó là lý do ổng trông sợ hãi dữ vậy.,Simple past tense and past participle offrighten.
worried,adjective,lo lắng,"I have other things to worry about, like work.","Tôi có những điều khác để lo lắng , như là công việc.",Thinking about unpleasant things that have happened or that might happen; feeling afraid and unhappy.
amazed,adjective,kinh ngạc,You're really an amazing person.,Cậu đúng là đáng kinh ngạc đấy!,Simple past and past participle of amaze.
energetic,adjective,mạnh mẽ,You seem more energetic than on the phone.,Cậu có vẻ mạnh mẽ hơn khi nói chuyện điện thoại.,"Possessing, exerting, or displaying energy."
inspired,adjective,đầy cảm hứng,I bet Chris has always been an inspiring guy.,Tôi dám cá rằng Chris đã luôn là một anh chàng đầy cảm hứng dành cho người khác.,Having excellence through inspiration.
shocked,adjective,,This is shocking .,Điều này là gây sốc.,"surprised, startled, confused, or taken aback."
worthless,adjective,không có giá trị,"Humility does not mean convincing ourselves that we are worthless , meaningless, or of little value.","Lòng khiêm nhường không có nghĩa là tự thuyết phục rằng chúng ta không có giá trị , vô nghĩa hoặc có rất ít giá trị.","Not having worth and use, without value, inconsequential."
evanescence,noun,sự biến dần,"Germany: ""Fallen von Evanescence "".",Truy cập ngày 18 tháng 3 năm 2013. Germany: “Fallen von Evanescence ”.,The act or state of vanishing away; disappearance;
funereal,adjective,buồn thảm,Your funeral blew.,Tang lễ của bạn thật phí.,Of or relating to a funeral.
ingress,verb,quyền vào,Do not attempt any form of ingress .,Đừng cố gắng vào trong.,The act of entering.
hoodlum,noun,lưu manh,You're gonna stand there and let this hoodlum threaten me?,Mày đứng đó để thằng lưu manh này đe tao à?,a gangster; a hired thug
crumple,verb,nát,I was crumpled .,Tôi như bị vò nát .,"A crease, wrinkle, or irregular fold."
relieve,verb,cứu trợ,"Her routine was broken briefly between 6 and 21 September 1923 by a voyage to Yokosuka, Japan, to relieve victims of the Great Kantō earthquake which had heavily damaged that city and Tokyo on 30 and 31 August.","Hoạt động thường lệ này bị phá vỡ từ ngày 6 đến ngày 21 tháng 9 năm 1923 cho một chuyến đi đến Yokosuka, Nhật Bản để cứu trợ những nạn nhân của trận động đất Kantō vốn đã phá hủy nặng nề thành phố này lẫn Tokyo vào ngày 30 và 31 tháng 8.","To ease (a person, person's thoughts etc.) from mental distress; to stop (someone) feeling anxious or worried, to alleviate the distress of. [from 14th c.]"
segment,noun,đoạn,Identify the doctrine and principles in each verse segment .,Nhận ra giáo lý và các nguyên tắc trong mỗi phân đoạn của câu thánh thư.,A length of some object.
impatient,adjective,thiếu kiên nhẫn,You're impatient with things that don't resolve quickly.,Bạn thiếu kiên nhẫn với những thứ mà bạn không giải quyết nhanh chóng.,"anxious and eager, especially to begin something"
transmutation,noun,sự biến hoá,It's called transmutation .,Thay đổi tính chất phân tử .,the act of transmuting or the state of being transmuted
atheist,adjective,người theo thuyết vô thần,"According to this reference work, over 230 million of earth’s inhabitants are atheists .",Theo sách này có trên 230 triệu người theo thuyết vô thần .,"One who does not have a belief in the existence of God, god, Gods or gods."
conserve,verb,bảo tồn,I'm just confirming a delivery to our conservation department.,Tôi muốn xác nhận đơn hàng được chuyển tới bộ phận bảo tồn .,A jam or thick syrup made from fruit.
bearable,adjective,có thể chịu đựng được,Beauty is only the start of bearable terror.,Sắc đẹp chỉ là khởi nguồn của nỗi kinh hoàng có thể chịu đựng được .,Able to be borne; tolerable; endurable.
immune system,noun,Hệ miễn dịch,Our kid's immune system has a factory defect.,Hệ miễn dịch của thằng cu bị hỏng từ trứng nước.,"(anatomy, immunology) The system that differentiates self from non-self and protects the body from foreign substances and pathogenic organisms by producing an immune response. It includes organs such as the thymus, the spleen and lymph nodes; tissue such as bone marrow, and lymphoid tissues such as the tonsils; cells such as lymphocytes including the B cells and T cells, and cell products such as antibodies."
stressful,adjective,căng thẳng,"Because of intense stress , they may suffer from stomach ailments and headaches.","Vì quá căng thẳng , các bạn có thể đau dạ dày và đau đầu.",Irritating; causing stress.
dismiss,verb,sa thải,"If Langlois is dismissed , we shouldn't do anything?","Nếu Langlois bị sa thải , ta không nên làm gì hết phải không?",To discharge; to end the employment or service of.
censorious,adjective,phê bình,,,"Addicted to censure and scolding; apt to blame or condemn; severe in making remarks on others, or on their writings or manners."
kickback,noun,,I just want a kickback .,Tôi chỉ có ý kiếm chút tiền hoa hồng .,"(uncountable, firearms, machinery) recoil; a sudden backward motion, usually in the direction of the operator."
misconstrue,verb,giải thích sai,"God’s marriage pattern cannot be abused, misunderstood, or misconstrued .33 Not if you want true joy.","Mẫu mực hôn nhân của Thượng Đế không thể bị lạm dụng, hiểu lầm, hoặc bị giải thích sai .33 nếu các anh chị em muốn niềm vui chân thật.","(transitive) To interpret erroneously, to understand incorrectly; to misunderstand."
