word,part_of_speech,meaning,example,example_meaning,definition
divinity,noun,người được tôn sùng,How the Divine Name Was Used,Danh Đức Chúa Trời được dùng như thế nào?,"(uncountable) The property of being divine, of being like a god or God."
concealed,adjective,che đậy,Her laugh was a lie that concealed her sorrow.,Nụ cười của cô ấy là một lời nói dối nhằm che đậy nỗi buồn của cô ta.,Simple past tense and past participle of conceal.
bind,verb,trói,The wire and hooks are identical to the ones used to bind the victim.,Dây cáp và đồ móc đều khớp với thứ đã dùng để trói nạn nhân.,That which binds or ties.
deliver,verb,giao,You'd be right back to where you were before we delivered the program.,Anh đã lui về vị trí của mình trước khi ta chuyển giao chương trình.,To set free.
solemnize,verb,làm cho long trọng,This is a solemn word.,Đây là một câu nghiêm trọng .,"(transitive, US) To make solemn, or official, through ceremony or legal act."
fruitful,adjective,sai,I'll get the fruit !,Thiếp đi lấy trái cây,Favourable to the growth of fruit or useful vegetation; fertile; not barren.
confess,verb,thú nhận,Why would he confess to murders he didn't commit?,Tại sao ông ta thú nhận vụ án mà ông ta không gây ra?,"To admit to the truth, particularly in the context of sins or crimes committed"
preeminence,noun,,We created the world's preeminent antivirus software.,Chúng ta tạo ra một thế giới ưu việt về phần mềm diệt virut,"the status of being preeminent, dominant or ascendant"
piecemeal,adjective,dần dần,"Actually, the questions come piecemeal , as the child reaches different stages of his development.","Thật ra thì đứa trẻ phát triển theo từng giai đoạn, và những câu hỏi sẽ đến dần dần .",Made or done in pieces or one stage at a time.
immodest,adjective,bất lịch sự,You're immodest .,Con thật là khiếm nhã .,lacking in modesty; shameless
antisemitism,noun,Chủ nghĩa bài Do Thái,France has laws against racism and antisemitism .,Pháp có luật chống kỳ thị chủng tộc và bài Do Thái .,Alternative spelling of anti-Semitism.
apex,noun,đỉnh,The Southern regiments were entrenched in this area at the apex of the line.,Các trung đoàn miền Nam đã đào hào quanh khu vực này ở trên đỉnh của phòng tuyến.,The highest point of something.
interstice,noun,khe,And there were other people who had what sounded as they described it like terribly severe depression who nonetheless had good lives in the interstices between their depressive episodes.,"Và có những người, qua lời lẽ mà họ mô tả, nghe như chịu trầm cảm nặng nhưng lại là những người có lúc đã có cuộc sống tốt đẹp giữa các giai đoạn trầm cảm.","A small opening or space between objects, especially adjacent objects or objects set closely together, as between cords in a rope or components of a multiconductor electrical cable or between atoms in a crystal."
province,noun,tỉnh,They say the typhoon will bring torrential rain to the province during the next few days .,Họ nói rằng bão sẽ kèm theo mưa to ở tỉnh này trong vài ngày tới .,A subdivision of government usually one step below the national level.
affected,adjective,giả tạo,Say all of his relationships are affected by this.,Tất cả những mối quan hệ của nó chỉ là giả tạo .,influenced or changed by something
lightweight,adjective,hạng nhẹ,Lightweight !,Chuyện nhỏ !,(boxing) A boxer in a weight division having a maximum limit of 135 pounds for professionals and 132 pounds for amateurs.
clueless,adjective,ngu ngốc,Wait for your clueless husband... to start his day.,Chờ gã chồng ngu ngốc của bạn... bắt đầu một ngày mới.,Lacking knowledge or understanding; uninformed.
stole,noun,Dây Stola,She stole it!,Cô ta đã trộm nó!,Simple past of steal.
intoxicate,adjective,làm say,The Pazzis proved the seduction of power is intoxicating .,Nhà Pazzi đã chứng minh sự quyến rủ của sức mạnh đang làm say .,To stupefy by doping with chemical substances such as alcohol.
outfox,verb,cáo già hơn,Your mother could outfox Ulysses.,Mẹ nàng còn cáo già hơn cả Ulysses.,(transitive) to beat in a competition of wits
commute,verb,giao hoán,And don't forget about the commutative principle.,Và đừng quên tính chất giao hoán :,"(intransitive) To travel from one's home (usually in the suburbs of a city) to one's workplace (usually in the city itself, or in another city) to go to work, orvice versa."
exclusion,noun,sự loại trừ,Is there any exclusion criteria we should know about?,Có còn sự loại trừ nào mà chúng tôi nên biết nữa không?,The act of debarring or shutting out; removal from consideration or taking part. [from 17th c.]
reintegrate,verb,,It actually gets reintegrated in the body.,Nó thực sự có thể hòa nhập vào cơ thể.,To integrate again or in a different manner
demoralizing,adjective,,We were maybe a little bit demoralized .,Chúng tôi có thể hơi mất tinh thần một chút.,Present participle of demoralize.
apian,adjective,giống như ong,,,Related to bees.
stork,noun,cò,"The stork brought home a new baby, and you don't want to share mommy?",Con cò cắp về em bé và anh không muốn phải chia sẻ mẹ của nó?,A large wading bird with long legs and a long beak of the family Ciconiidae.
