word,part_of_speech,meaning,example,example_meaning,definition
regulate,verb,điều chỉnh,"As your fluency improves, it will be easier to regulate your timing.","Khi được lưu loát hơn, bạn sẽ dễ điều chỉnh thời gian.",To dictate policy.
stowaway,noun,người đi lén,Stowaway .,Kẻ Đi Lậu .,a person who hides on board of a ship so as to get a free passage
zebra,noun,ngựa vằn,We share more genes with them than zebras do with horses.,Có chung gien với chúng nhiều hơn ngựa vằn với ngựa .,"an African animal, closely related to a horse, with black and white stripes"
anthropoid,adjective,dạng người,It's an arboreal anthropoid of the genus papio.,Đó là một loài khỉ sống leo trèo thuộc chủng vượn.,An anthropoid animal.
anthropic,adjective,,That's the strong anthropic principle of vacuuming.,Đó là nguyên lý vị nhân mạnh của hút bụi.,"Of or pertaining to mankind or humans, or the period of humanity's existence."
anthropocentric,adjective,,Some have described unequal treatment of humans and animals as a form of speciesism such as anthropocentrism or human-centeredness.,Một số mô tả sự đối xử không công bằng giữa con người và động vật như là một hình thức của loài như chủ nghĩa nhân học hay sự tập trung vào con người.,"Placing humans at the center of something, giving preference to humans above all other considerations."
anthropometry,noun,phép đo người,"Anthropometry Brassiere measurement BWH Female body shape Petite size Shoe size Size zero Clifford, Stephanie.","Nhân trắc học Đo lường Brassiere BẠC Thân hình phụ nữ Kích thước nhỏ Cỡ giày Kích thước không ^ Clifford, Stephanie.","The science of measuring the human body in order to ascertain the average dimensions of the human form at different ages, and in different divisions of race, class etc."
anthropophagy,noun,tục ăn thịt người,,,The eating of human flesh; cannibalism.
civilization,noun,nền văn minh,Some people regard today’s civilization as the most prosperous in history.,Nhiều người xem nền văn minh ngày nay là nền văn minh phồn thịnh nhất trong lịch sử.,"Collectively, those people of the world considered to have a high standard of behavior and / or a high level of development. Commonly subjectively used by people of one society to exclusively refer to their society, or their elite sub-group, or a few associated societies, implying all others, in time or geography or status, as something less than civilised, as savages or barbarians. cf refinement, elitism, civilised society, the Civilised World"
civility,noun,phép lịch sự,Let's keep it clean and bring some civility back to the House.,Hãy cẩn thận lời ăn tiếng nói và đem phép lịch sự đến Hạ viện.,Politeness; an individual act or a manner of behaving which conforms to social conventions of propriety.
civics,noun,,"So much of this ignorance, this civic illiteracy, is willful.","Quá nhiều sự ngu dốt như vậy, sự mù dốt về quyền công dân , là cố ý.",The study of good citizenship and proper membership in a community.
civil liberty,noun,,Civil liberties were maintained.,Các quyền tự do dân sự được duy trì.,singular of [i]civil liberties[/i]
civil service,noun,ngành dân chính,I don't work for the civil service .,Anh không làm việc cho dịch vụ dân sự .,"In parliamentary forms of government, the branches of government that are not military, legislative or judicial, but work to apply its laws and regulations"
civil suit,noun,,It's a suit for civil disobedience.,Một bộ trang phục cho các vụ bạo loạn.,A lawsuit; an action filed in a court of law to recover for injury wrongfully caused by another.
uncivilized,adjective,không văn minh,"It would be uncivilized to let anyone sleep outside, and after all, we are civilized, aren't we?","Sẽ không văn minh nếu để cho ai đó ngủ ở ngoài, và rốt cuộc rồi, chúng ta là người văn minh , phải không ?","crude, barbarous, wild, uncultured"
democratic,adjective,dân chủ,You've made the Democrats relevant again in a very red state.,Cô đã khiến cho phe Dân chủ chiếm ưu thế ở một bang cực kỳ ác liệt.,"Pertaining to democracy; favoring democracy, or constructed upon the principle of government by the people."
democratize,verb,dân chủ hoá,"In short, the tech companies have democratized encryption.","Tóm lại, những công ty công nghệ đã dân chủ hoá việc mã hoá.",To make democratic.
democrat,noun,người dân chủ,But then the company passes through this dark stage to this Democrat .,Nhưng sau đó công ty trải qua thời kì đen tối khi vào tay người Dân chủ .,A supporter of democracy; an advocate of democratic politics (originally as opposed to the aristocrats in Revolutionary France).
demography,noun,nhân khẩu học,""" The hard realities of demography will take hold .",""" Những thực tế khó khăn về nhân khẩu học sẽ chiếm lĩnh .","The study of human populations, and how they change."
demographer,noun,nhà nhân khẩu học,Because the demographics are really going to leave us with lots of jobs that need doing,Bởi vì các nhà nhân khẩu học thực sự đang để lại cho chúng ta rất nhiều công việc cần làm,a person who studies demography
demagoguery,noun,demagogy,"I believe that, ultimately, we can overcome the digitally empowered networks of extremism, demagoguery and hate.","Tôi tin rằng, sau cùng thì chúng ta có thể vượt qua mạng lưới kỹ thuật số mạnh của chủ nghĩa cực đoan,chính sách mị dân , và đố kị.",The actions of a demagogue
ethnos,noun,,"Ethno Jazz Festival in Wrocław, Poland.","Ethno Jazz Festival ở Wroclaw, Ba Lan.",people of the same race or nationality who share a distinctive culture
ethnical,adjective,thuộc dân tộc,"My family belongs to the Ixil people, an ethnic group of Maya descent.","Gia đình tôi thuộc dân tộc Ixil, một nhóm người có tổ tiên là người Maya.",(rare) Ethnic.
ethnicity,noun,dân tộc,"That's the same first line, only more ethnic .","Cùng một câu mở đầu, chỉ có điều dân tộc hơn.",The common characteristics of a group of people.
ethnology,noun,dân tộc học,I was under the impression his ideas were central to ethnological methodology.,Tôi vẫn còn ấn tượng về ý tưởng của ông ấy rất quan trọng đối với phương pháp luận dân tộc học .,(anthropology) The branch of anthropology that studies and compares the different human cultures.
multiethnic,noun,,Djibouti is a multiethnic country.,Djibouti là một quốc gia đa chủng tộc.,"Of, pertaining to, or consisting of several ethnic groups."
