word,part_of_speech,meaning,example,example_meaning,definition
repulsion,noun,lực đẩy,This is due to the attraction and the repulsion of the individual particles inside the liquid.,Điều này là do lực hút và lực đẩy của các hạt cơ bản bên trong chất lỏng.,The act of repelling or the condition of being repelled.
perplexing,adjective,làm bối rối,"Rather than stating his will or purpose plainly, at times Jehovah has intentionally obscured his prophetic sayings, using analogies, mystifying “dark sayings,” or riddles that perplex .","Thay vì nêu rõ ý muốn và ý định của Ngài, đôi khi Đức Giê-hô-va cố tình làm cho lời tiên tri của Ngài khó hiểu, dùng sự so sánh, “những điều bí ẩn” làm hoang mang, hoặc những câu đố làm bối rối .",confusing or puzzling
cenotaph,noun,đài tưởng niệm,"He built a cenotaph for his grandmother, Queen Tetisheri, at Abydos.","Ông còn cho xây dựng một đài tưởng niệm dành cho người bà của mình, nữ hoàng Tetisheri, tại Abydos.",A monument erected to honour the dead whose bodies lie elsewhere; especially members of the armed forces who died in battle.
lexical,adjective,từ vựng học,Extending R is also eased by its lexical scoping rules.,Việc mở rộng R cũng dễ dàng nhờ các luật đóng khối từ vựng .,"(linguistics) concerning the vocabulary, words or morphemes of a language"
summarily,adjective,qua loa,"Nevertheless, see it as well meant and not to be summarily rejected.","Dầu sao, nên xem lời khuyên dạy như là do ý tốt và không nên từ chối cách vội vã.",(manner) In a summary manner.
treacle,verb,nước mật đường,Where did they draw the treacle from?',Họ đã rút ra những mật mía từ? ́,(obsolete) An antidote for poison; theriac.
expurgate,verb,cắt bỏ,,,"(transitive) To edit out rude, incorrect, offensive, useless, or otherwise undesirable information from a book, CD or other publication; to cleanse; to purge."
unflinching,adjective,không chùn bước,"I have seen the pain in my reflection and watched the strength of my brother, unflinching .","Tôi đã nhìn thấy nỗi đau trong tấm gương phản chiếu, và nhìn thấy sức mạnh của anh ấy, không chùn bước .",without flinching; staying committed despite any difficulty; steadfast
quatrain,noun,thơ bốn câu,"A ruba'i ( quatrain ) also usually has the rhyme aa, ba.","Một ruba'i ( quatrain) cũng dùng Điệu aa, ba.",a poem in four lines
drench,verb,làm ướt sũng,You' re all drenched,Em ướt hết rồi,A draught administered to an animal.
humongous,adjective,khổng lồ,See that humongous estate down there?,Có thấy tòa nhà to đùng dưới kia không?,(informal) Of an extremely large size.
dignify,verb,làm cho xứng,I wouldn't dignify it.,Tôi sẽ không bàn về nó.,to give distinction to
raw,adjective,sống,The turkey is raw .,Con gà còn sống .,Of food: not cooked. [from 9th c.]
competitive,adjective,có sức cạnh tranh,"However , it 's moving into a highly competitive field .","Tuy nhiên , hãng đang đi vào một lĩnh vực có sức cạnh tranh cao .",(economics) capable of competing successfully
maraca,noun,,( Maraca sound ),( Tiếng của sinh vật phù du ),"(music) A Latin American percussion instrument consisting of a hollow-gourd rattle containing pebbles or beans and often played in pairs, as a rhythm instrument."
costume,verb,trang phục,You need to think carefully about your costume .,Cháu phải lựa chọn trang phục cẩn thận.,"A style of dress, including garments, accessories and hairstyle, especially as characteristic of a particular country, period or people."
explorer,noun,người thám hiểm,"1603 – English explorer , writer and courtier Sir Walter Raleigh goes on trial for treason.","1603 – Người thám hiểm , nhà văn, và triều thần Anh Ngài Walter Raleigh ra tòa do tội phản quốc.",One who explores something
spooky,adjective,như ma quỷ,Spookie !,Spookie !,"eerie, or suggestive of ghosts or the supernatural"
subway,verb,đường ngầm,His house is near the subway station.,Nhà anh ta ở gần đường ngầm .,"(North America) An underground railway, especially for mass transit of people in urban areas."
