word,part_of_speech,meaning,example,example_meaning,definition
direct,adjective,trực tiếp,"No direct evidence has yet been found.”—Journal of the American Chemical Society, May 12, 1955.","Chưa ai tìm được bằng chứng trực tiếp nào” (Journal of the American Chemical Society, số ra ngày 12-5-1955).","Straight, constant, without interruption."
perform,verb,biểu diễn,Super Junior are the first Korean artist to perform 100 concerts worldwide.,Đây là nghệ sĩ Hàn Quốc đầu tiên biểu diễn 100 buổi hòa nhạc trên thế giới.,To do something; to execute.
jimmy,verb,Jimmy.,"Come on, Jimmy .","Thôi mà, Jimmy .",(slang) A marijuana cigarette.
undiminished,adjective,không giảm,That faith was undiminished by our frantic efforts to get a barometer to work.,Đức tin đó không giảm bớt bởi các nỗ lực đầy nhiệt huyết của chúng tôi để làm cho cái khí áp kế chạy.,Not diminished.
litter,verb,đẻ,"What, do I look like I'm about to drop a litter ?","Sao, trông em giống như chuẩn bị đẻ một lứa à?",(intransitive) To drop or throw trash without properly disposing of it (as discarding in public areas rather than trash receptacles).
vituperation,noun,sự bỉ báng,"Well, pretty soon they were barraged with enraged letters, death threats, ban on the topic in a number of scientific journals, coming from irate left-handers and their advocates, and they were literally afraid to open their mail because of the venom and vituperation that they had inadvertently inspired.","Vâng, rất nhanh sau đó, họ đã bị chặn lại bằng những lá thư đầy tức giận những đe doạ chết người cấm chủ đề này trên một số tạp chí khoa học, đến từ những người thuận tay trái giận dữ và những người ủng hộ họ, và họ đã thực sự sợ mở thư của họ bởi những lời lẽ chua cay và phỉ báng rằng họ đã viết ra một cách vô tình.",Criticism or invective which is sustained and considered to be overly harsh; the act of vituperating; abuse; severe censure; blame.
madden,verb,phát điên,Its enigma became maddening .,Sự bí ẩn của nó làm nàng phát điên .,To make angry.
rictus,noun,sự cười nhăn,"Hey, Rictus !","Này, Rictus !",Any open-mouthed expression
adamantly,adverb,cứng rắn,"Horrified, Jekyll tried more adamantly to stop the transformations.","Kinh hoàng, Jekyll cố gắng cứng rắn hơn để ngăn chặn sự biến đổi.",In an immovable or inflexible manner.
coolly,adjective,bình tĩnh,62 men were killed or wounded but careful training had produced a crew which handled damage control smoothly and coolly .,"Đã có 62 người chết hoặc bị thương, nhưng do được huấn luyện kỹ, thủy thủ đoàn đã kiểm soát các hư hỏng một cách bình tĩnh và thành thạo.","In a cool, unpanicked or collected manner."
definitely,adverb,dứt khoát,But nothing's definite yet.,Nhưng vẫn chưa dứt khoát .,Without question and beyond doubt.
beginning,adjective,phần đầu,"As the Lord liveth, if it had a beginning , it will have an end.","Như Chúa hằng sống, nếu điều đó có phần đầu , thì nó sẽ có phần kết thúc.","(uncountable) The act of doing that which begins anything; commencement of an action, state, or space of time; entrance into being or upon a course; the first act, effort, or state of a succession of acts or states."
coliseum,noun,đại hý trường La-mã,It's near the Coliseum .,Gần Coliseum .,"A large theatre, cinema, or stadium: the London Coliseum."
desiccate,verb,làm khô,"Because of its high boiling point and affinity for water, ethylene glycol is a useful desiccant .","Bởi vì điểm sôi cao và ái lực với nước, ethylene glycol là chất làm khô hữu ích.",to dry
across,adposition,bên kia,Tom teaches history at the high school across the street.,Tom dạy lịch sử ở trường trung học phía bên kia đường.,"To, toward, or from the far side of (something that lies between two points of interest)."
broccoli,noun,bông cải xanh,Well it turns out that the secret was broccoli .,Bí mật té ra lại là bông cải xanh .,"A plant of the cabbage family, Brassicaceae (formerly Cruciferae); especially, the tree-shaped flower and stalk that are eaten as a vegetable."
carburetor,noun,bộ chế hoà khí,It was the old carburetor .,Vấn đề ở bộ chế hòa khí cũ.,(US) A device in an internal combustion engine where fuel is vapourized and mixed with air prior to ignition.
disappoint,verb,làm thất vọng,"Fathers are destined to disappoint sons, and sons, their fathers.","Người cha luôn được định để làm thất vọng con trai họ, và ngược lại.",To displease by e.g. underperforming
finally,adverb,cuối cùng,He finally said what day he would come.,Anh ta cuối cùng đã nói ra ngày sẽ đến.,At the end or conclusion; ultimately.
knowledge,noun,tri thức,"Now, Mulgarath wants the power that comes with knowledge .","Giờ đây, Mulgarath muốn quyền năng nhờ tri thức .",(obsolete) Acknowledgement. [14th-16th c.]
business,noun,doanh nghiệp,A corporation is the most complex kind of business organization .,Một doanh nghiệp cổ phần là một dạng tổ chức doanh nghiệp phức tạp nhất .,"Of, to, pertaining to or utilized for purposes of conducting trade, commerce, governance, advocacy or other professional purposes."
caribbean,,vùng caribe,Barbadian players previously competed on the Caribbean /West Indies team.,Các vận động viên Barbados trước đây đại diện cho đội Caribbean /Tây Ấn.,geographic terms (above country level)
