word,part_of_speech,meaning,example,example_meaning,definition
obliquity,noun,sự chéo,A forward oblique camera for low-altitude work.,Một máy ảnh chéo hướng ra trước dành cho độ cao thấp.,"The quality of being oblique in direction, deviating from the horizontal or vertical; or the angle created by such a deviation. [from 15th c.]"
sentience,noun,khả năng tri giác,How can you be sure there's no purpose when we don't even understand what this sentience thing is?,Làm sao anh chắc là không có một mục đích nào khi chúng ta còn chưa hiểu rõ về cái khả năng tri giác này?,The state or quality of being sentient; possession of consciousness or sensory awareness.
imposed,adjective,áp đặt,But why are you imposing this on me?,Tại sao mấy người bắt tôi phải làm vậy?,Simple past tense and past participle of impose.
indiscreet,adjective,hớ hênh,"You are indiscreet and untrustworthy, two things I will not tolerate.","Cậu quá hớ hênh và không đáng tin cậy, hai điều mà tôi sẽ không bỏ qua.",Not discreet; wanting in discretion.
priggish,adjective,hợm mình,"Lord Altrincham's accusation in 1957 that her speeches sounded like those of a "" priggish schoolgirl"" was an extremely rare criticism.","Lời cáo buộc như của Lord Altrincham vào năm 1957 rằng bà là một ""cô nữ sinh hợm hĩnh "" là một sự chỉ trích cực kỳ hiếm hoi.",like a prig
disinclination,noun,sự miễn cưỡng,I'm disinclined to acquiesce to your request.,Tôi không thích lời đề nghị đó lắm.,"The state of being disinclined; want of propensity, desire, or affection; slight aversion or dislike; indisposition."
ragtag,adjective,ragtag,Ragtag mongrel immigrants!,Đồ dân nhập cư khố rách áo ôm!,"Unkempt, shabby, or in a state of disrepair."
withdraw,Verb,rút tiền,"Let me go to the ATM, make a withdrawal .","Hãy để tôi đi đến ATM, rồi rút tiền .",(transitive) To pull (something) back.
attainable,adjective,có thể đạt được,It is attainable .,Việc đó có thể đạt được .,"Able to be achieved, accomplished or obtained."
fowl,noun,gà,"I might be able to let you have a boiling fowl , too.",Tôi cũng có thể cung cấp cho ông thịt gà nấu chín nữa.,To hunt fowl.
shank,noun,cẳng,"The best-known version is risotto alla milanese, flavoured with saffron and typically served with many typical Milanese main courses, such as ossobuco alla milanese (cross-cut veal shanks braised with vegetables, white wine and broth) and cotoletta alla milanese (a fried cutlet similar to Wiener schnitzel, but cooked ""bone-in"").","Phiên bản nổi tiếng nhất là risotto alla milanese, được nêm với saffron và thường được phục với các món chính của Milan, như ossobuco alla milanese ( cẳng bê cắt kho với rau, rượu trắng và nước dùng) và cotoletta alla milanese (một loại côtlet rán giống như Wiener schnitzel, nhưng nấu ""cả xương"").",(slang) Bad.
partake,verb,cùng có phần,Let all that breathe partake,♪ Hãy để những kẻ đang thở cùng có phần ♪,"(intransitive, formal) To take part in an activity; to participate"
anthropogenic,adjective,,Anthropogenic and natural emissions occur at a ratio of 20 to 1.,Các phát thải nhân tạo và tự nhiên xảy ra với tỷ lệ 20 trên 1.,of or relating to the influence of human beings or their ancestors on natural objects.
resurgent,adjective,lại nổi lên,"On September 22, Usagi’s eye resurged , allowing the typhoon maintaining intensity when approaching the coast of China.","Vào ngày 22 tháng 9, mắt bão lại nổi lên , cho phép Usagi duy trì cường độ khi nó tiếp tục tiến gần đến đường bờ biển Trung Quốc.",Undergoing a resurgence; experiencing renewed vigor or vitality.
asymptomatic,adjective,không có triệu chứng,It has found that around half of all people who test positive for the virus are asymptomatic .,Nó phát hiện ra khoảng một nửa số người xét nghiệm dương tính với virut đều không có triệu chứng .,(pathology) Not exhibiting any symptoms of disease.
vivify,verb,làm cho hoạt động,"Leaven comes from the root word that means enliven -- to vivify , to bring to life.",Bột nở đến từ 1 từ gốc có nghĩa làm hoạt động trở lại -- mang lại sự sống.,To bring to life
reimbursement,noun,sự hoàn lại,I'll reimburse you!,Để tôi hoàn trả cho !,"(business, management, accounting) The act of compensating someone for an expense."
castigation,noun,sự gọt giũa,"10 Your objective should be to gain your brother, not to castigate , humiliate, or ruin him.","10 Mục tiêu của bạn phải là cố gắng để được lại anh em, chứ không phải trừng trị , hạ nhục hoặc làm hại người.",Corrective punishment; chastisement; reproof; pungent criticism.
lunatic,adjective,người điên,"My mother's a lunatic , and everyone's too scared to stop her.",Mẹ tôi là một người điên rồ mọi người thì không dám ngăn chặn bà ta.,An insane person.
overcompensate,verb,,Overcompensating .,Nhắc nhở hơi nhiều đấy.,To do an excessive amount in one area in an effort to overcome a perceived lack in another area.
indigence,noun,sự bần cùng,I teal indigent .,Tôi con chim khổ sở .,extreme poverty or destitution
tersely,adverb,,"And I'd get a terse response: ""Oh, that's worse.""","Và tôi muốn có được một câu trả lời ngắn gọn , ""Ồ, đó là tồi tệ hơn.""","In a brief, concise, or to the point manner."
undisclosed,adjective,không bị tiết lộ,He signed a five-year deal with the club for an undisclosed fee.,Hợp đồng với CLB có thời han 5 năm với mức lương không được tiết lộ .,Not disclosed; kept secret.
maximize,verb,tăng tối đa,are techniques that try to maximize future options,là công nghệ làm gia tăng tối đa những giải pháp tương lai,to make as large as possible
oxidized,adjective,,"Other oxides , e.g. Na2O and SrO, behave similarly.","Các oxit khác, ví dụ: Na2O và SrO, có các phản ứng tương tự.",Simple past tense and past participle of oxidize.
wheezily,adverb,khò khè,,,In a wheezy manner.
exorcize,verb,xua đuổi,An exorcism ?,1 buổi trừ tà .,"To drive out a supposed evil spirits from a person, place or thing, especially by an incantation or prayer"
whizbang,noun,,,,(dated) A type of firework that made a whiz before exploding
jezebel,noun,,Jezebel .,Đồ láu cá .,Alternative form of [i]Jezebel[/i]
flapjack,noun,bánh rán,Where are my flapjacks ?,Bánh rán đâu?,(US) A pancake.
quickly,adverb,nhanh chóng,"Now quickly , to the study Yes",Đến thư phòng Dạ,rapidly; with speed; fast
cazique,noun,,,,Alternative spelling of cacique.
aa,adjective,Hội cai rượu,But I like everything about aa .,Nhưng tôi thích mọi thứ trong Hội cai rượu .,"A form of lava flow associated with Hawaiian-type volcanoes, consisting of basaltic rock, usually dark-colored with a jagged and loose, clinkery surface. Compare pahoehoe."
ab,noun,múi,It's the best way to get abs .,Đây là cách tốt nhất để có bụng sáu múi .,(informal) abdominal muscle.
ad,noun,quảng cáo,I skip ads on videos whenever I can.,Tôi bỏ qua quảng cáo trên video bất cứ khi nào có thể.,(informal) Short form of advertisement.
ai,noun,trí tuệ nhân tạo,The men of Ai went for the bait.,Quân lính thành A - hi bị mắc mưu.,"A type of three-toed sloth, Bradypus tridactylus, inhabiting forests of southern Venezuela, the Guianas, and northern Brazil."
ar,noun,rờ,Stories are the key.,Các câu chuyện là chìa khóa.,The name of the Latin script letterR/r.
as,adverb,như,Could Tom really be as busy as he says he is?,Liệu Tom có thật sự bận rộn như cậu ấy nói?,To such an extent or degree.
