word,part_of_speech,meaning,example,example_meaning,definition
anguilla,,anguilla,"It consists of the main island of Anguilla itself, approximately 26 km (16 mi) long by 5 km (3.1 mi) wide at its widest point, together with a number of much smaller islands and cays with no permanent population.","Nó bao gồm đảo chính Anguilla , dài khoảng 26 km (16 dặm) và rộng 5 km (3 dặm) tại điểm rộng nhất, cùng với một số đảo và cù lao nhỏ hơn nhiều không có dân định cư.",
antigua,,Antigua,Antigua and Barbuda competed in its first Davis Cup in 1996.,Antigua và Barbuda lần đầu tiên tham gia Davis Cup vào năm 1996.,geographic terms (below country level)
bahamas,,Bahamas,"Finishing 7th in Nassau, Bahamas 2013 and 5th in Costa del Sol, El Salvador 2015.","Về đích thứ 7 ở Nassau, Bahamas 2013 và thứ 5 ở Costa del Sol, El Salvador 2015.",geographic terms (country level)
barbados,,barbados,They are known to spawn during September to April in the waters near Barbados and Puerto Rico.,Chúng sinh ra từ tháng 9 đến tháng 4 ở vùng biển gần Barbados và Puerto Rico.,geographic terms (country level)
bauxite,noun,bauxit,Abrasive corundum is synthetically manufactured from bauxite .,Corundum mài được sản xuất từ bauxit .,"The principal ore of aluminium; a clay-like mineral, being a mixture of hydrated oxides and hydroxides."
alps,noun,anpơ,"It is found in the mountainous areas of Europe, especially in the Alps (on heights between 1,500 and 2,500 meters), the Apennine Mountains, Pyrenees and the Cantabrian mountains.","Nó được tìm thấy ở các vùng núi của châu Âu, đặc biệt ở Anpơ (trên các đỉnh có độ cao từ 1.500 và 2.500 mét), dãy núi Apennine, Pyrenees và dãy núi Cantabria.",Plural form of alp.
balkan mountains,noun,dãy núi balkan,"It is a high mountain butterfly found in the Pyrenees, Massif Central, Alps and Balkan mountains .","Đây là một loài bướm ngày được tìm thấy ở Pyrenees, Massif miền trung, Dãy Alps và vùng núi cao ở Balkan .",the major mountain range of Bulgaria and the Balkan Peninsula
balkan peninsula,,bán đảo balkan,It is not on the southern part of Balkan Peninsula .,Nó không hiện diện ở phần phía nam của bán đảo Balkan .,
baltic sea,,biển baltic,"It borders Småland, Scania and the Baltic Sea .","Giáp Småland, Scania và Biển Baltic .",geographic terms (above country level)
belarus,proper,Belarus,No formal requests are known so far. Kazakhstan had expressed interest in forming a separate customs union with Russia and Belarus by 2010.,"Năm 2011, và có thể ngay từ năm 2010, Kazakhstan có kế hoạch thành lập một liên minh thuế quan với Nga và Belarus .",geographic terms (country level)
black sea,,biển đen,"Just before Agora fired me last year, I went outwith them to the Black Sea .","Ngay trước khi bị sa thải ở Augoura, tôi đã phải đi ra Biển Đen .",geographic terms (above country level)
bosnia and herzegovina,proper,Bôxnia Hécxêgôvina,Breed data sheet: Podveleski/ Bosnia and Herzegovina .,Truy cập October 2014. ^ a ă Breed data sheet: Podveleski / Bosnia and Herzegovina .,geographic terms (country level)
bulgaria,,bulgaria,Old Great Bulgaria disintegrated under Khazars pressure in 668.,Dưới áp lực mạnh mẽ của hãn quốc Khazar Đại Bulgaria Cổ tan rã năm 668.,geographic terms (country level)
carpathian mountains,proper,dãy núi Carpathian,It is known from the eastern part of the Carpathian Mountains .,Nó được tìm thấy ở phần phía đông của núi Carpathia .,Carpathians
