word,part_of_speech,meaning,example,example_meaning,definition
bait,noun,mồi,She was nothing more than bait .,"Cô ta chỉ là mồi nhử thôi, không hơn.","Any substance, especially food, used in catching fish, or other animals, by alluring them to a hook, snare, trap, or net."
wedge,noun,nêm,"Tsunami earthquakes mainly occur at subduction zones where there is a large accretionary wedge or where sediments are being subducted, as this weaker material leads to the slower rupture velocities.","Động đất sóng thần chủ yếu xảy ra ở vùng hút chìm nơi có một nêm bồi tụ lớn hay là nơi trầm tích bị sụt xuống, vì chất liệu yếu như vậy dẫn đến vận tốc đứt gãy chậm hơn.","One of the simple machines; a piece of material, such as metal or wood, thick at one edge and tapered to a thin edge at the other for insertion in a narrow crevice, used for splitting, tightening, securing, or levering (Wikipedia article)."
aptly,adverb,khéo léo,Professor Gary Mawe aptly describes the digestive system as “a chemical workshop.”,Giáo sư Gary Mawe đã khéo léo miêu tả hệ tiêu hóa như “một xưởng hóa học”.,In an apt or suitable manner; fitly; properly; pertinently; appropriately; readily.
scone,verb,bánh nướng,"Sure, we have scones left!","Chắc rồi, chúng tôi có bánh nướng ở đây!","A small, rich, pastry or quick bread, sometimes baked on a griddle"
snarky,adjective,châm biếm,"If anything, I can focus better without you in my fucking face, making snarky comments.","Bất kì việc gì, tôi có thể tập trung tốt hơn mà không có anh lởn vởn trước mặt tôi và đưa ra những lời nhận xét xỉa xói .",(informal) Snide and sarcastic; usually out of irritation; often humourously.
supplement,verb,bổ sung,Dietary supplements for insomnia,Thực phẩm bổ sung chữa mất ngủ,"Something added, especially to make up for a deficiency."
potluck,noun,tiệc góp món,We got that potluck .,Chúng ta sẽ tổ chức bữa tiệc tại gia .,"(dated) A meal, especially one offered to a guest, consisting of whatever is available."
boa,noun,BoA,"""EXO, Block B, Apink, MBLAQ, BoA , and more postpone promotional activities"".","Ngày 17 tháng 4 năm 2014. ^ “EXO, Block B, Apink, MBLAQ, BoA , and more postpone promotional activities”.","Any of a group of large American snakes, of the genus Boa, including the boa constrictor, the emperor boa of Mexico, and the chevalier boa of Peru."
yodel,verb,hát yodel,"By general consensus, Lang was considered to be the best Alpine yodeller in the world.",Ông được mọi người đánh giá là người Alpine hát Yodel hay nhất thế giới.,(transitive and intransitive) To sing (a song) in such a way that the voice fluctuates rapidly between the normal chest voice and falsetto.
elevate,adjective,nâng lên,"Ginowan was elevated to city status on July 1, 1962.",Ginowan được nâng lên thành thành phố vào ngày 1 tháng 7 năm 1962.,(transitive) To raise (something) to a higher position; to lift.
submerge,verb,lặn,"The Hudson attacked the U-boat with depth charges, damaging the enemy craft so severely that she could not submerge .","Chiếc Hudson đã tấn công chiếc tàu ngầm bằng mìn sâu, gây hư hại đến mức nó không thể lặn xuống.",(intransitive) To sink out of sight.
