word,part_of_speech,meaning,example,example_meaning,definition
at,adposition,tại,Such mitigation strategies have already been implemented at some sites.,Các chiến lược giảm nhẹ như vậy đã được thực hiện tại một số địa điểm.,In or very near a particular place.
ax,noun,rìu,"You know, the one where the son went crazy and hit him with an axe ?","Anh biết đấy, một nơi mà khi con chúng ta trở nên bất trị chúng sẽ đem nó đến đó và đánh nó với một cái rìu ?",Alternative spelling of axe.
be,verb,là,"It was then that Brother Christensen looked at the schedule and, to his absolute horror, saw that the final basketball game was scheduled to be played on a Sunday.",Chính lúc đó Anh Christensen nhìn vào lịch trình thi đấu và buồn nản thấy rằng trận đấu bóng rổ cuối cùng là vào ngày Chúa Nhật.,(intransitive) To occupy a place.
by,noun,cạnh,They knelt by the bed and prayed for the safety of their boy.,Họ quỳ xuống cạnh giường và cầu nguyện cho sự an toàn của con trai họ.,Indicates a means Involving/using the means of.
do,verb,làm,"As disciples of Jesus Christ, we ought to do all we can to redeem others from suffering and burdens.","Là các môn đồ của Chúa Giê Su Ky Tô, chúng ta phải làm hết sức mình để giúp đỡ những người khác thoát khỏi cảnh khổ đau và gánh nặng.",(transitive) To impersonate or depict.
el,noun,lờ,"That's your boss, El Jefe.","Đây là sếp của cậu, El Jefe.",The name of the Latin script letterL/l.
em,pronoun,đoạn cuối môi thể,EM : Yeah.,EM : Vâng.,The name of the Latin script letterM/m.
en,noun,en,"The municipality covers the western part of the Land van Maas en Waal, an island located between the Meuse and Waal rivers.","Tỉnh này nằm ở phía tây của Land van Maas en Waal, một hòn đảo nằm giữa sông Meuse và Waal.",The name of the Latin script letterN/n.
ex,verb,người chồng,"An ex -husband, a boyfriend.","Người chồng cũ, bạn trai..",The name of the Latin script letterX/x.
fa,noun,Fa,"Despite major signings, including Joe Jordan, Gordon McQueen, Gary Bailey and Ray Wilkins, the team failed to achieve any significant results; they finished in the top two in 1979–80 and lost to Arsenal in the 1979 FA Cup Final.","Mặc dù mang về nhiều bản hợp đồng lớn như Joe Jordan, Gordon McQueen, Gary Bailey và Ray Wilkins, đội vẫn không thể đạt được danh hiệu nào; họ về nhì ở mùa giải 1979–80 và để thua Arsenal trong trận chung kết Cúp FA 1979.",(music) A syllable used in solfège to represent the fourth note of a major scale.
go,verb,đi,We have to do this faster or we're going to go insane.,"Nếu không thì nên sớm lui đi , kẻo gặp vạ chặt chân.”","(obsolete, intransitive) To walk; to travel on one's feet. [11th-19th c.]"
he,pronoun,nó,"He was determined that if he could just hear his dad’s voice over the intercom, he could lie still without the sedative.","Nó quyết định rằng nếu nó chỉ có thể nghe tiếng của cha nó ở trong ống loa của máy intercom, thì nó có thể nằm yên mà không cần thuốc gây mê.",(personal) Refers to a male person or animal already known or implied.
hi,interjection,chào,"""Lovelyz Greets with ′ Hi ~′ in New MV"". enewsWorld.",“Lovelyz gửi lời chào với 'Hi ~' trong MV mới”. enewsWorld (Mnet).,"A friendly, informal, casual greeting said when meeting someone."
