word,part_of_speech,meaning,example,example_meaning,definition
bookish,adjective,sách vở,"Compared to you, I am kind of bookish .","So với anh, tôi chỉ là con mọt sách",Given to reading; fond of study; better acquainted with books than with people; learned from books.
compute,verb,tính toán,"So, let's try to compute all of this.",Bây giờ hãy thử tính toán tất cả những gì mà chúng ta thu được.,To reckon or calculate.
pacemaker,noun,máy điều hoà nhịp tim,"Now, your pacemaker is not a single cell.","Bây giờ, bộ máy điều hoà nhịp tim không phải là đơn bào.","One who sets the pace in a race, to guide the others."
separatism,noun,chủ nghĩa phân lập,"""Pro-Russian Gubarev, a symbol of east Ukraine separatism "".","Truy cập ngày 7 tháng 4 năm 2014. ^ a ă “Pro-Russian Gubarev, a symbol of east Ukraine separatism”.","A theory or doctrine which supports a state of separation between organizations, institutions, or other societal groups (e.g. between church and state) or between different political jurisdictions (e.g. a country and its former colony)."
sync,verb,đồng bộ,"Syncing services, such as backup, require a Google Account.","Dịch vụ đồng bộ hóa, chẳng hạn như sao lưu, yêu cầu có Tài khoản Google.",harmony
parenthetical,adjective,chen vào giữa,Let me parenthetically pause here and tell you,Để tôi mở ngoặc đơn ở đây và nói cái này,"using, containing, or within parentheses (like this)"
palpate,adjective,sờ nắn,I palpated .,Tôi bắt mạch.,"to examine, or otherwise explore, (usually an area or organ of the human body) by feeling it"
codify,verb,soạn thành luật lệ,"GAAP was codified , or rewritten , in 1953 .","GAAP được soạn thành luật lệ , hoặc được soạn lại , vào năm 1953 .","To reduce to a code, to arrange into a code."
homozygous,adjective,,Female mice homozygously null for aladin are sterile.,Chuột cái đồng hợp tử null cho ALADIN là vô trùng.,of an organism in which both copies of a given gene have the same allele
morphology,noun,hình thái học,That's an important difference because it marks two completely different morphologies .,Đây là một khác biệt quan trọng vì nó nhấn mạnh 2 khác biệt về hình thái học .,"(uncountable) A scientific study of form and structure, usually without regard to function. Especially:"
conscientious objector,noun,,I'm a conscientious objector now.,Giờ tôi là người phản đối đi lính vì lý do tôn giáo.,Someone who refuses to fight in an armed conflict because of religious or moral principles.
emanation,noun,sự phát ra,From where does unholy conduct emanate ?,Hành vi không thánh thiện xuất phát từ đâu?,The act of flowing or proceeding from a fountain head or origin.
landlubber,noun,,It's no place for a landlubber .,Đó không phải nơi cho những người không thạo đi biển .,"(nautical) A pejorative term for someone unfamiliar with the sea or seamanship, especially a novice seaman."
marmot,noun,con macmôt,You have the humor of a marmot .,Cậu có khiếu hài hước của một con ma - mút .,Any of several large ground-dwelling rodents of the genera Marmota and Cynomys in the squirrel family.
