word,part_of_speech,meaning,example,example_meaning,definition
gastropod,noun,động vật có vỏ bụng,"The great majority of freshwater gastropods have a shell, with very few exceptions.","Phần lớn các loài chân bụng nước ngọt có vỏ, với rất ít ngoại lệ.",Any member of a class of mollusks (Gastropoda) that includes snails and slugs; univalve mollusk.
gastric ulcer,noun,loét dạ dày,,,(pathology) A peptic ulcer located at stomach.
dental,noun,răng,One of the concerns with dental pulp as a source of stem cells is the number that can be harvested .,Một trong những vấn đề đối với tuỷ răng - nguồn tế bà gốc chính là lượng thu hoạch .,of or concerning the teeth: dental care
dentistry,noun,nha khoa,Zinc phosphate is formed from zinc phosphate cement and used in dentistry .,Kẽm photphat được hình thành từ xi măng kẽm photphat và được sử dụng trong nha khoa .,"(uncountable) Operations performed on teeth by dentists, such as drilling teeth, filling cavities, and placing crowns and bridges."
dentist,noun,nha sĩ,"Honey, Dad's taking Emily to the dentist .","Con yêu, bố sẽ đưa Emily đến chỗ nha sĩ .",A medical doctor who specializes in dentistry
periodontal,adjective,nha chu,Has he loosened the periodontal ligament yet?,Có rút tủy răng chưa?,"of, or relating to periodontics"
dentifrice,noun,bột đánh răng,"On August 1, 1960, the ADA reported that ""Crest has been shown to be an effective anticavity (decay preventative) dentifrice that can be of significant value when used in a conscientiously applied program of oral hygiene and regular professional care.""","Vào ngày 1 tháng 8 năm 1960, ADA đã báo cáo rằng ""Crest đã được chứng minh là loại kem đánh răng có khả năng chống ăn mòn hiệu quả có thể có giá trị đáng kể khi được sử dụng trong chương trình vệ sinh răng miệng và chăm sóc chuyên nghiệp thường xuyên.""","toothpaste or any other substance, such as powder, for cleaning the teeth"
edentate,adjective,thiếu răng,,,Lacking teeth.
edentulous,adjective,,,,(sciences) Toothless
dentition,noun,bộ răng,Dentition is apparently aglyphous.,Răng rõ ràng là aglyphous.,The set of natural teeth of an individual
dentine,noun,ngà răng,"At the edges of teeth where there is no dentin underlying the enamel, the color sometimes has a slightly blue tone.","Ở các cạnh của răng , nơi không có ngà răng nằm dưới men, màu sắc đôi khi có hơi xanh.",dentin
denticle,noun,răng nhỏ,"It does it, it turns out, with the same denticles that you had on Speedo bathing suits, that broke all those records in the Olympics,","Nó làm được vậy, vì giống với các tấm vây như trên các bộ đồ bơi Speedo, thứ đã phá mọi kỷ lục tại các kỳ Olympics,",A small tooth
orotund,adjective,cầu kỳ,,,"Characterized by fullness, clarity, strength, and smoothness of sound."
osculation,noun,sự mật tiếp,This is sometimes called the osculating circle.,Điều này đôi khi được gọi là các osculating vòng tròn.,The action of kissing
oscillation,noun,sự dao động,"For us at Cambridge, it's as varied as the El Niño oscillation ,","Với chúng tôi, tại Cambridge, các đề tài thay đổi từ sự dao động của El Niño,",the act of oscillating or the state of being oscillated
oscilloscope,noun,cái nghiệm dao động,And this is the oscilloscope of the Whirlwind electronic computer.,Và đây là máy hiện sóng của nó.,"An electronic measuring instrument that creates a visible two-dimensional graph, on a screen, of one or more continuously varying voltages or currents."
capitation,noun,thuế thân,Its capital is the city of Benevento.,Tỉnh lỵ là thành phố Benevento.,Performing a headcount; the counting of people.
recapitulate,verb,tóm lại,"If ontogeny recapitulates phylogeny, then children","Nếu sự phát sinh cá thể tóm lại bằng cây sinh thái,",to repeat the evolutionary stages of an organism during its embryonic development
chapter,noun,chương,Yesterday the students finished Chapter 1 so now they'll move on to Chapter 2.,"Hôm qua, học sinh đã học xong Chương 1 nên bây giờ học sẽ tiếp tục học Chương 2.",One of the main sections into which the text of a book is divided.
caption,verb,lời chú thích,Highlight the pictures and captions in chapter 17.,Nhấn mạnh các hình và lời chú thích nơi chương 17.,The descriptive heading or title of a document or part therof
cap-a-pie,adjective,,,,From head to toe.
cape,verb,Mũi đất,That dark headland in the distance is Cape Washington.,Mũi đất tối màu ở xa kia là Mũi Washington.,"(geography) A piece or point of land, extending beyond the adjacent coast into a sea or lake; a promontory; a headland."
fundamentalism,noun,Trào lưu chính thống,What is fundamental to true happiness?,Điều thiết yếu để có hạnh phúc thật là gì?,"(religion) The tendency to reduce a religion to its most fundamental tenets, based on strict interpretation of core texts."
negate,verb,phủ nhận,but their actions negate the authenticity of that belief.,nhưng hành động của họ lại phủ nhận điều họ nói.,"To deny the existence, evidence, or truth of; to contradict."
overlay,verb,phủ,Analysis shows it's from Sussex with London mud overlaying it.,Phân tích cho thấy đó là từ Sussex với bùn Luân Đôn bao phủ .,"(transitive) To lay, or spread, something over or across; to cover."
midway,adjective,ở nửa đường,Japan defeated at the Battle of Midway (June 6).,Nhật bại trận tại trận chiến Midway (6/6).,halfway; equidistant from either end point; in the middle between two points
quarto,noun,khổ bốn,Quarto is a board game for two players invented by Swiss mathematician Blaise Müller in 1991.,"Quarto là một trò chơi cờ bàn hai người chơi, do nhà toán học Thụy Sĩ Blaise Müller sáng chế ra vào năm 1991.","(paper) A size of paper (7.5""-10"" x 10""-12.5"")(190-254 x 254-312 mm). Formed by folding and cutting a standard large sheet of paper (15""-20"" x 20""-25"")(381-508 x 508-635 mm) twice to form 4 leaves (eight sides)."
remit,verb,chuyển,Mrs Wong has stopped remitting .,bà Vương đã dừng chuyển .,"To give up, stop succumbing to (a negative emotion etc.)."
scurrilous,adjective,tục tĩu,"It seems to be the easiest thing in the world these days to make scurrilous accusations against Muslims, and in my case it directly impacts on my relief work and damages my reputation as an artist.","Dường như điều dễ dàng nhất trên thế giới trong những ngày này là đưa ra những cáo buộc chống lại người Hồi giáo, và trong trường hợp của tôi, nó ảnh hưởng trực tiếp đến công việc cứu trợ của tôi và làm thiệt hại danh tiếng một nghệ sĩ như tôi.",(of a person) given to vulgar verbal abuse; foul-mouthed
extempore,adjective,ứng khẩu,I thought it best you extemporize on that.,Tôi nghĩ việc đó thì ông nên tự làm .,Something improvised.
megaphone,noun,loa,"Even when you're standing in front of a megaphone , it's pretty much every direction.","Ngay cả khi bạn đứng đối diện trước loa , âm thanh vẫn tỏa ra hầu hết mọi hướng.",A portable funnel-shaped device that is used to amplify a person’s natural voice in a targeted direction.
burble,verb,nói lẩm bẩm,"Burble , burble .","Burble , burble .","A bubbling, gurgling sound, as of a creek."
tabby,adjective,bướm tabi,"As it were then, Tabby .","Như lúc trước, Tabby .","(uncountable) A kind of waved silk, usually called watered silk, manufactured like taffeta, but thicker and stronger. The watering is given to it by calendering."
counseling,noun,sự cố vấn,"Thank you for your counsel , Grand Maester.","Cám ơn sự cố vấn của ông, Đại học sĩ.",assistance (especially from a professional) in the resolution of personal difficulties
scansion,verb,sự bình thơ,"With similar lyrics and scansion (""And the Boddamers hung the Monkey, O"") it is plausible that Ned Corvan heard and adapted the song while travelling the Scottish Lowlands with Blind Willie Purvis.","Với ca từ và ngâm thơ giống y hệt (""And the Boddamers hung the Monkey, O""), rất có thể Ned Corvan đã nghe thấy và chuyển thể bài hát trong khi đi du ngoạn ở vùng đất thấp Scotland với Blind Willie Purvis.",The rhythm or meter of a line or verse.
semantics,noun,ngữ nghĩa học,There was just not enough information in semantics to predict the future organization of the mind.,Vì ngữ nghĩa học không cung cấp đủ thông tin để thấy trước trật tự của tư duy trong tương lai.,(linguistics) A branch of linguistics studying the meaning of words.
archivist,noun,chuyên viên lưu trữ,"Poppelwell, was kind enough to have the college archivist bring the records.",Ông ấy tử tế đến mức đã yêu cầu chuyên viên lưu trữ văn khố của trường đại học này mang lại các hồ sơ.,"One who is in charge of, or performs the task of creating, collecting, cataloguing, and organising, archives."
supremacist,noun,,You're a white supremacist ?,Anh theo chủ nghĩa phát xít ?,A person who advocates the supremacy of one particular group over all others
