word,part_of_speech,meaning,example,example_meaning,definition
osteosarcoma,noun,xương sarcoma,I'm 18 years old and I had a touch of osteosarcoma about a year-and-a-half ago.,Tôi 18 tuổi... và tôi bị u xương ác tính cách đây một năm rưỡi.,A type of cancer of the bone
osteophyte,noun,osteophyte,,,"Any small, abnormal growth of bone, often near a joint"
osteopathy,noun,thuật nắn xương,"The horses are fed a natural diet, dewormed with a mixture of garlic and clay, treated using a combination of homeopathy and osteopathy , and moved high in the mountains during the transhumance each year.","Những con ngựa được cho ăn một chế độ ăn uống tự nhiên, tẩy giun bằng hỗn hợp tỏi và đất sét, được điều trị bằng cách sử dụng một sự kết hợp của vi lượng đồng căn và xương , và di chuyển núi cao ở trong mỗi năm.",(medicine) The branch of therapy based on manipulation of bones and muscles
osteology,noun,khoa xương,In 2001 a detailed description of the osteology of Chaohusaurus was published by Michael Maisch.,"Năm 2001, một mô tả chi tiết về cấu trúc xương của Chaohusaurus đã được xuất bản bởi Michael Maisch.",(anatomy) the scientific study of the morphology and pathology of bones
carnassial,noun,răng nhai thịt,"As the food of modern cats enters the mouth through the side while cutting with the carnassials , not the front incisors between the canines, the animals do not need to gape widely, so the canines of Smilodon would likewise not have been a hindrance when feeding.","Vì thức ăn của mèo hiện đại đi vào miệng ở bên đồng thời chúng bị cắt bởi răng nhai thịt , không phải là răng cửa phía trước giữa hai răng nanh, con vật không cần mở rộng hàm, vì vậy răng nanh của Smilodon không cản trở bữa ăn.","One of the teeth used by a carnivore for shearing flesh, being the last upper premolar and the first lower molar."
incarnadine,adjective,hồng tươi,,,Of the blood red colour of raw flesh.
reincarnation,noun,sự đầu thai,"Clearly, this was no reincarnation .","Rõ ràng, đây không phải là một sự đầu thai .","A rebirth of a mental capacity, such as a soul, in a physical life form, such as a body"
disincarnate,adjective,vô hình,"A spirit guide, in western spiritualism, is an entity that remains as a disincarnate spirit to act as a guide or protector to a living incarnated human being.","Người hướng dẫn linh hồn, theo thuyết duy linh phương Tây, là một thực thể vẫn còn ở lại như một linh hồn ngừng đầu thai đóng vai trò là người dẫn dắt hoặc bảo hộ cho một người được hóa thân còn sống.",(Of a being) without a body
dermal,noun,da,My team analyzed Red Tornado's dermal covering.,Người của tôi đã phân tích da bọc của Red Tornado.,(anatomy) Of or pertaining to skin or integument.
dermatologist,noun,thầy thuốc khoa da,* A dermatologist ( MD ),* Bác sĩ da liễu ( MD ),"A person who is skilled in, professes or practices dermatology."
dermatitis,noun,viêm da,How do you solve a problem like dermatitis ?,Cậu sẽ xử lí 1 bệnh như viêm da thế nào?,(pathology) Inflammation of the skin
dermabrasion,noun,,"Despite the intended permanence of tattoos, various methods are used in attempts to remove them: Laser removal (burning the tattoo away), surgical removal (cutting the tattoo away), dermabrasion (sanding the skin with a wire brush to remove the epidermis and dermis), salabrasion (using a salt solution to soak the tattooed skin), and scarification (removing the tattoo with an acid solution and creating a scar in its place).","Tuy xâm là để giữ vĩnh viễn, nhưng người ta vẫn cố dùng nhiều phương pháp khác nhau để xóa chúng, như tẩy bằng tia laser (đốt hình xâm), tẩy bằng phương pháp phẫu thuật (cắt bỏ hình xâm), cà da (dùng bàn chải kim loại chà lớp biểu bì và hạ bì), tẩy bằng dung dịch muối (dùng dung dịch muối thấm vào vùng da xâm) và rạch nông da (dùng dung dịch a-xít để tẩy hình xâm, thường để lại sẹo).","A cosmetic medical procedure in which the surface of the epidermis of the skin is removed by abrasion, typically to remove scarring or sun-damaged skin."
echinoderm,noun,động vật da gai,"In Echinoderm Research 1998 (M. D. Candia Carnevali & F. Bonasoro, eds.) pp. 237–242.",Trong da gai Nghiên cứu Năm 1998 (M. D. Candia Carnevali Và F. Bonasoro biên.) tr 237-242.,"Any member of the Echinodermata, a group of radially symmetric, spiny-skinned marine animals. Examples of echinoderms include seastars, sea urchins, sea cucumbers, crinoids, and sand dollars."
scleroderma,noun,,Scleroderma .,Xơ cứng bì .,(medicine) A chronic disease characterized by excessive deposits of collagen in the skin or other organs.
