word,part_of_speech,meaning,example,example_meaning,definition
laughable,adjective,nực cười,"It's a joke, because it is laughable .","Đây là một trò đùa, bởi vì nó rất nực cười .","Fitted to excite laughter; as, a laughable story; a laughable scene."
disobedient,adjective,không tuân lệnh,Disobedience to civil authority a “duty”?,"Không tuân lệnh quyền lực dân sự, phải chăng đó là một nghĩa vụ?",Not obedient.
blab,verb,nói ba hoa,I'd start blabbing .,Tôi sẽ chém gió .,To tell tales; to gossip without reserve or discretion.
tarantula,noun,nhện đen,What type of tarantula do you have?,Bạn đang có loại nhện đen nào?,"A species of wolf spider, Lycosa tarentula."
exaggerated,adjective,quá quắt,Don't exaggerate .,Đừng phóng đại .,That has been described as greater than it actually is; abnormally increased or enlarged.
narcissism,noun,tính tự yêu mình,The technical term is narcissism .,Thuật ngữ gọi đó là sự tự đại .,Excessive love of oneself.
simulated,adjective,giả vờ,Genuine warmth can no more be simulated than can enthusiasm.,Sự nhiệt thành chân thật cũng như sự hăng hái không thể nào giả vờ được.,Simple past tense and past participle of simulate.
sidebar,noun,thanh bên,You can find the publisher ID by clicking Settings in the sidebar .,Bạn có thể tìm thấy ID nhà xuất bản bằng cách nhấp vào Cài đặt trong thanh bên .,a short news story printed alongside a larger one
tactfully,adverb,một cách tế nhị,Tactfully take the initiative to help those who grieve,Hãy tự động giúp đỡ một cách tế nhị những người đang đau buồn,In a tactful manner.
nihilism,noun,chủ nghĩa hư vô,"Quite the contrary; it is the vehicle of savage, destructive nihilism .""]","Ngược lại; nó là công cụ càn quét, chủ nghĩa hư vô phá hoại.""]","(philosophy) Extreme skepticism, maintaining that nothing has a real existence."
deceitful,adjective,dối trá,"Well, I think it's a downright deceitful way of acting.",Tôi nghĩ đó là một cách cư xử hết sức dối trá .,deliberately misleading or cheating
amputee,noun,người cụt,"""Brazilian amputee model dead at 20"".",Truy cập ngày 24 tháng 1 năm 2009 . ^ “Brazilian amputee model dead at 20”.,A person who has had one or more limbs removed.
promissory,adjective,,""" Promissory Note "".",Cậu nghĩ tôi đang lừa gạt à?,Containing or consisting of a promise.
granulate,adjective,kết hột,Just certainly broken granule pot ask exactly.,Chỉ cần chắc chắn bị hỏng hạt nồi hỏi chính xác.,to segment into tiny grains or particles
confection,verb,chế,More confection .,Pha chế thêm nào.,"A food item prepared very sweet, frequently decorated in fine detail, and often preserved with sugar, such as a candy, sweetmeat, fruit preserve, pastry, cake or the like."
forethought,adjective,suy tính trước,Using a microphone during a demonstration requires special forethought .,Việc sử dụng micrô trong phần trình diễn đòi hỏi phải đặc biệt suy tính trước .,Anticipation.
lawyer,noun,luật sư,His son wants to be a lawyer .,Con trai ông ấy muốn trở thành luật sư .,"A professional person qualified (as by a law degree and/or bar exam) and authorized to practice law, i.e. conduct lawsuits and/or give legal advice."
testimony,noun,lời khai,We're meeting with counsel to perfect the rest of the testimony .,Ta sẽ gặp luật sư để hoàn chỉnh lời khai .,statements made by a witness in court.
lawsuit,noun,việc kiện cáo,"She comes back to the States, drops the lawsuit , moves in with her father.","Cô ta quay lại Mĩ, bỏ qua việc kiện cáo quay lại với ông bố.","(law) In civil law, a case where two or more people disagree and one or more of the parties take the case to a court for resolution."
civil law,noun,luật dân sự,The process of the civil law will work its way.,Tiến trình của luật dân sự sẽ là cách thức như vậy.,(law) Roman law based on theCorpus Juris Civilis; it contrasts with common law.
cross-examination,noun,cuộc thẩm vấn,The prosecutor’s cross - examination continued for several days.,Công tố viên đã thực hiện cuộc thẩm vấn trong nhiều ngày liên tiếp.,(law) The interrogating or questioning of a witness by the party against whom he or she has been called and examined. See examination.
recuse,verb,,I have no choice but to recuse myself.,Anh không còn cách nào khác để cứu chính mình.,(transitive) To refuse or reject (a judge); to challenge that the judge shall not try the case or is disqualified to act.
adjudication,noun,sự tuyên án,"Now, there' s a man here to interview as your adjudant","Còn nữa, ứng cử viên cho chức trợ lý đang chờ","The act of adjudicating, of reaching a judgement."
ex parte,adjective,của một bên,"His ""Proclamacio ... ex parte ...",Không thề tên của hình tượng — Ex .,"(law) Of, relating to, or characteristic of a proceeding where one of the involved parties is not present."
appellant,adjective,chống án,"""Gilyak"" is the Manchu appellation .",'Gilyak' là tên gọi Mãn Châu.,(law) of or relating to appeals
burden of proof,noun,baèng chöùng baét buoäc,"That is to say, the burden of proof is on the person with a novel claim.","Tức là, nghĩa vụ chứng minh thuộc về người có tuyên bố mới.",(law) The duty of a party in a legal proceeding to prove an assertion of fact; it includes both the burden of production and the burden of persuasion; the onus probandi
notary public,noun,Công chứng,A union can be registered through a public deed before a notary or a judge.,Hôn nhân có thể được đăng ký thông qua chứng thư công khai trước một công chứng viên hoặc thẩm phán.,"an officer who can administer oaths and statutory declarations, witness and authenticate documents and perform certain other acts varying from jurisdiction to jurisdiction."
eminent domain,noun,,Eminent domain .,Quyền trưng mua .,(US) The right of a government over the lands within its jurisdiction. Usually invoked to compel land owners to sell their property in preparation for a major construction project such as a freeway.
