word,part_of_speech,meaning,example,example_meaning,definition
affray,verb,ẩu đả,"Since arm from arm that voice doth us affray , Hunting thee hence with hunt's- up to the day.","Kể từ khi cánh tay từ cánh tay mà bằng giọng nói thuần phục chúng tôi ẩu đả , săn ngươi do đó hunt's cho đến ngày.",The act of suddenly disturbing any one; an assault or attack.
delinquency,noun,tội,"That includes juvenile delinquency , due process for children involved in the criminal justice system, appropriate representation, and effective rehabilitative services; care and protection for children in state care; ensuring education for all children regardless of their race, gender, sexual orientation, gender identity, national origin, religion, disability, color, ethnicity, or other characteristics, and; health care and advocacy.","Nó gồm tình trạng phạm tội vị thành niên, quy trình pháp lý cho trẻ em liên quan tới hệ thống pháp lý hình sự, sự đại diện thích hợp và các dịch vụ phục hồi hiệu quả; chăm sóc hay bảo vệ trẻ em trong các trung tâm chăm sóc của nhà nước; đảm bảo giáo dục cho mọi đứa trẻ không cần biết tới nguồn gốc, nòi giống, giới tính, sự tàn tật, hay khả năng, và chăm sóc sức khoẻ và biện hộ pháp lý.",misconduct
kenning,noun,kenning,"Now, Ken .","Làm đi, Ken .",(obsolete) Sight; view; a distant view at sea.
attachment,noun,phụ tùng,"Over about a month, he graduated me from cardboard to roofing aluminum called flashing and still, one of my all-time favorite attachment materials, POP rivets.","Qua khoảng một tháng, ông bảo tôi lấy mấy tấm lợp mái làm bằng nhôm nhôm gọi là tôn và vẫn là một trong những vật liệu phụ tùng tôi luôn yêu thích những cái đinh tán.",The process or means by which something is physically attached.
victimize,verb,bịp,Tricksters and confidence men deceive victims to get their money.,Những kẻ lừa bịp và những kẻ hứa dối lường gạt nạn nhân để lấy tiền.,To punish someone unjustly.
perception,noun,tri giác,"Taste and smell irritations, delayed perception .",Sự kích thích tri giác làm giảm quá trình nhận thức.,Conscious understanding of something.
trample,Verb,giẫm đạp,"If they didn't like each other, we could all get trampled to death.","Nếu họ không thích nhau, chúng ta sẽ đều bị giẫm đạp cho đến chết.",(transitive) To crush and destroy something by walking on it.
grasp,verb,nắm,"Daladier had already been made aware in 1932, through German rivals to Hitler, that Krupp was manufacturing heavy artillery and the Deuxième Bureau had a grasp of the scale of German military preparations, but lacked hard intelligence of their hostile intentions.","Năm 1932, ông biết các đối thủ Đức đến Hitler rằng Krupps đang chế tạo pháo hạng nặng và Văn phòng Deuxieme đã nắm bắt được quy mô chuẩn bị quân sự của Đức, nhưng thiếu thông tin cứng rắn về ý định thù địch của họ.","To grip; to take hold, particularly with the hand."
fulfill,verb,hoàn thành,I will grind whatever grist the mill requires to fulfil my duty.,Tôi sẽ xay trong cối xay những gì cần thiết để hoàn thành nghĩa vụ.,(archaic) To fill full; fill to the utmost capacity; fill up.
igloo,noun,lều tuyết,I was imagining a massive igloo with all kinds of scientists doing experiments.,Tôi đã tưởng tượng rằng nó phải là 1 cái lều tuyết to lớn với các nhà khoa học đang thực hiện những thí nghiệm.,"A dome-shaped Inuit shelter, constructed of blocks cut from snow."
epicurean,adjective,E-pi-cua,"7 Greek philosophers, such as the Epicureans , believed in gods but viewed them as being too far from the earth to have any interest in man or be affected by his feelings.","7 Các triết gia Hy Lạp, như là những người theo thuyết E - pi - cua (Epicureans), tin tưởng nơi các thần, nhưng cho rằng các thần đó cách trái đất quá xa đến độ không chú ý gì đến loài người hoặc là không bị ảnh hưởng bởi cảm giác của loài người.","pursuing pleasure, especially in reference to food or comfort"
