Lesson Name,Lesson Link,Collection ID
List 1,/lists/8108027,202
List 2,/lists/8108031,202
List 3,/lists/8108036,202
List 4,/lists/8108037,202
List 5,/lists/8108042,202
List 6,/lists/8108044,202
Prologue–Chapter 1,/lists/8493504,203
Chapters 2–3,/lists/8493508,203
Chapters 4–6,/lists/8493524,203
Chapters 7–15,/lists/8493531,203
Chapter 16–Epilogue,/lists/8493534,203
Section I,/lists/263453,204
Section II,/lists/262704,204
Section III,/lists/262706,204
Act I,/lists/8105572,205
Act II,/lists/8105574,205
Act III,/lists/8105576,205
Act IV,/lists/8105578,205
Prelude,/lists/7992820,206
Part One,/lists/7992824,206
Part Two,/lists/7992825,206
Part Three,/lists/7992827,206
Part Four–Epilogue,/lists/7992828,206
Act 1,/lists/6106938,207
Act 2,/lists/6107384,207
Act 3,/lists/6107448,207
Act 4,/lists/6107567,207
Act 5,/lists/6107633,207
Part I,/lists/7602401,208
Part II,/lists/7602403,208
Part III,/lists/7602410,208
Part IV–Epilogue,/lists/7602406,208
April Vocabulary Words,/lists/7759264,209
"This Week in Words: Current Events Vocab for March 30–April 5, 2025",/lists/9795053,209
"This Week in Words: Current Events Vocab for April 6–April 12, 2025",/lists/9802763,209
"This Week in Words: Current Events Vocab for April 13–April 19, 2025",/lists/9809288,209
Part I,/lists/2293348,210
Part II,/lists/2293365,210
Part III,/lists/2293375,210
Part IV,/lists/2293406,210
Part V,/lists/2293413,210
General Terms,/lists/8513085,211
Plot Development,/lists/8513087,211
Genres,/lists/8513089,211
Literary Devices,/lists/8513093,211
Star-Spangled Vocabulary: Patriotic Words,/lists/6816632,212
"Vocabulary from ""The Declaration of Independence""",/lists/406061,212
Words from the 4th of July Songbook,/lists/1740426,212
"'Tis A Gift To Be Simple: Words For National Simplicity Day, July 12",/lists/6816852,212
"Liberty, Equality, Vocabulary: Words for Bastille Day, July 14",/lists/6824889,212
"Check It Out, Mate: Vocabulary for International Chess Day, July 20",/lists/6816577,212
"The Lazy, Hazy Days of Summer",/lists/6776385,212
Chapters 1–5,/lists/245852,213
Chapters 6–12,/lists/245577,213
Chapters 13–23,/lists/245420,213
Chapters 24–36,/lists/245879,213
Chapters 37–45,/lists/245551,213
Sections 1–12,/lists/291821,214
Sections 13–28,/lists/291885,214
Sections 29–45,/lists/291892,214
Sections 46–59,/lists/291894,214
Introduction–Chapter 2,/lists/6460270,215
Chapters 3–4,/lists/6460280,215
Chapter 5,/lists/6460283,215
Chapter 6–Epilogue,/lists/6460287,215
Act 1,/lists/8245025,216
Act 2,/lists/8245026,216
Act 3,/lists/8245029,216
Act 4,/lists/8245031,216
Act 5,/lists/8245032,216
Chapters 1–3,/lists/9448584,217
Chapters 4–6,/lists/9448585,217
Chapters 7–10,/lists/9448586,217
Chapters 11–19,/lists/9448587,217
Chapters 20–30,/lists/9448588,217
Chapters 1–8,/lists/317657,218
Chapters 9-15,/lists/317660,218
Chapters 16-19,/lists/317668,218
Chapters 20-24,/lists/317672,218
Chapters 25-30,/lists/317681,218
Chapters 1–5,/lists/6651100,219
Chapters 6–9,/lists/6651103,219
Chapters 10–16,/lists/6651105,219
Chapter 17–Epilogue,/lists/6651108,219
"May 30, 1921–Chapter 1",/lists/8219639,220
Chapters 2–3,/lists/8219640,220
"May 31, 1921–Chapters 4–5",/lists/8219641,220
"June 1, 1921–Chapters 6–7",/lists/8219644,220
Big Joe's Funeral–Angela's Eyes,/lists/674303,221
The Streak–Kitty and Mack,/lists/674293,221
A Christmas Story–Block Party,/lists/674301,221
Prologue–Part 1,/lists/2650540,222
Part 2,/lists/2650548,222
Part 3,/lists/2650549,222
Part 4,/lists/2650553,222
Part 5–Epilogue,/lists/2650558,222
"""The Sword in the Tree"" by Clyde Robert Bulla",/lists/7991797,223
Introduction-Chapter 3,/lists/9542517,224
Chapters 4-6,/lists/9542518,224
Chapters 7-10,/lists/9542519,224
Chapters 11-15,/lists/9542520,224
Chapter 16-Afterword,/lists/9542521,224
November Words,/lists/7483609,225
"Current Events Vocab for October 31–November 6, 2020",/lists/7467589,225
"Current Events Vocab for November 7–13, 2020",/lists/7477794,225
"Current Events Vocab for November 14–20, 2020",/lists/7496343,225
"Current Events Vocab for November 21–27, 2020",/lists/7497998,225
February Vocabulary Words,/lists/7626191,226
"This Week In Words: Current Events Vocab for January 30–February 5, 2021",/lists/7640896,226
"This Week In Words: Current Events Vocab for February 6–12, 2021",/lists/7652655,226
"This Week In Words: Current Events Vocab for February 13–19, 2021",/lists/7672828,226
"This Week In Words: Current Events Vocab for February 20–26, 2021",/lists/7683358,226
Chapters 1–3,/lists/7928927,227
Chapters 4–8,/lists/7928930,227
Chapters 9–13,/lists/7928994,227
Chapters 14–21,/lists/7929035,227
Chapters 22–32,/lists/7929684,227
Part One,/lists/8450737,228
Part Two,/lists/8450740,228
Part Three,/lists/8450741,228
