Lesson Name,Lesson Link,Collection ID
Chapters 1–11,/lists/7913666,671
Chapters 12–22,/lists/7913744,671
El Deafo,/lists/2050293,672
Part 1,/lists/353693,673
Part 2,/lists/353696,673
Part 3,/lists/353702,673
Prologue–Part One,/lists/8905909,674
Parts Two–Three,/lists/8905912,674
Parts Four–Five,/lists/8905914,674
Parts Six–Seven,/lists/8905915,674
Chapters 1–10,/lists/246997,675
Chapters 11–21,/lists/249011,675
Chapters 22–32,/lists/248708,675
Chapters 33–45,/lists/249051,675
List 1,/lists/8107630,676
List 2,/lists/8107635,676
List 3,/lists/8107636,676
List 4,/lists/8107639,676
List 5,/lists/8107640,676
List 6,/lists/8107642,676
Chapters 1–7,/lists/2274143,677
Chapters 8–14,/lists/2274151,677
Chapters 15–21,/lists/2274157,677
Chapters 22–32,/lists/2274159,677
Chapter–Epilogue,/lists/2274161,677
List 1,/lists/9074920,678
List 2,/lists/9074925,678
List 3,/lists/9074926,678
List 4,/lists/9074927,678
List 5,/lists/9074933,678
List 6,/lists/9074938,678
List 7,/lists/9074940,678
List 8,/lists/9074942,678
List 9,/lists/9074944,678
List 10,/lists/9074946,678
Chapters 1–5,/lists/8232768,679
Chapters 6–11,/lists/8232795,679
Book the First,/lists/610730,680
Book the Second,/lists/610761,680
Book the Third,/lists/610773,680
Book the Fourth–Coda,/lists/9020670,680
Chapters 1–3,/lists/6298956,681
Chapters 4–6,/lists/6298958,681
Chapters 7–8,/lists/6298961,681
Chapters 9–14,/lists/6298963,681
Chapters 15–19,/lists/6298966,681
"""New Kid"" by Jerry Craft",/lists/2846239,682
"This Week In Words: October 5–11, 2019",/lists/6235331,683
"This Week In Culture: October 5–11, 2019",/lists/6235288,683
"This Week In Words: October 12–18, 2019",/lists/6256167,683
"This Week In Culture: October 12–18, 2019",/lists/6256144,683
"This Week In Words: October 19–25, 2019",/lists/6278103,683
"This Week In Culture: October 19–25, 2019",/lists/6277890,683
"This Week In Words: October 26–November 1, 2019",/lists/6299297,683
"This Week In Culture: October 26–November 1, 2019",/lists/6299324,683
Chapters 1–2,/lists/2517593,684
Chapters 3–4,/lists/2517602,684
Chapters 5–6,/lists/2517607,684
Chapters 7–8,/lists/2517611,684
Chapters 1-9,/lists/2108384,685
Chapters 10-16,/lists/2108408,685
Chapters 17-27,/lists/2108430,685
Chapters 28-38,/lists/2108453,685
Chapters 39-51,/lists/2108474,685
Chapter 1,/lists/7720973,686
Chapters 2–4,/lists/7720984,686
Chapters 5–7,/lists/7720997,686
Chapters 8–11,/lists/7721015,686
List 1,/lists/6070163,687
List 2,/lists/6070164,687
List 3,/lists/6070165,687
List 4,/lists/6070166,687
List 5,/lists/6070167,687
Prologue–Chapter 9,/lists/915015,688
Chapters 10–17,/lists/915053,688
Chapters 18–29,/lists/915087,688
Chapter 30–Epilogue,/lists/915107,688
Introduction–Chapter 2,/lists/345220,689
Chapters 3–4,/lists/345225,689
Chapters 5–6,/lists/345580,689
Chapter 7–Afterword,/lists/345600,689
Mardi Gras: Fun,/lists/8787246,690
Mardi Gras: Food,/lists/8787227,690
Mardi Gras: Faith,/lists/8787247,690
Chapters 1-7,/lists/464527,691
Chapters 8-14,/lists/464530,691
Chapters 15-21,/lists/464534,691
Chapters 22-30,/lists/464539,691
Chapter 31-Notes,/lists/464542,691
Chapters 1-3,/lists/695374,692
Chapters 4-5,/lists/695375,692
