Lesson Name,Lesson Link,Collection ID
List 1,/lists/8182288,1207
List 2,/lists/8182291,1207
List 3,/lists/8182293,1207
List 4,/lists/8182295,1207
List 5,/lists/8182297,1207
List 6,/lists/8182298,1207
List 7,/lists/8182299,1207
List 8,/lists/8182302,1207
Chapters 1–3,/lists/1721390,1208
Chapters 4–6,/lists/1721396,1208
Chapters 7–9,/lists/1721416,1208
Chapters 10–13,/lists/1721427,1208
Chapters 1–2,/lists/7674410,1209
Chapters 3–11,/lists/7678609,1209
Act I,/lists/6560299,1210
Act II,/lists/6560330,1210
Act III,/lists/6560347,1210
Act IV,/lists/6560364,1210
Act V,/lists/6560380,1210
List 1,/lists/8640018,1211
List 2,/lists/8640032,1211
List 3,/lists/8640042,1211
List 4,/lists/8640055,1211
List 5,/lists/8640066,1211
Chapters 1–9,/lists/9292407,1212
Chapters 10–23,/lists/9292409,1212
Chapters 24–42,/lists/9292410,1212
List 1,/lists/1225633,1213
List 2,/lists/2079422,1213
Chapters 1–3,/lists/248254,1214
Chapters 4–8,/lists/248265,1214
Chapters 9–13,/lists/248274,1214
Chapters 14–19,/lists/248282,1214
Chapters 20–25,/lists/248291,1214
Chapters 1–9,/lists/405261,1215
Chapters 10–18,/lists/405266,1215
Chapters 19–29,/lists/406701,1215
Chapters 30–36,/lists/405282,1215
The Custom-House,/lists/242540,1216
Chapters 1–4,/lists/242558,1216
Chapters 5–8,/lists/242567,1216
Chapters 9–13,/lists/242579,1216
Chapters 14–19,/lists/242589,1216
Chapters 20–24,/lists/242594,1216
May 13–July 9,/lists/2647822,1217
July 16–July 19,/lists/2647831,1217
July 20–July 25,/lists/2647835,1217
July 26–The Walk Back to the Lighthouse,/lists/2647837,1217
"American Naturalization Test, List 1",/lists/8544306,1218
"American Naturalization Test, List 2",/lists/8544304,1218
"American Naturalization Test, List 3",/lists/8549119,1218
List 1,/lists/2974987,1219
List 2,/lists/2974989,1219
List 3,/lists/2975017,1219
List 4,/lists/2975018,1219
The Girl from Spirit Island–Chapter 2,/lists/6231690,1220
Chapters 3–4,/lists/6231694,1220
Chapters 5–8,/lists/6231706,1220
Chapters 9–11,/lists/6231712,1220
Chapters 12–14,/lists/6231715,1220
Part I,/lists/7177677,1221
Part II,/lists/7177679,1221
Part III,/lists/7177680,1221
Numbers and Arithmetic,/lists/7750370,1222
"Exponents, Proportions, and Probability",/lists/7750382,1222
Algebra,/lists/7750385,1222
Geometry I,/lists/7750408,1222
Geometry II,/lists/7750413,1222
List 1,/lists/2658060,1223
List 2,/lists/2658105,1223
List 3,/lists/2658376,1223
Chapters 1–14,/lists/8468102,1224
Chapters 15–30,/lists/8468114,1224
Chapters 31–44,/lists/8468120,1224
Prologue–Day One,/lists/7908592,1225
