word,part_of_speech,meaning,example,example_meaning,definition
traitor,noun,kẻ phản bội,They can't abide traitors who do the bidding of the British army.,Họ không thể bỏ qua cho những kẻ phản bội giúp đỡ... quân đội Anh được.,"One who violates his allegiance and betrays his/her country; one guilty of treason; one who, in breach of trust, delivers his country to an enemy, or yields up any fort or place intrusted to his defense, or surrenders an army or body of troops to the enemy, unless when vanquished; also, one who takes arms and levies war against his country; or one who aids an enemy in conquering his country."
brigade,verb,lữ,"He creates a "" Brigade of Witch Hunters"" and calls for an instructor in magic.","Ông thành lập một "" Lữ đoàn Thợ săn Phù thủy"" và đăng thông báo tuyển thầy dạy pháp thuật.","A group of people organized to perform a common purpose. e.g. a work brigade, a fire brigade"
absorb,verb,hấp thụ,The flour is added and stirred until all the water is absorbed .,Bột được thêm vào và quấy cho đến khi chúng hấp thụ hoàn toàn trong nước.,(transitive) To include so that it no longer has separate existence; to swallow up; to engulf; to overwhelm; to cause to disappear as if by swallowing up; to use up; to incorporate; to assimilate.
mercilessly,adverb,một cách nhẫn tâm,But they mercilessly .,Nhưng chúng không nương tay .,In a merciless manner.
savage,adjective,dã man,There's too many savages out there.,Ngoài kia có nhiều vụ dã man quá.,wild; not cultivated
clasp,noun,móc,"the clasp is damaged, Like it was ripped off of her neck.","Móc bị hư, như là bị giựt khỏi cổ.","A fastener or holder, particularly one that clasps."
trivet,noun,cái kiền,"Manufacturers recommend that hot pots and pans never be placed directly on the surface, and that a hot pad or trivet is used under portable cooking units.",Các nhà sản xuất khuyến cáo không nên đặt nồi và chảo nóng trực tiếp lên bề mặt và miếng nóng hoặc trivet được sử dụng trong các thiết bị nấu ăn cầm tay.,"a stand with three short legs, especially for cooking over a fire"
indignity,noun,sự sỉ nhục,"And at that point, the wheat has suffered the ultimate indignity .","Và trên quan điểm đó, lúa mỳ đã phải chịu đựng sự sỉ nhục nghiêm trọng.","degradation, debasement or humiliation"
moderator,noun,chủ tịch giáo hội,"All data is grouped by Status (slow, moderate , or fast).","Tất cả dữ liệu đều được nhóm theo Trạng thái (chậm, trung bình hoặc nhanh).",the person who presides over a synod of a Presbyterian Church
elongate,adjective,kéo dài ra,She is also able to elongate her entire body like a snake.,Cô cũng có thể kéo dài cơ thể ra như một con rắn.,"lengthened, extended."
metabolism,noun,trao đổi chất,But unfortunately the thing is that we don't understand metabolism very well.,Không may là chúng ta ko hiểu sự trao đổi chất nhiều lắm.,(physiology) The complete set of chemical reactions that occur in living cells.
clime,noun,vùng,We speak beyond here to you in many lands and climes .,Chúng tôi không những ngỏ lời cho các anh chị em hiện diện nơi đây trong tòa nhà này mà còn cho các anh chị em trong nhiều quốc gia khác nhau.,A particular region as defined by its weather or climate.
whelp,verb,đẻ,Redhide whelp as ever was.,Con của người da đỏ hơn bao giờ hết.,the young of a mammal.
contemptible,adjective,đáng khinh,Some contemptible junkie who couldn't keep the peace for eight hours.,"Một thằng nghiện đáng khinh , kẻ không thể giữ hòa khí trong tám tiếng.",deserving contempt
reaper,noun,máy gặt,I was a Reaper .,Tôi là một cái máy gặt .,One who reaps.
expulsion,noun,đuổi,You know that what you've done means immediate expulsion from this school?,"Em biết thế có nghĩa là xong, nghĩa là em sẽ bị đuổi học ngay lập tức không?",The act of expelling or the state of being expelled.
frisk,verb,nhảy cỡn,Frisk him!,Lục soát hắn!,Lively; brisk; frolicsome; frisky.
uproarious,adjective,om sòm,"Upon landing at New York's John F. Kennedy Airport, an uproarious crowd estimated at 3,000 greeted them.","Khi bước xuống sân bây John F. Kennedy ở thành phố New York, đã có khoảng 3.000 người tới chờ đón họ.","Characterized by loud, confused noise, or by noisy and uncontrollable laughter."
arithmetic,noun,số học,"If war were arithmetic , the mathematicians would rule the world.","Nếu chiến tranh chỉ là thuật số học , thì các toán học gia đã thống trị thế giới.","The mathematics of numbers (integers, rational numbers, real numbers, or complex numbers) under the operations of addition, subtraction, multiplication, and division."
calculate,Verb,suy tính,"If they do choose to have a gathering, they will want to calculate the expense of the gathering and consider its nature.","Nếu quyết định tổ chức tiệc cưới, họ sẽ suy tính kỹ về phí tổn lẫn hình thức bữa tiệc.",(transitive) (mathematics) To determine the value of something or the solution to something by a mathematical process.
distance,noun,khoảng cách,The distance he ran was much greater than had been expected.,Khoảng cách anh ấy đã chạy lớn hơn nhiều so với điều tôi nghĩ.,"(countable) The amount of space between two points, usually geographical points, usually (but not necessarily) measured along a straight line."
