word,part_of_speech,meaning,example,example_meaning,definition
cautious,adjective,thận trọng,Probably our people being overly cautious .,Có lẽ người của ta quá thận trọng .,careful; using or exercising caution; tentative
amplifier,noun,bộ khuếch đại,Sound Amplifier is already installed on your phone.,Bộ khuếch đại âm thanh đã được cài đặt trên điện thoại của bạn.,"Anything that amplifies, or makes something larger or more intense."
gluten-free,adjective,không có gluten,It's gluten - free .,Không có Gluten .,(of food) Containing no gluten.
interstellar,adjective,giữa các sao,Interstellar planets generate little heat and are not heated by a star.,Các hành tinh nằm giữa các sao thường phát ra ít nhiệt lượng cũng như chúng không nóng bằng một ngôi sao.,between the stars
condominium,noun,chế độ công quản,"One of these rules, for example, stated that: The contractors shall make the following statements: they are of French nationality, are not Jewish, nor married to Jewish in the sense of the laws and ordinances in force The president of the Conseil Représentatif des Institutions juives de France-Côte d'Azur, a Jewish association group, issued a strong condemnation labelling it ""the utmost horror"" when one of the inhabitants of such a condominium qualified this as an ""anachronism"" with ""no consequences"".","Ví dụ, một trong những quyết định đó, viết: Các nhà thầu sẽ thực hiện những tuyên bố sau: họ mang quốc tịch Pháp, không phải người Do Thái, không kết hôn với người Do Thái theo các nghĩa của luật pháp và nghị định đang có hiệu lực Chủ tịch CRIF-Côte d'Azur, một hội nhóm Do Thái, đã ra một lên án mạnh mẽ gọi nó là ""sự khiếp hãi cùng cực"" khi một trong những cư dân của một chế độ công quản đó gọi nó là một ""sự sai lầm"" mà ""không có hậu quả.""","(chiefly US) a building in which each unit is owned by an individual but the grounds, structure etc is owned jointly"
holographic,adjective,Holographic,The holographic projector.,Máy phát hình ảo .,In the form of a hologram or holograph.
porcelain,noun,sứ,They are porcelain .,Tôi trồng răng sứ .,"a hard, white, translucent ceramic that is made by firing kaolin and other materials; china."
commemorative,adjective,để kỷ niệm,They agreed to establish a new district to commemorate the battle at Bang Rachan.,Họ đã thiết lập một huyện mới để kỷ niệm trận đánh tại Bang Rachan.,"serving to commemorate, e.g., a person or event"
disclaimer,noun,sự chối,( Disclaimer ),(Tuyên bố từ chối trách nhiệm),"One who disclaims, disowns, or renounces."
glaring,noun,rõ ràng,One of the most glaring of these was the elimination of the divine name.,Một trong những điều sai rõ ràng nhất là việc loại ra danh của Đức Chúa Trời.,Reflecting with glare.
persecution,noun,sự hành hạ,And freedom from persecution from the Khmer Rouge.,Sự tự do được thoát khỏi sự hành hạ của Khơ- me Đỏ.,The act of persecuting.
secretion,noun,sự tiết,Secretion of calcitonin is stimulated by: an increase in serum gastrin and pentagastrin.,Sự tiết calcitonin được kích thích bởi: tăng nồng độ Ca2+ trong máu gastrin và pentagastrin.,Any substance that is secreted by an organism.
importation,noun,hàng nhập,Kosovo 's government suspected them of turning a blind eye to banned imports .,Chính phủ Kosovo nghi ngờ họ làm ngơ trước số hàng nhập khẩu bị cấm .,The act or an instance of importing.
vogue,noun,thời trang,Aplin has appeared in fashion spreads for magazines such as Vogue and GQ.,Aplin đã xuất hiện trong một vài tạp chí thời trang như Vogue hay GQ.,A highly stylized modern dance that evolved out of the Harlem ballroom scene in the 1960s.
wit,noun,sự hóm hỉnh,Humor is also synonymous with wit —and wit is born of intelligence.,"Hài hước cũng đồng nghĩa với sự hóm hỉnh , mà hóm hỉnh lại xuất phát từ một cái đầu thông minh.",(now usually in the plural) Sanity.
manticore,noun,,The cause appears to be manticore venom.,Nguyên nhân dường như là do độc manticore .,"A mythical beast with the body of a lion, the tail of a scorpion, and the head of a man, said to be able to shoot spikes from its tail or mane."
anemone,noun,cò chân ngỗng,"However, it was later reported that a sea anemone had been scooped up from the seabed mud by the Russian team and that video footage from the dive showed unidentified shrimps and amphipods.","Tuy nhiên, sau này có thông báo rằng một con cò chân ngỗng biển đã được đội Nga moi lên từ lớp bùn đáy biển và rằng đoạn video từ chuyến lặn cho thấy có những con tôm và giáp xác chân hai loại chưa được xác định.","Any plant of the genus Anemone, of the Ranunculaceae (or buttercup) family, such as the windflower."
cloven,adjective,tách ra,It was cloven in two.,Nó bị chẻ ra làm hai.,Past participle of cleave
vocabulary,noun,từ vựng,* having a large vocabulary of words and knowing how to use them,* có vốn từ vựng phong phú và biết cách sử dụng vốn từ vựng đó,"A usually alphabetized and explained collection of words e.g. of a particular field, or prepared for a specific purpose, often for learning."
pace,noun,bước,The ridge is just a few hundred paces up ahead.,Chỉ còn vài trăm bước nữa là tới đỉnh núi.,A step taken with the foot.
limited,adjective,có hạn,"Because of limited space, admission will be by ticket only.",Vì chỗ ngồi có hạn nên cần phải có thẻ mới được vào cửa.,With certain (oft. specified) limits placed upon it.
technique,noun,kỹ thuật,It has developed special techniques for hunting amongst the cacti.,Nó đã phát triển những kỹ thuật chuyên biệt để săn mồi trong các khóm xương rồng.,"(uncountable) The practical aspects of a given art, occupation etc.; formal requirements. [from 19th c.]"
antagonist,noun,địch thủ,It's applied to any antagonist .,Nó được áp dụng cho bất kỳ địch thủ nào.,An opponent or enemy.
monologue,noun,bài độc thoại,But this isn't going to be another monologue about the hijab,Nhưng đây sẽ không phải lại là bài độc thoại về khăn trùm đầu hijab,"(drama) A type of art that consist of soliloquy, a long speech by one person."
ennoble,verb,làm cao cả,Repentance is uplifting and ennobling .,Sự hối cải là nâng cao tinh thần và cải thiện con người.,"To bestow with nobility, honour or grace."
incredulity,noun,sự hoài nghi,"Big discoveries are protected by public incredulity .""","Những khám phá lớn được bảo vệ bởi sự hoài nghi của công chúng"".",Unwillingness or inability to believe; doubt about the truth or verisimilitude of something; disbelief.
adverse,adjective,bất lợi,"At times, though, the short-term effect may bring adversity .","Tuy nhiên, đôi khi chúng ta phải chịu điều bất lợi trong một thời gian.",Unfavorable; antagonistic in purpose or effect; hostile; actively opposing one's interests or wishes; contrary to one's welfare; acting against; working in an opposing direction.
dissimulate,adjective,che giấu,Carefully dissimulated until you bend the pages.,Được dấu đi một cách cẩn thận cho đến khi cô uốn các trang lại.,(intransitive) To practise deception by concealment or omission or by feigning a false appearance.
parsimony,noun,sự tằn tiện,"I’m a bit parsimonious , aren’t I?","Tôi tỏ ra hơi bủn xỉn , có phải không?",Great reluctance to spend money unnecessarily.
