word,part_of_speech,meaning,example,example_meaning,definition
reminiscence,noun,hồi ký,"In his memoir, Reminiscences , MacArthur wrote ""I learned to ride and shoot even before I could read or write—indeed, almost before I could walk and talk.""","Trong hồi ký Reminiscences, MacArthur viết rằng trí nhớ đầu tiên của ông là tiếng kèn quân đội, và ông đã học ""cưỡi và bắn ngay trước khi tôi có thể đọc hoặc viết, gần như trước khi tôi có thể đi và nói chuyện.""","An act of remembering long-past experiences, often fondly."
elements,noun,các yếu tố,These elements are referred to as primitives.,Những yếu tố này được gọi là những nguyên thủy (primitives).,Plural form of element.
suture,verb,đường khớp,Just one more suture .,Một đường nữa thôi .,Seam formed by sewing two edges (especially of skin) together.
bate,verb,cơn giận,"Hello, Mr. Bates .","Xin chào, Mr. Bates .",(transitive) To reduce the force of something; to abate.
maestro,noun,nhà soạn nhạc đại tài,"They call him "" The Plumber "" in Italy, as well as "" Maestro , "" because he actually is engineer and craftsman and sculptor at the same time.","Người ta gọi ông ta là "" Thợ hàn chì "" ở Ý, hay "" nhà soạn nhạc đại tài "", vì thật ra ông ta là một kỹ sư đồng thời cũng là một thợ thủ công và điêu khắc","A master in some art, especially a composer or conductor."
cornea,noun,giác mạc,That's because you're trying to remove your corneas .,Là vì ông đang cố móc cái giác mạc ra đó.,"(anatomy) The transparent layer making up the outermost front part of the eye, covering the iris, pupil, and anterior chamber."
elate,verb,hân hoan,"Elated , Martin left immediately for Palmyra with the manuscript.",Martin hân hoan rời đi Palmyra ngay lập tức với tập bản thảo.,(transitive) To make joyful or proud.
wretch,verb,người bất hạnh,Give me the wretched name!,Cho ta biết cái tên đáng ghét đó!,"An unhappy, unfortunate or miserable person."
contracted,adjective,bị co rút,You signed a contract .,Cậu đã ký hợp đồng rồi.,Made smaller by contraction.
abduct,verb,bắt cóc,"Two winters ago, my little sister was abducted by child snatchers.","Mùa đông hai năm trước, em gái tôi bị bắt cóc bởi lũ bắt cóc trẻ con.",(transitive) To take away secretly by force; to carry away (a human being) wrongfully and usually by violence; to kidnap.
potentially,adverb,tiềm tàng,"Therefore, it might be said that the potential human race within his loins died with him.",Thế nên có thể nói là dòng giống loài người tiềm tàng trong ngài cũng chết theo ngài.,In a manner showing much potential; with the possibility of happening in a given way.
hydrate,verb,Hydrat,"In part, this is because the carbohydrates in the flour receive an ample amount of hydration during the kneading and leavening process.","Một phần vì trong quá trình nhào bột và lên men, chất hydrat carbon trong bột có nhiều thời gian để hút nước.",(chemistry) A solid compound containing or linked to water molecules.
