word,part_of_speech,meaning,example,example_meaning,definition
debate,verb,bàn cãi,"AFTER Nicaea, debates on the subject continued for decades.","SAU Giáo hội nghị Ni-xen, đề tài tiếp tục được bàn cãi trong mấy chục năm.","(obsolete) Strife, discord."
departure,noun,sự khởi hành,He knows the departure time.,Cậu ấy biết giờ xuất phát mà.,the act of departing or something that has departed
ally,Verb,đồng minh,"Red Alert 3 features three factions, the Allies , Soviets and the Empire of the Rising Sun.","Red Alert 3 minh họa ba phe, Đồng minh , Xô Viết và Empire of the Rising Sun.","(transitive) To unite, or form a connection between, as between families by marriage, or between princes and states by treaty, league, or confederacy"
cast,Verb,đổ khuôn,They're making casts as we speak.,Hiện họ đang đổ khuôn nó.,"(astrology) To calculate the astrological value of (a horoscope, birth etc.). [from 14th c.]"
displace,verb,chiếm chỗ,"Um, water displacement .",Khối lượng nước bị chiếm chỗ .,"to move something, or someone, especially to forcibly move people from their homeland"
crystal,noun,pha lê,"""""""I’ll work all night, until dawn, and I’ll clean every piece of crystal in your shop.""","""""""Đến sáng sớm mai cháu sẽ lau chùi hết mọi món hàng pha lê trong tiệm ông.""",(countable) A solid (mineral quartz or otherwise) composed of an array of atoms possessing long-range order and arranged in a pattern which is periodic in three dimensions.
delegation,noun,phái đoàn,The North Korean government then dispatched a high-level delegation to Malaysia.,Chính phủ Triều Tiên sau đó phái một phái đoàn cấp cao sang Malaysia.,An act of delegating.
lifeguard,noun,cứu hộ,One of the lifeguards was just about to dismantle a nuclear device.,Một nhân viên cứu hộ đang tháo dỡ 1 thiết bị hạt nhân ở nhà tớ.,"(chiefly US) an attendant, usually an expert swimmer, employed to save swimmers in trouble or near drowning at a body of water"
produce,verb,sản xuất,He also led a workshop that was the leading producer of prints in Venice before 1500.,Ông cũng lãnh đạo một xưởng sản xuất dẫn đầu về in ấn tranh ở Venice trước 1500.,"(transitive) To yield, make or manufacture."
rescue,verb,cứu,Not if we rescue him first.,Chúng ta cứu cậu ấy trước thì có sao.,(figuratively) To remove or withdraw from a state of exposure to evil and sin.
sue,verb,kiện,I'll sue you all in an American court,Tao sẽ kiện chúng mày ra tòa ở Mỹ.,"(obsolete, transitive) To follow."
trophy,noun,cúp,"17 May 2014 17:00 BST Wembley Stadium, London Attendance: 89,345 Referee: Lee Probert (Wiltshire) A new version of the FA Cup trophy was cast to be presented, for the first time, to the winners of the 2014 final.","17 tháng 5 năm 201417:00 BST Sân vận động Wembley, Luân Đôn Khán giả: 89,345 Trọng tài: Lee Probert (Wiltshire) Một phiên bản mới của cúp FA đã được chọn để trao lần đầu tiên cho những nhà vô địch của chung kết 2014.",(Roman antiquity) tropæum
kinsman,noun,người bà con,Boromir died to save us... my kinsman and me.,"Boromir đã hy sinh để cứu chúng tôi... người bà con của tôi, và cả tôi nữa!",A male relative.
disquietude,noun,sự không an tâm,,,"(uncountable) A state of disquiet, uneasiness, or anxiety."
fortification,noun,công s,No Fortification anymore!,Không còn Bảo hộ nhà nữa!,The act of fortifying; the art or science of fortifying places to strengthen defence against an enemy.
dullard,noun,người ngu đần,"Well, I keep dropping hints but that dullard never gets it.",Con cũng ám chỉ cho anh ấy biết điều đó nhưng tên ngốc đó vẫn không hiểu,A stupid person; a fool.
chivalrous,adjective,hào hiệp,Just trying to be chivalrous .,Anh cốtỏ ra hào hiệp thôi mà.,"(of a man) honourable, especially to women."
vulgarity,noun,hành động thô bỉ,Which law then obliges you to... commit a vulgar action that is not gallant.,Cái thứ luật pháp sẽ giúp cho anh... phạm phải một hành động thô bỉ không hề có chút gallant nào.,(uncountable) The quality of being vulgar.
disintegration,noun,sự tan rã,now it is the most significant cause of the country's disintegration .,Bây giờ nó là một trong những nguyên nhân chính cho sự tan rã của đất nước này.,A process by which anything disintegrates.
wainscoting,noun,ván lát chân tường,The voice became more and more muffled; a violent movement made the wainscotting echo.,Tiếng nói mỗi lúc một trở nên ngột nghẹt: một tiếng động ầm ầm làm rung chuyển những ván gỗ lát tường.,Alternative spelling of wainscotting.
jilt,verb,bỏ rơi người yêu,"OK, got jilted ?","OK, bị đá hả ?",A woman who jilts a lover.
espy,Verb,nhận thấy,"Two weeks ago, Aimee was up for the Arthur Ashe award at the ESPYs .","Hai tuần trước, Aimee đã đến cho giải thưởng Arthur Ashe ở ESPYs.","To catch sight of; to perceive with the eyes; to discover, as a distant object partly concealed, or not obvious to notice; to see at a glance; to discern unexpectedly; to spy; as, to espy land; to espy a man in a crowd."
hogan,noun,,"Hello, Mr Hogan .",Chào anh Hogan .,A one-room Navajo dwelling or ceremonial lodge.
annoyance,noun,điều khó chịu,Android Offers Lots of Options and Some Annoyances,Android đưa ra nhiều lựa chọn và cũng không ít phiền toái,(countable) That which annoys.
committed,adjective,tận tụy,"At that time my ward had a wonderful, devoted, committed bishop.","Vào lúc đó, chúng tôi có một vị giám trợ tuyệt vời, tận tụy , đầy cam kết.",Simple past tense and past participle of commit.
controlling,adjective,,He lost control .,Anh ta mất kiểm soát,Having control over a person or thing.
imaginary,adjective,ảo,This distinction between victim and empowered is imaginary .,Việc phân biệt giữa người bị nạn và người được luật pháp chấp nhận là ảo tưởng.,existing only in the imagination
media,noun,môi trường,And they are also part of the abundant media landscape we're getting now.,Và đó cũng là 1 phần của môi trường truyền thông phong phú chúng ta đang có.,Means and institutions for publishing and broadcasting information.
tongue,noun,lưỡi,I'd have thought you'd had enough pickled tongue for one day.,Tôi tưởng là anh đã có đủ lưỡi ngâm giấm cho một ngày rồi.,"The flexible muscular organ in the mouth that is used to move food around, for tasting and that is moved into various positions to modify the flow of air from the lungs in order to produce different sounds in speech."
conductor,noun,chất dẫn,Salt water is a great conductor of electricity.. 8th Grade Physics,Nước muối là chất dẫn điện rất tốt.,"(music) A person who conducts an orchestra, choir or other music ensemble; a professional whose occupation is conducting."
