word,part_of_speech,meaning,example,example_meaning,definition
solicitude,noun,mối lo âu,I offer them my compassion and my solicitude .,Tôi xin bày tỏ với họ lòng trắc ẩn và mối lo âu .,The state of being solicitous; uneasiness of mind occasioned by fear of evil or desire for good; anxiety.
mirth,noun,sự vui vẻ,"(Ecclesiastes 2:1, 2) As a man of discernment, Solomon found that mirth and laughter alone are not satisfying, for they do not produce real and lasting happiness.","Là một người thông sáng, Sa-lô-môn thấy rằng sự vui vẻ và cười giỡn tự nó không làm thỏa lòng, bởi vì nó không đem lại hạnh phúc thật sự và lâu bền.",The emotion usually following humour and accompanied by laughter; merriment; jollity; gaiety.
swarthy,adjective,ngăm đen,"6 Do not stare at me because I am swarthy ,","6 Đừng nhìn tôi vì da ngăm đen ,","tawny, dusky, dark"
viand,noun,viand,,,An item of food
wizened,adjective,khô xác,"Babies had been born here, tiny wizened things that could not live ...","Những đứa trẻ chào đời ở đây, những sinh linh bé bỏng này với hình hài quắt queo làm sao mà sống nổi...",Simple past tense and past participle of wizen.
pallid,adjective,xanh xao,"Marley , looking haggard and pallid , relates his unfortunate story .","Marley , với vẻ ngoài hốc hác và xanh xao , kể lại câu chuyện bất hạnh của ông ấy .","appearing weak, pale, or wan"
tumid,adjective,nổi thành u,,,"swollen, enlarged, bulging"
imprecation,noun,câu chửi rủa,There was a fairly audible imprecation from within.,Có một lời chưởi rủa khá âm thanh từ bên trong.,"The act of imprecating, or invoking evil upon someone; a prayer that a curse or calamity may befall someone."
curate,verb,cha phó,"The curate concludes: “We no longer speak about Jesus, we no longer share Jesus, we no longer preach the gospel!”","Cha phó này kết luận: “Chúng tôi không còn nói về Chúa Giê-su nữa, chúng tôi không còn chia sẻ về Chúa Giê-su nữa, chúng tôi không còn rao giảng Phúc Âm nữa!”",an assistant rector or vicar
rankle,verb,day dứt,"Atticus's remarks were still rankling , which made me miss the request in Jem's question.","Những nhận xét của bố Atticus vẫn còn đang day dứt , làm tôi quên đi lời thỉnh cầu trong câu hỏi của Jem.","(transitive, intransitive) To cause irritation or deep bitterness."
advert,noun,quảng cáo,This song is finishing Shall I play another advert ?,Hết nhạc rồi. Bật quảng cáo nhé?,"(UK, New Zealand, informal) An advertisement, an ad."
acquiescence,noun,sự ưng thuận,"I asked for it back, they acquiesced .","Tôi muốn có lại nó, họ đã chấp nhận","A silent or passive assent or submission, or a submission with apparent content; - distinguished from avowed consent on the one hand, and on the other, from opposition or open discontent; quiet satisfaction."
