word,part_of_speech,meaning,example,example_meaning,definition
surge,verb,dâng lên,The most wonderfully warm feeling began to envelop me and surge through me.,Cảm giác ấm áp kỳ diệu nhất bắt đầu bao phủ lấy tôi và dâng lên trong lòng tôi.,(nautical) The swell or heave of the sea. (FM 55-501).
scamper,verb,chạy tung tăng,You may see it scampering about learning to find food.,Có lẽ bạn thấy nó chạy tung tăng đây đó để học cách tìm thức ăn.,"A quick, light run."
pneumonia,noun,viêm phổi,"When she gets a cold, if she's not careful, it turns to pneumonia .","Khi bị cảm lạnh, nếu không cẩn thận nó sẽ chuyển thành viêm phổi .","An acute or chronic inflammation of the lungs caused by viruses, bacteria or other microorganisms, or sometimes by physical or chemical irritants."
scurry,verb,bôn ba,You took your time scurrying back here.,Người đã mất thời gian để trốn đến đây rồi.,"To run away with quick light steps, to scamper."
burrow,noun,hang,"For some this means a stiff walk, hop, and scramble up a sloping 200-foot [50 m] cliff before reaching their burrows .","Một số phải vất vả đi, nhảy, và trèo lên một con dốc đứng dài 50 mét trước khi về đến hang .","A tunnel or hole, often as dug by a small creature."
muted,adjective,bị tắt âm thanh,[ Mute ] : Mute the message,[Bỏ qua] : Bỏ qua thư,Simple past tense and past participle of mute.
marquee,noun,bảng chữ chạy,Hover over USERS/EVENTS in the marquee to display the TRENDING option.,Di chuột qua NGƯỜI DÙNG/SỰ KIỆN trong bảng chữ chạy để hiển thị tùy chọn XU HƯỚNG.,"(UK) A large tent with open sides, used for outdoors entertainment."
gleaming,adjective,anh ánh,how bright it gleams,"Tuổi trẻ rực rỡ sáng ngời ,",Having a bright sheen.
preliminary,adjective,sơ bộ,The FDA also published a preliminary Finding of No Significant Impact.,FDA cũng công bố một Tìm kiếm sơ bộ của Không tác động đáng kể.,"in preparation for the main matter; initial, introductory, preparatory"
clench,verb,nắm chặt,"He sprang with clenched fists towards Gilberte, and then suddenly stopped.",Hai bàn tay nắm chặt anh nhảy chồm tới Gilberte và bỗng dừng lại.,Tight grip.
contender,noun,đối thủ,Or at least a contender .,Hoặc tối thiểu cũng là đối thủ,Someone who competes with one or more other people
shabby,adjective,bê tha,Not too shabby .,Sộp quá.,Torn or worn; poor; mean; ragged.
shudder,verb,rùng mình,And that really sent a shudder through the room.,Điều này khiến cả căn phòng rùng mình .,A shivering tremor.
smirk,adjective,cười điệu,"Malcolm was on the floor next to her, smirking .","Malcolm ngồi trên sàn kế bên bà, cười điệu .","An uneven, often crooked smile that is insolent, offensively self-satisfied or scornful."
hazy,adjective,lờ mờ,This means that we must not be content with knowing just the basic teachings of the Bible or having just hazy or partial knowledge of the truth.,Điều này có nghĩa là chúng ta không nên thỏa mãn với sự hiểu biết về những dạy dỗ căn bản của Kinh Thánh hoặc chỉ hiểu biết lờ mờ hay một phần của lẽ thật.,Thick with haze; somewhat obscured with haze.
cackle,verb,cười khúc khích,"To them, witchcraft lives only in the realm of the imagination —old hags dressed in hooded cloaks who add bats’ wings to a bubbling caldron, turn people into frogs, and soar through the night sky on broomsticks as they cackle maliciously.","Theo họ, thuật phù thủy chỉ có trong lĩnh vực tưởng tượng—những mụ phù thủy già mặc áo choàng có mũ trùm đen, bỏ cánh dơi vào vạc bọt sôi sùng sục, biến người ta thành ếch nhái và vừa bay vút qua bầu trời đêm trên một cán chổi vừa cười khúc khích cách hiểm độc.","The cry of a hen, especially when laying an egg"
righteousness,noun,đức,Christians enter into this “sabbath resting” by being obedient to Jehovah and pursuing righteousness based on faith in the shed blood of Jesus Christ.,Tín đồ Đấng Christ vào “ngày yên-nghỉ” này bằng cách vâng lời Đức Giê-hô-va và theo đuổi sự công bình dựa trên đức tin nơi huyết Chúa Giê-su đổ ra.,"(uncountable) The quality or state of being righteous; holiness; purity; uprightness; rectitude. Righteousness, as used in Scripture and theology, in which it chiefly occurs, is nearly equivalent to holiness, comprehending holy principles and affections of heart, and conformity of life to the divine law."
vague,adjective,mơ hồ,I vaguely remember it feels good.,Tôi mơ hồ nhớ nó... cảm thấy khá tốt.,not clearly expressed; stated in indefinite terms.
pursuit,noun,sự theo đuổi,What did King Solomon conclude about human pursuits and accomplishments?,Vua Sa-lô-môn kết luận gì về những sự theo đuổi và thành tích của loài người?,The act of pursuing.
flex,verb,dây mềm,I am flexing .,Tôi đang gồng .,To bend something.
shuffle,verb,trang bài,Nice shuffle .,Xáo bài hay lắm.,The act of shuffling cards.
peek,verb,hé nhìn,1 We are not surprised when we see a young child peeking at us from behind his mother or father.,1 Chúng ta không lạ gì khi thấy một đứa trẻ núp đằng sau cha mẹ và hé nhìn chúng ta.,"To look slyly, or with the eyes half closed, or through a crevice; to peep."
lurch,verb,lắc lư,"He did the opposite, lurching his fingers forward yet another half inch.","Anh làm điều trái ngược, lắc lư ngón tay tiến tới thêm nửa inch.",A sudden or unsteady movement.
chauffeur,noun,tài xế,"In Iron Man, he is shown to be Tony Stark's bodyguard, chauffeur and friend.",Anh là tài xế và vệ sĩ của Tony Stark.,A person employed to drive a private motor car or a hired car of executive or luxury class (like a limousine).
appetite,noun,ngon miệng,Give an anorexic an appetite .,Người chán ăn cũng thấy ngon miệng .,"Desire for, or relish of, food or drink; hunger."
mumble,verb,lẩm bẩm,She mumbled something.,Cô ta lẩm bẩm gì đó.,(transitive or intransitive) To speak unintelligibly or inaudibly; to fail to articulate.
sluggish,adjective,uể oải,"(Romans 12:11) The Greek word translated “loiter” carries the thought of being “ sluggish , slothful.”","(Rô-ma 12:11) Từ Hy Lạp được dịch là “la cà” hàm ý “lờ đờ, uể oải ”.","Habitually idle and lazy; slothful; dull; inactive; as, a sluggish man."
murmur,verb,rì rầm,The murmur of voices.,Tiếng nói rì rầm .,(countable) Low or indistinct sounds or speech.
satchel,noun,cặp da,Antolini had been arrested transporting a satchel filled with dynamite on a Chicago-bound train.,Antolini bị bắt giữ khi đang vận chuyển một cặp da nhồi thuốc nổ trên một chuyến tàu tới Chicago.,"A bag or case with one or two shoulder straps, especially used to carry books etc."
referee,noun,trọng tài,"Avanhard Stadium, Rivne Attendance: 1,800 Referee : Yaroslav Hrysio (Lviv) Veres won 3–3 on away goal rule.","Avanhard Stadium, Rivne Khán giả: 1,800 Trọng tài : Yaroslav Hrysio (Lviv) Veres thắng 3–3 nhờ luật bàn thắng sân khách.",(sports) An umpire or judge; the official who makes sure the rules are followed during a game
flick,verb,cái búng,Why didn’t he put an end to the slaughter with a flick of his finger?,Sao Người không kết liễu lũ đồ tể ấy bằng một cái búng tay?,"A short, quick movement, especially a brush, sweep, or flip."
elastic,adjective,đàn hồi,And then we embed elastic .,Và sau đó chúng ta nhúng đàn hồi .,"Capable of stretching; particularly, capable of stretching so as to return to an original shape or size when force is released."
pierce,verb,xuyên,"Suddenly, a single aircraft – possibly a Yokosuka D4Y ""Judy"" dive bomber, though other accounts suggest an Aichi D3A ""Val"", also a dive bomber – pierced the cloud cover and made a low level run on the ship to drop two semi-armor- piercing bombs.","Bất ngờ, một máy bay duy nhất, có thể là một máy bay ném bom bổ nhào Yokosuka D4Y ""Judy"" (các nguồn khác cho rằng đó là một chiếc Aichi D3A (""Val""), cũng là một kiểu máy bay ném bom bổ nhào), ló ra từ đám mây bên trên và thực hiện một cú bay thấp để ném hai quả bom bán xuyên thép.",(transitive) to puncture; to break through
plod,verb,đi nặng nề,Endlessly they plod beneath the sheaves of wheat and endlessly return for more.,Họ không ngừng bước đi nặng nề dưới những bó lúa và không ngừng quay lại để vác thêm.,A slow or labored walk or other motion or activity.
rage,verb,diễn ra ác liệt,"While the battle raged , we sat on the grassy steppe beyond the perimeter of the camp.","Trong khi trận đấu đang diễn ra ác liệt , chúng tôi ngồi trên đồng cỏ bên ngoài trại.",(intransitive) To act or speak in heightened anger.
palaver,verb,cọc,You and your holy palaver .,Ông và ba cái trò thần thánh của ông .,(Africa) A village council meeting.
scintillate,verb,lấp lánh,The two most common types of grid illusions are the Hermann grid illusion and the scintillating grid illusion.,Trong đó hai loại ảo giác phổ biến nhất là ảo giác lưới Hermann và ảo giác lưới lấp lánh .,(intransitive) To give off sparks; to shine as if emanating sparks; to twinkle or glow.
flaccid,adjective,mềm,"Creatively speaking, I'm flaccid now.","Nói cho đúng thì, tôi đang mềm nhũn ra rồi.",Soft; floppy
