word,part_of_speech,meaning,example,example_meaning,definition
cartographer,noun,người chuyên vẽ bản đồ,"It appears on a small globe map with twelve time zones, together with the largest wall map made to date, both created by the German cartographer Martin Waldseemüller in Saint-Dié-des-Vosges in France.","Nó xuất hiện lần đầu tiên trên một bản đồ thế giới với 12 múi giờ, cùng với một bản đồ treo tường lớn nhất thực làm ra từ trước đến nay, cả hai đều do người chuyên vẽ bản đồ người Đức là Martin Waldseemüller vẽ tại Saint-Dié-des-Vosges ở Pháp.",One who makes maps or charts.
delicate,adjective,tinh vi,"From the outset, Chamarro performed a delicate balancing act.","Ngay từ đầu, Chamarro thực hiện một hành động cân bằng tinh vi .","(informal) Unwell, especially because of having drunk too much alcohol."
fret,verb,gặm,Don't fret .,Đừng lo .,"(transitive, obsolete/poetic) To devour, consume; eat."
musty,adjective,mốc,They smell musty .,"Ngửi có mùi ẩm mốc ,",Having a stale odor.
archaeology,noun,khảo cổ học,Archaeological evidence suggests agriculturist society developed during the 4th millennium BC.,Bằng chứng khảo cổ học cho thấy xã hội nông nghiệp phát triển trong thiên niên kỷ 4 TCN.,"The study of the past through material remains. Often focused upon the life and culture of ancient peoples, but also applied to the more recent past. In American usage, one of the four sub-disciplines of anthropology."
plummet,verb,lao thẳng xuống,"The two are sent flying and crashing through the record building, Perry using the PFT tape to latch himself safely on a flag pole in the resulting free fall, while Doofenshmirtz plummets to the ground, landing on top of a mattress placed on top of a parked truck.","Hai được gửi bay và đâm qua tòa nhà ghi lại, Perry sử dụng băng PFT bám mình một cách an toàn trên một cột cờ, trong khi Doofenshmirtz lao thẳng xuống mặt đất, hạ cánh trên một tấm nệm đặt trên một xe tải đậu (""Phù!","(archaic) A piece of lead attached to a line, used in sounding the depth of water."
invert,adjective,đảo ngược,"By 2050, it’s going to be a column and will start to invert .","Trước năm 2050, biểu đồ sẽ trở thành một cột và bắt đầu đảo ngược .",(transitive) To turn (something) upside down or inside out.
trivial,adjective,tầm thường,"In the case of binary alphabets, only trivial MDS codes exist.","Trong trường hợp bảng chữ cái nhị phân, chỉ có các mã MDS tầm thường .",Of little significance or value.
cosmos,noun,vũ trụ,A Little Boy in Awe of the Cosmos,Một cậu bé thán phục trước vũ trụ,Any of various mostly Mexican herbs of the genus Cosmos having radiate heads of variously coloured flowers and pinnate leaves
cultivate,verb,trồng trọt,"The Simien region has been inhabited and cultivated for at least 2,000 years.",Vùng Simien là nơi sinh sống và trồng trọt trong ít nhất 2.000 năm.,To turn or stir soil in preparation for planting.
exert,verb,dùng,"We need to pull the molecules of the brain apart from each other, and to do that, we need to have a little handle that allows those polymers to bind to them and to exert their force.","Chúng ta cần kéo những phân tử của não rời nhau ra, và để làm điều đó, chúng ta cần có một cái tay cầm nhỏ cho phép những phân tử polymer này kết với chúng và cho phép dùng lực kéo của chúng.","to make use of, to apply, especially of something non-material"
daft,adjective,ngớ ngẩn,Don't be daft .,Đừng ngớ ngẩn vậy.,"insane, mad"
