word,part_of_speech,meaning,example,example_meaning,definition
bumptious,adjective,tự phụ,Bumptious young fool.,Thằng nhãi tự phụ .,Obtrusively pushy; self-assertive to a pretentious extreme.
stoutly,adverb,mạnh mẽ,""" Not a word of it, "" said Marvel, stoutly .",""" Không phải là một từ của nó, "" Marvel, stoutly.",In a stout manner.
pillage,verb,cướp,"Anthemiolus moved from Arelate and crossed the Rhone river, but he was intercepted by Euric, who defeated and killed the Roman generals and pillaged the area.","Anthemiolus xuất phát từ Arelate và dẫn quân đội vượt qua sông Rhone, nhưng bị Euric, kẻ vừa đánh bại, giết chết một số tướng lĩnh La Mã và cướp phá khu vực bố trí quân sĩ chặn đánh.","(ambitransitive) To loot or plunder by force, especially in time of war."
cerulean,adjective,xanh da trời,"It has a subtropical climate, beaches with pink sand, and cerulean blue ocean.","Nó có khí hậu cận nhiệt đới, bãi biển màu hồng, và đại dương xanh da trời .","A deep blue colour, like the sky on a fine day."
fervor,noun,sự hăng hái,And the fervor can be sensed at the NSA in Patiala,và có thể cảm nhận được sự hăng hái tại học viện Thể dục thể thao ở Patiala.,"(US) An intense, heated emotion; passion, ardor."
buttress,verb,trụ tường,"The first courts built at this school were rather dangerous because they were near water pipes, buttresses , chimneys, and ledges.","Các sân bóng quần đầu tiên được xây tại trường này khá bất trắc vì gần đó có nhiều ống nước, ống khói, trụ tường hay gờ tường.",(architecture) A brick or stone structure built against another structure to support it.
lucid,adjective,sáng suốt,"He was calm, lucid .","Hắn rất bình tĩnh, sáng suốt .",clear; easily understood
eulogy,noun,bài ca tụng,"During the political crisis caused by Catholic emancipation, the Duke of Wellington said that George was ""the worst man he ever fell in with his whole life, the most selfish, the most false, the most ill-natured, the most entirely without one redeeming quality"", but his eulogy delivered in the House of Lords called George ""the most accomplished man of his age"" and praised his knowledge and talent.","Trong cuộc khủng hoảng chính trị liên quan đến giải phóng Công giáo, Công tước Wellington đã nói rằng George là ""người đàn ông tồi tệ nhất mà ông ta từng gặp trong cuộc đời, ích kỉ nhất, sai lầm nhất, độc ác nhất, và hoàn toàn không có một phẩm chất nào gỡ lại"", nhưng bài ca tụng của ông ta phát biểu ở Thượng viện lại nói George ""người đàn ông hoàn hảo nhất của thời đại"" và tán dương kiến thức cũng như tài năng của ông.","An oration to honor a deceased person, usually at a funeral."
iridescent,adjective,óng ánh nhiều màu,What causes iridescence ?,Điều gì tạo nên sự óng ánh ?,"(not comparable) Producing a display of lustrous, rainbow-like colors; prismatic."
defunct,verb,chết,"Following the death of the Parthian ruler, Ardashir went on to invade the western provinces of the now defunct Parthian Empire.","Sau cái chết của vị vua Parthia, vua Ardashir I tiếp tục xâm lược vào các tỉnh miền Tây của Đế chế Parthia giờ đây không còn tồn tại.","(now rare) Deceased, dead."
untimely,adjective,sớm,"When Jesus’ friend Lazarus suffered an untimely death, Jesus headed for Lazarus’ village.","Khi một người bạn của Chúa Giê-su là La-xa-rơ qua đời sớm , ngài đi đến làng của ông.",at an inopportune time
apprise,Verb,cho biết,"The Bible states that Barnabas led the former persecutor “to the apostles,” evidently referring to Peter (Cephas) and James, the brother of the Lord, apprising them of Saul’s conversion and of his preaching in Damascus.","Kinh Thánh cho biết Ba-na-ba đã đem người từng bắt bớ anh em “đến các sứ-đồ”, hẳn nói đến Phi-e-rơ (Sê-pha) và Gia-cơ, anh em của Chúa, báo cho họ biết về việc Sau-lơ đổi đạo và rao giảng ở Đa-mách.","(transitive) To notify, or to make aware; to inform."
pestilence,noun,bệnh dịch hạch,""" Harbinger of pestilence .",""" Báo hiệu bệnh dịch hạch .","Any epidemic disease that is highly contagious, infectious, virulent and devastating."
clinical,adjective,lâm sàng,And there are many clinical trials.,Và có rất nhiều thử nghiệm lâm sàng .,of or pertaining to a medical clinic or facility.
intermittent,adjective,gián đoạn,"Now, since you haven't been hit by a bus, I assume that it's intermittent .",nên tôi nghĩ cậu bị từng cơn bệnh gián đoạn .,Stopping and starting at intervals; coming after a particular time span; not steady or constant
immortalize,verb,làm cho bất diệt,Myth 1: The Soul Is Immortal,Quan điểm 1: Linh hồn bất tử,(American) Alternative spelling of immortalise.
guttural,adjective,yết hầu,( GUTTURAL VOICE ) Please help me.,Xin hãy giúp tôi.,Sounding harsh and throaty.
fleeting,adjective,lướt nhanh,"My brothers and sisters, time with your children is fleeting .","Thưa các anh chị em, thời gian với con cái mình đang lướt nhanh .",Present participle of fleet.
penchant,noun,thiên hướng,"Unfortunately, his penchant for the heroic persists.","Thật không may, anh ta lại có thiên hướng về chuyện anh hùng.","taste, liking, or inclination (for)"
reprieve,verb,cho hoãn lại,Consider this your reprieve .,Hãy xem như đây là sự tha thứ dành cho anh.,"(transitive) To cancel or postpone the punishment of someone, especially an execution."
retroactive,adjective,hồi tố,"The Proclamation on her appointment was made retroactive , taking effect from 5 August.","Tuyên bố bổ nhiệm bà làm thủ tướng được hồi tố , có hiệu lực từ 5 tháng 8.","Extending in scope, effect, application or influence to a prior time or to prior conditions"
renowned,adjective,trứ danh,"In 2017, the honour was bestowed on him to hold the renowned Christmas lecture of the Leopoldina.",Năm 2017 ông vinh dự được giảng dạy tiết học trứ danh Weihnachtsvorlesung der Leopoldina.,"Famous, celebrated, or well-known."
truancy,noun,trốn học,"After spending three years in ninth grade due to truancy and poor grades, he dropped out of Lincoln High School at age 17.","Sau khi mất ba năm chỉ để học lớp 9 do trốn học và điểm kém, anh bỏ học tại trường Lincoln High School năm 17 tuổi.",The act of shirking from responsibilities and duties — refers especially to school absentees.
complicit,adjective,đồng lõa,"Yes, I am complicit , because I served you loyally.","Đúng thế, tôi cũng là đồng lõa vì tôi đã phụng sự ngài rất trung thành.","Associated with or participating in an activity, especially one of a questionable nature."
culminate,verb,lên đến cực điểm,"That great tribulation will culminate at Armageddon. —Matthew 24:21, 29.","Hoạn nạn lớn đó sẽ lên đến cực điểm tại Ha-ma-ghê-đôn.—Ma-thi-ơ 24:21, 29.","(intransitive, astronomy) Of a heavenly body, to be at the highest point, reach its greatest altitude."
profusely,adverb,dư dật,He apologized profusely .,Anh ta rối rít xin lỗi.,In great quantity or abundance; in a profuse manner.
