word,part_of_speech,meaning,example,example_meaning,definition
despicable,adjective,hèn hạ,That's ridiculous and despicable .,Điều đó thật hèn hạ và nực cười.,Fit or deserving to be despised; contemptible; mean; vile; worthless
interminable,adjective,dài dòng,"In the middle of the night she woke up dreaming of huge white heads like turnips, that came trailing after her, at the end of interminable necks, and with vast black eyes.","Trong nửa đêm, cô tỉnh dậy mơ ước của người đứng đầu trắng khổng lồ như củ cải, đến dấu sau khi cô ở phần cuối của cổ dai dẳng, và rộng lớn màu đen mắt.","Existing or occurring without interruption or end; ceaseless, unending."
prostrate,adjective,kiệt sức,I prostrate myself before you.,Con tự hàng phục trước Cha.,"Lying flat, facedown."
contend,verb,chiến đấu,"5 To be successful, those who are contending must not lose sight of their reason for struggling.","5 Để thành công, những ai đang đấu tranh phải nhớ về lý do mà mình chiến đấu .",to strive in opposition; to contest; to dispute; to vie; to quarrel; to fight.
venal,adjective,dễ hối lộ,"Sick, venal .","Bọn bệnh hoạn, bọn ăn hối lộ .",venous; pertaining to veins
censure,verb,chỉ trích,"Take each man's censure , but reserve thy judgment.",Hãy chỉ trích từng người nhưng đừng lên án chung mọi người,"The act of blaming, criticizing, or condemning as wrong; reprehension."
brevity,noun,sự ngắn gọn,"Powerviolence bands focus on speed, brevity , bizarre timing breakdowns, and constant tempo changes.","Powerviolence tập trung vào tốc độ, sự ngắn gọn , các đoạn breakdown kỳ quái, và thay đổi nhịp độ liên tục.",(uncountable) The quality of being brief in duration.
imprudent,adjective,khinh suất,"Imprudent as a marriage would be, we now fear worse:","Đã xảy ra khinh suất trong việc kết hôn, giờ cả nhà đang lo sợ rằng:",Not prudent; wanting in prudence or discretion; indiscreet; injudicious; not attentive to consequence; improper.
adjunct,adjective,phụ tá,"Lead author of the study , Dr Ted Tollner , is an adjunct assistant professor in the UC Davis Department of Obstetrics and Gynecology .","Tác giả chính của nghiên cứu , Tiến sĩ Ted Tollner , là phụ tá trợ giảng tại Sản Phụ Khoa UC Davis .",An appendage; something attached to something else in a subordinate capacity
unwonted,adjective,bất thường,,,Not customary or habitual; unusual; infrequent; strange.
ablution,noun,lễ rửa tội,Both the Essenes and the Pharisees practiced frequent ablutions .,Thành viên của phái Essene và Pha-ri-si đều thường xuyên thực hiện các nghi thức này .,"(chemistry) Originally, the purifying of oils and other substances by emulsification with hot water; now more generally, a thorough cleansing of a precipitate or other non-dissolved substance. [from 15th c.]"
frieze,verb,trụ ngạch,"By the year 438, the sculptural decoration of the Doric metopes on the frieze above the exterior colonnade, and of the Ionic frieze around the upper portion of the walls of the cella, had been completed.","Cho đến năm 438 TCN, các trang trí điêu khắc của các metope của cột Doric trên trụ ngạch phía bên dãy cột bên ngoài, và của trụ ngạch cột Ionic vòng quanh phần trên các của bức tường của phòng thờ, đã được hoàn thành.","That part of the entablature of an order which is between the architrave and cornice. It is a flat member or face, either uniform or broken by triglyphs, and often enriched with figures and other ornaments of sculpture."
