word,part_of_speech,meaning,example,example_meaning,definition
cowl,noun,mũ trùm đầu,"The cape was topped by a cowl , which was designed by Nolan, Hemming, and costume effects supervisor Graham Churchyard.","Trên cùng của chiếc áo choàng là chiếc mũ trùm đầu , được thiết kế bởi Nolan, Hemming, và người giám sát thiết kế phục trang Graham Churchyard.",A monk's hood or hooded robe
omission,noun,sự bỏ sót,"The external LHIIIA:1-era sources do, however, agree in their omission of a great king or other unifying structure behind Ahhiya and the Tinay.",Tuy vậy các nguồn bên ngoài vào thời đại LHIIIA:1 lại phù hợp về sự bỏ sót của họ một vị vua vĩ đại hay các cấu trúc thống nhất khác phía sau Tinay/Ahhiya.,The act of omitting.
nemesis,noun,nữ thần báo ứng,"A nemesis , right?","Nữ thần báo ứng , đúng ko?",An archenemy
seasoned,adjective,dày dạn,"No offense, my man, but you're a little seasoned .","Không sao, hình như ông rất dày dạn",Simple past tense and past participle of season.
indelible,adjective,không thể gột sạch,He'd left an indelible mark on her heart and her soul.,Anh đã bỏ lại một dấu ấn không thể gột sạch trong trái tim và linh hồn cô.,"having the quality of being difficult to remove, wash away, blot out, or efface;"
leach,verb,cho lọc qua,This is leach .,Leach đây.,"A quantity of wood ashes, through which water passes, and thus imbibes the alkali."
ambiguous,adjective,mơ hồ,"This time, the exam was not just difficult, but also, the questions were ambiguous .","Lần này, bài thi không chỉ khó mà câu hỏi còn mơ hồ nữa!",Open to multiple interpretations.
hapless,adjective,không may,"Begin with the hapless dodo. """,Bắt đầu với con chim dodo không may .:,Very unlucky; ill-fated.
obsolescence,noun,sự lỗi thời,""" The Obsolescence of Man. """,Sự lỗi thời của loài người.,(uncountable) The state of being obsolete—no longer in use; gone into disuse; disused or neglected.
inoculation,noun,sự tiêm chủng,An inoculation .,Sự tiêm chủng .,(immunology) The introduction of an antigenic substance or vaccine into the body to produce immunity to a specific disease.
impressionable,adjective,nhạy cảm,I cannot imagine why anyone would want to expose impressionable teenagers to such a horrible ending.,Tôi không thể tưởng tượng nổi sao lại có người muốn các em thiếu niên nhạy cảm tiếp xúc với cái kết khủng khiếp như thế.,Susceptible of impression; capable of receiving impressions; emotional.
sovereign,adjective,có chủ quyền,The chair recognizes the senator from the sovereign system of Naboo.,Chủ toạ nhận thấy thượng nghị sĩ từ hệ sao có chủ quyền Naboo.,Exercising power of rule.
impervious,adjective,không thấm,I'm pretty impervious to stuff like that.,Anh khá lơ mơ về những chuyện như vậy.,Unaffected or unable to be affected by.
gaudy,noun,cầu kỳ,"Rich, not gaudy .","Phong phú, không cầu kỳ .","Very showy or ornamented, now especially when excessive, or in a tasteless or vulgar manner."
topography,noun,địa hình,"As you can see, the topography forced the two sides down towards each other.","Như ngài thấy, địa hình buộc cả ha bên phải giáp mặt với nhau.",a precise description of a place
articulate,adjective,phát âm rõ ràng,"At school, I was taught to adapt the volume of my voice and to articulate more clearly.","Ở trường, tôi được dạy điều chỉnh âm lượng giọng nói của mình và phát âm rõ ràng hơn.","especially, speaking in a clear or effective manner"
inexplicable,adjective,không thể giải thích được,Those familiar with the facts have described the accident as ‘simply inexplicable ’.,Những người chứng kiến miêu tả vụ tai nạn là “ không thể giải thích được .”,Impossible to explain; not easily accounted for.
