word,part_of_speech,meaning,example,example_meaning,definition
industrious,adjective,cần cù,"The Chinese are an industrious people, and I like them very much.","Người Trung Quốc cần cù siêng năng, và tôi rất mến họ.",Hard-working and persistent; worksome.
clamor,verb,tiếng ồn,"So, now we clamor for organic food.",Giờ chúng ta đang hô hào cho thực phẩm hữu cơ.,(intransitive) To cry out and/or demand.
deliberation,noun,cuộc bàn cãi,And they observe deliberations after mock trial proceedings so that they can better advise their clients how to adjust their trial strategy to have the outcome that they're hoping for.,Họ quan sát các cuộc bàn cãi sau quá trình xét xử mô phỏng để tư vấn khách hàng trong việc điều chỉnh chiến lược bào chữa trong phiên xử thật để có được một kết quả như mong đợi.,"The act of deliberating, or of weighing and examining the reasons for and against a choice or measure; careful consideration; mature reflection."
exhilarated,adjective,phấn khích,It sounds exhilarating .,Nghe có vẻ hồ hởi quá.,Simple past tense and past participle of exhilarate.
bayou,noun,nhánh sông,"Now, isn't this a whole lot better than hopping around the bayou for the rest of your life?",Điều này không tốt hơn là nhảy nhót ở nhánh sông suốt phần đời còn lại sao?,A creek.
kerosene,noun,dầu hỏa,I also need two bottles of kerosene .,Tôi cũng cần 2 chai dầu hỏa .,(US) A petroleum based thin and colorless fuel; (UK) paraffin.
douse,verb,đóng,Douse it like this.,Đóng lại như vậy.,To plunge suddenly into water; to duck; to immerse; to dowse.
spigot,noun,máy nước,They had to turn the spigot entirely off.,họ phải tắt tòan bộ vòi nước,The plug of a faucet or cock.
abate,verb,bớt,"There had been signs that the disease is abating , with cholera infections down by about 50% to around 4,000 cases a week.","Đã có những dấu hiệu cho thấy bệnh dịch đang dịu bớt , với số ca nhiễm dịch tả giảm khoảng 50% xuống khoảng 4,000 ca mỗi tuần.","(transitive) To bring down or reduce to a lower state, number, degree or estimation."
rummage,verb,lục lọi,Why did you rummage through my closet?,Tại sao lại đi lục lọi tủ quần áo người ta chứ?,"(transitive, nautical) to arrange (cargo, goods, etc.) in the hold of a ship; to move or rearrange such goods."
lather,noun,bọt,"When she lathers me up, I close my eyes, and my fingers and toes tingle wildly.","Khi cô ấy xoa tạo bọt cho tôi, tôi nhắm mắt, và những ngón tay ngón chân tôi ngứa râm ran điên loạn.",The foam made by rapidly stirring soap and water.
fluke,noun,cá bơn,The fluke wasn't bad.,Cá bơn ăn không tệ.,"A lucky or improbable occurrence, with the implication that the occurrence could not be repeated."
collective,adjective,tập thể,"But then when we vote, the collective is not rational.","Nhưng khi bầu chọn, cả tập thể lại trở nên vô lý.","Formed by gathering or collecting; gathered into a mass, sum, or body; congregated or aggregated; as, the collective body of a nation."
ramshackle,adjective,xiêu vẹo,"Between 1940 and 1945, the population of Japan's capital city dwindled from 6,700,000 to less than 2,800,000, with the majority of those who lost their homes living in "" ramshackle , makeshift huts"".","Từ năm 1940 đến năm 1945, dân số của thành phố thủ đô của Nhật Bản đã giảm từ 6.700.000 xuống dưới 2.800.000, với phần lớn những người mất nhà sống trong ""những túp lều xiêu vẹo , tạm bợ"".","In disrepair or disorder; poorly maintained; lacking upkeep, usually of buildings or vehicles."
con,verb,lừa bịp,"Greatest long con in history, I guess.",Trò lừa bịp lâu nhất trong lịch sử.,"(rare) To study, especially in order to gain knowledge of."
preoccupied,adjective,bận tâm,What were people in Noah’s day preoccupied with?,Những người vào thời Nô-ê bận tâm đến điều gì?,Concerned with something else; distracted; giving one's attention elsewhere.
cleave,verb,chẻ,"For instance, if a bacterium finds itself in a broth containing lactose, rather than the simpler sugar glucose, it must adapt itself to the need to 1) import lactose, 2) cleave lactose to its constituents glucose and galactose, and 3) convert the galactose to glucose.","Chẳng hạn như, nếu một vi khuẩn ở trong một broth (tương đương món súp) chứa lactoza, thay cho glucose đường đơn giản hơn, nó sẽ tự thích nghi với nhu cầu để: 1) nhập lactoza 2) chẻ lactoza thành những thành phần glucose và galactose 3) biến galactose thành glucose.",(transitive) To split or sever something or as if with a sharp instrument.
contorted,adjective,méo mó,"Mayella's face contorted , and I was afraid that she would cry again.","Mặt Mayella méo mó , và cô e rằng cô ta sẽ lại khóc.",Simple past tense and past participle of contort.
divot,noun,tảng đất cỏ,"And also, as you look away from the bridge, there's a divot on the left- hand side of the bank, and the river narrows.","Và cũng khi bạn nhìn từ chiếc cầu, có một tảng đất cỏ bên phía tay trái của bờ sông, con sông bị thu hẹp lại.",A torn up piece of turf (e.g. by a golf club in making a stroke or by a horse's hoof).
prairie,noun,đồng cỏ,"In the middle of the prairie , we decided to get off our horses and play marbles.","Ở giữa đồng cỏ , chúng tôi đã quyết định là xuống ngựa và chơi bắn bi.","An extensive area of relatively flat grassland with few, if any, trees, especially in North America."
expanse,noun,khoảng,"The existing stations are operated without exceptions in the operating period. → Table: Route of the U1 line Since the last expansion , which was completed on 29 May, 1999, the U2 line serves a distance of 24,377 kilometers and a total of 27 metro stations.","Trong khi hoạt động, tàu dài với sáu chiếc xe thường được sử dụng. → Bảng: Đường đi tuyến U1 Tuyến U2 hoạt động kể từ lần mở rộng cuối cùng vào ngày 29 tháng 5 năm 1999 khoảng đường 24,377 Kilômét và tổng cộng 27 trạm.","A wide stretch, usually of sea, sky, or land."
integrated,adjective,tích hợp,Job defends his integrity (1-40),Gióp bênh vực lòng trọn thành của ông (1-40),Present participle of integrate.
dominant,adjective,trội,"So this is an example of one unique Nash equilibrium that happened to be a very strong one, a dominant strategy, Nash Equilibrium.","Vì vậy, đây là một Ví dụ về một cân bằng Nash duy nhất đã xảy ra là một công cụ rất mạnh, một chiến lược trội , cân bằng Nash.","(music) The fifth major tone of a musical scale (five major steps above the note in question); thus G is the dominant of C, A of D, and so on."
petrify,verb,chết điếng,I'm petrified of your father.,Gần như chết điếng bởi cha em.,To immobilize with fright.
shindig,noun,điệu nhảy sinđich,Very nice of you to come to our little shindig .,Anh thật tốt khi đến dự cuộc tụ họp vui nhộn này.,Noisy party or festivities.
teeming,adjective,dồi dào,We are literally a teeming ecosystem of microorganisms.,Chúng ta theo nghĩa đen là một hệ sinh thái dồi dào của vi sinh vật.,Present participle of teem.
incredulously,adverb,không tin,""" Scared and incredulous """,""" Sợ hãi và hoài nghi """,In an incredulous manner; tending to disbelieve: skeptically.
brutish,adjective,hung ác,"Life was nasty, brutish and a very long time ago.","Cuộc đời thì bẩn thỉu, hung ác và rất nhiều năm về trước.","Of, or in the manner of a brute"
spatter,verb,vảy,There's blood spatter on the door panel behind it.,Có vết máu bắn lên cánh cửa phía sau.,To splash with small droplets.
tidy,adjective,ngăn nắp,Keep it tidy .,Giữ cho ngăn nắp .,Arranged neatly and in order.
bungalow,noun,nhà gỗ một tầng,You were not at the bungalow .,Cô không có ở trong chòi .,A small house or cottage usually having a single story
mend,verb,vá,Mend the bond.,Nối tình cảm.,"A place, as in clothing, which has been repaired by mending."
spectacles,noun,kính,"In the context of human vision, the term ""field of view"" is typically only used in the sense of a restriction to what is visible by external apparatus, like when wearing spectacles or virtual reality goggles.","Trong phạm vi nhìn của con người, thuật ngữ ""phạm vi quan sát"" thường chỉ được sử dụng theo nghĩa của một hạn chế với thiết bị bên ngoài có thể nhìn thấy, như khi đeo kính .",Plural form of spectacle.
disagreeable,adjective,khó chịu,● Chasm 3: Disagreeable behavior.,● Khoảng cách 3: Có thái độ khó chịu .,"Not agreeable, conformable, or congruous; contrary; unsuitable."
hastily,adverb,vội vã,"'Yes,'said Alice,'I've often seen them at dinn --'she checked herself hastily .",""" Có, "" Alice, "" Tôi đã thường nhìn thấy chúng tại dinn - "" cô kiểm tra mình vội vã .","In a hasty manner; quickly, hurriedly."
broadcast,verb,phát thanh,"Radio broadcasts , leaflets, things like that.","Đài phát thanh , tờ rơi, gì đó giống thế.","cast or scattered widely, in all directions"
impressed,tính từ,"có ấn tượng, cảm phục",Impressive .,Ấn tượng thật .,compelled to serve in a military force
meek,adjective,hiền,Blessed are the meek for they will inherit the earth.,May mắn thuộc về những người hiền lành vì họ sẽ kế thừa thế giới.,"Humble, modest, meager, or self-effacing."
