word,part_of_speech,meaning,example,example_meaning,definition
stray,verb,lạc,The talk graphically explained the way that Christendom had strayed from genuine Christian doctrine and practice.,Bài giảng đã giải thích một cách sống động cách mà các đạo tự xưng trôi lạc khỏi giáo lý và thực hành của đạo thật của Đấng Christ.,"Any domestic animal that has an inclosure, or its proper place and company, and wanders at large, or is lost; an estray. Used also figuratively."
debris,noun,rác,"Now, because space debris and junk has become increasingly worrisome, there have been some national and international efforts to develop technical standards to help us limit the generation of additional debris .","Hiện nay, do các mảnh vụn và rác này đang ngày càng nguy hiểm, nên các quốc gia và cộng đồng quốc tế đã và đang nỗ lực đề ra các tiêu chuẩn kỹ thuật giúp chúng ta hạn chế việc gia tăng thêm các mảnh vụn.","Rubble, wreckage, scattered remains of something destroyed."
eventful,adjective,mưa gió,19 total events and,tổng số 19 sự kiện và,Of or pertaining to high levels of activity; having many memorable events.
ventilate,verb,thông hơi,"Those are for, like, you know ventilation .",Chúng là... lỗ thông hơi đấy.,To provide with a vent.
sympathetic,adjective,thông cảm,A compassionate man is a sympathetic man.,Người thương xót là người biết thông cảm .,"Of, related to, showing, or characterized by sympathy."
indignantly,adverb,tức giận,'Certainly not!'said Alice indignantly .,"Chắc chắn không phải "" Alice phẫn nộ.",in an indignant manner
intention,noun,ý định,How does God’s word reveal the “thoughts and intentions of the heart”?,Làm thế nào lời của Đức Chúa Trời cho thấy “tư-tưởng và ý - định trong lòng”?,A course of action that a person intends to follow.
sensible,adjective,khôn,"Lydia, be sensible .","Lydia, hãy khôn ngoan đi.",Easily perceived; appreciable.
ordinance,noun,pháp lệnh,The National Park Ordinance of 1948 (implemented in 1951) created the Serengeti National Park (SNP).,Pháp lệnh Vườn quốc gia năm 1948 (thực hiện năm 1951) đã thành lập Vườn quốc gia Serengeti (SNP).,a local law or regulation.
spectacle,noun,cảnh tượng,"Jane, it was such a humiliating spectacle !","Jane ơi, thật là một cảnh tượng nhục nhã!","Something exhibited to view; usually, something presented to view as extraordinary, or as unusual and worthy of special notice; a remarkable or noteworthy sight; a show; a pageant; a gazingstock."
recline,Verb,dựa,"So on the morning I visited, Eleanor came downstairs, poured herself a cup of coffee, sat in a reclining chair, and she sat there, kind of amiably talking to each of her children as one after the other they came downstairs, checked the list, made themselves breakfast, checked the list again, put the dishes in the dishwasher, rechecked the list, fed the pets or whatever chores they had, checked the list once more, gathered their belongings, and made their way to the bus.","Buổi sáng tôi ghé thăm, Eleanor đi xuống lầu, rót một cốc cà phê, rồi ngồi trên chiếc ghế dựa cô ngồi đó, nhẹ nhàng nói chuyện với từng đứa khi từng đứa đi xuống lầu, kiểm tra danh sách, tự ăn bữa sáng, kiểm tra danh sách lần nữa, để đĩa vào chậu rửa chén, xem lại danh sách, cho vật nuôi ăn hay làm việc nhà được giao, kiểm tra lần nữa, thu dọn đồ đạc, và tự đi ra xe buýt.",(transitive) To cause to lean back; to bend back.
flee,verb,chạy trốn,"You must flee quickly, Majesty.","Người phải chạy trốn ngay, nữ hoàng.",(intransitive) To run away; to escape.
determined,adjective,kiên quyết,16:21-23) Jesus was determined to accept the self-sacrificing course that God had assigned to him.,Chúa Giê-su đã kiên quyết chấp nhận lối sống hy sinh mà Đức Chúa Trời giao phó.,"Decided; resolute, possessing much determination."
plunge,verb,lao xuống,"The plane, fully fueled, plunged into a residential complex.",Phi cơ chứa đầy nhiên liệu lao xuống một khu cư xá.,the act of plunging or submerging
distract,adjective,làm rối trí,This blinds or distracts the predator.,Nó làm mù hoặc làm rối trí kẻ săn mồi..,(transitive) To divert the attention of.
cease,verb,ngớt,"May we, like them, never cease to do the same.","Mong sao chúng ta sẽ như họ, cũng không ngớt vui mừng như thế.","(formal, intransitive) To stop."
sulk,verb,hờn,"He's out in the streets, sulking and having a wonderful time.",Hắn đang ở đâu đó dưới phố... khóc lóc và giận hờn tận hưởng đời mình.,a state of sulking.
berth,verb,chỗ tàu đậu ở bến,Is Berthe’s business thriving?,Việc buôn bán của chị Berthe có thuận lợi không?,"A fixed bunk for sleeping in (caravans, trains, etc)."
ecstatic,adjective,ngây ngất,And he says by describing it as an ecstatic state.,Ông ấy mô tả nó như một trạng thái ́ ngây ngất '.,Feeling or characterized by ecstasy.
