word,part_of_speech,meaning,example,example_meaning,definition
hazardous,adjective,mạo hiểm,"Risky, yes, but it's a hazard of a profession.","Mạo hiểm , vâng, nhưng nó là rủi ro nghề nghiệp.",exposing to loss or evil
longevity,noun,sống lâu,"We overestimate our longevity , our career prospects.","Chúng ta đánh giá quá cao việc sống lâu , hay viễn cảnh sự nghiệp trong tương lai.","The quality of being long-lasting, especially of life"
melodious,adjective,du dương,Thanksgiving and melodious song.,Lời tạ ơn và bài hát du dương .,Having a pleasant melody or sound; tuneful.
scandalize,verb adverb,lại,"LOS ANGELES – Michael Jackson , the "" King of Pop "" who once moonwalked above the music world , died Thursday as he prepared for a comeback bid to vanquish nightmare years of sexual scandal and financial calamity .","Los Angeles - Michael Jackson , "" Vua nhạc Pop "" từng trình diễn nhảy bước lùi trong thế giới âm nhạc , chết thứ Năm như anh ấy được chuẩn bị cho nỗ lực trở lại để vượt qua những năm tháng ác mộng bị xì-căng-đan tình dục và khó khăn lớn về tài chính .",To shock someone.
chandelier,noun,đèn chùm,"Oh, the supports for the big Murano chandelier .","À, các kết cấu của đèn chùm Murano.","A branched, often ornate, lighting fixture suspended from the ceiling"
luncheon,verb,tiệc trưa,He said he was at a luncheon meeting.,Cậu ta nói cậu ta đã ở một buổi tiệc trưa .,A formal meal served in the middle of the day.
qualitative,noun,định tính,Qualitative Analysis : What Makes A Company Great ?,Phân tích định tính : Điều gì làm cho một công ty trở nên có uy thế ?,of descriptions or distinctions based on some quality rather than on some quantity
undernourished,adjective,thiếu dinh dưỡng,▪ More than 200 million children are undernourished .,▪ Hơn 200 triệu trẻ em đang thiếu ăn .,Provided with insufficient nourishment to sustain proper health and growth.
disbursement,noun,sự chi tiêu,TARP funds were never disbursed for this subprogram.,Tuy nhiên nguồn vốn không bao giờ được phân bổ cho dự án này.,"The act, instance, or process of disbursing, which is the present participle of disburse."
fungible,adjective,có thể thay thế,Most investors prefer their money to be in cash than in less fungible investments.,Hầu hết các nhà đầu tư thích tiền của họ ở dạng tiền mặt hơn là nằm trong các đầu tư ít khả năng thay thế hơn.,(finance and commerce) Able to be substituted for something of equal value or utility; interchangeable.
parliament,noun,nghị viện,All ordinary statutes enacted by Parliament must be consistent with the Constitution.,Mọi điều luật thông thường được Nghị viện ban hành phải tương thích với Hiến pháp.,An institution whose elected or appointed members meet to debate the major political issues of the day and usually to exercise legislative powers and sometimes judicial powers.
unconscious,adjective,bất tỉnh,This guy was found unconscious at the first scene.,Và anh chàng này đã được tìm thấy bất tỉnh tại hiện trường đầu tiên.,(sports) engaged in skilled performance without conscious control.
unenforceable,adjective,không thể thực thi,"However, these anti-discrimination laws remain largely unenforced .","Tuy nhiên, các luật chống phân biệt đối xử này phần lớn vẫn chưa được ban hành .",Resistant to enforcement.
emancipate,verb,giải phóng,The emancipation of the serfs took place in Courland in 1817 and in Vidzeme in 1819.,Giai cấp nông nô chính thức được giải phóng tại Courland vào năm 1818 và Vidzeme vào năm 1819.,To set free from the power of another; to liberate; as:
legerdemain,noun,mưu lừa gạt,But the clients do so enjoy the legerdemain .,Nhưng khách hàng của tôi thích những điều bí ẩn hơn.,"Sleight of hand; ""magic"" trickery"
proficiency,noun,sự thành thạo,"Apart from being agile and magically proficient , Asghan is also able to use a wealth of different weapons.",Ngoài tính nhanh nhẹn và sự thành thạo về phép thuật thì Asghan còn có thể sử dụng đủ loại vũ khí khác nhau.,"Ability, skill, competence."
appellation,noun,tên,"Whereas it was originally called waw or wau, its most common appellation in classical Greek is digamma; as a numeral, it was called episēmon during the Byzantine era and is now known as stigma after the Byzantine ligature combining σ-τ as ϛ.","Trong khi đó ban đầu nó được gọi là waw hoặc wau, tên gọi phổ biến nhất của nó trong tiếng Hy Lạp cổ điển là digamma; như một chữ số, nó được gọi là episēmon trong thời kỳ Byzantine và hiện được gọi là sự kỳ thị sau khi dây chằng Byzantine kết hợp - là. chữ này thường được sử dụng vào thời tiền cổ bổ sung cho bảng 24 chữ cái nhưng bây giờ nó đã dược bổ sung vào bảng số","A name, title, or designation."
lacerate,verb,xé,"Victim shows signs of lacerations and subcutaneous hematoma, indicating blunt force trauma to the head and neck.",Nạn nhân có dấu hiệu bị xé rách và xuất huyết dưới da cho thấy bị thương do đánh mạnh vào đầu và cổ.,"To tear, rip or wound."
contumely,noun,thái độ hỗn xược,"“As long as my brethren stand by me and encourage me, I can combat the prejudices of the world, and can bear the contumely [harsh treatment] and abuse with joy; but when my brethren stand aloof, when they begin to faint, and endeavor to retard my progress and enterprise, then I feel to mourn, but am no less determined to prosecute my task, being confident that although my earthly friends may fail, and even turn against me, yet my heavenly Father will bear me off triumphant.","“Chừng nào mà các anh em của tôi còn hỗ trợ tôi và khuyến khích tôi, thì tôi còn có thể chiến đấu chống lại những thành kiến của thế gian, và có thể vui vẻ chịu đựng những cách đối xử và khắc nghiệt đầy si nhục và lạm dụng; nhưng khi các anh em của tôi đứng ở xa, khi họ bắt đầu trở nên nản chí, và cố gắng cản trở sự tiến bô và nỗ lực của tôi, thì tôi cảm thấy buồn phiền, nhưng tôi vấn quyết tâm tiếp tục nhiệm vụ của mình, vì tôi tin tưởng rằng mặc dù những người bạn trần thế của tôi có thể thất bại, và ngay cả quay lại chống tôi, nhưng Cha Thiên Thượng của tôi sẽ mang tôi đến chiến thắng.","Rude language or behaviour; scorn, insult."
