word,part_of_speech,meaning,example,example_meaning,definition
fleece,noun,tuyết,"Voice: Mary had a little lamb whose fleece was white as snow, and everywhere that Mary went, that lamb was sure to go.","Tiếng nói: Mary đã có một chú cừu nhỏ có lông trắng như tuyết , và bất kì đâu Mary tới, chú cừu chắc chắn sẽ theo sau.",(uncountable) Hair or wool of a sheep or similar animal
reflective,adjective,phản xạ,Reflection .,Phản xạ .,"Something which reflects, or redirects back to the source."
nib,noun,ngòi bút,"The Greeks used reeds for cannulas, we use my pen nibs .",chúng ta dùng ngòi bút .,The tip of a pen or tool that touches the surface.
zeppelin,noun,khí cầu zeppelin,"May 2 – Eight German Zeppelins raid the east coast of England, causing 39 casualties.","2 tháng 5 - 8 khí cầu Zeppelin của Đức tấn công bờ biển phía đông của Anh, gây ra 39 thương vong.",A type of large German dirigible airship of the early 20th century; designed to carry passengers or bombs
extremism,noun,chủ nghĩa cực đoan,Third of all: extremism .,Thứ ba: Chủ nghĩa cực đoan .,extreme ideas or actions
busk,verb,Busk,"Douglas Busk , a British mountaineer, climbed Alam-Kuh via the east ridge in 1933 and again in 1934 from over the west ridge.","Douglas Busk , một người leo núi người Anh, leo lên Alam-Kuh qua sườn núi phía đông năm 1933 và một lần nữa vào năm 1934 từ phía sườn phía tây .","A strip of metal, whalebone, wood, or other material, worn in the front of a corset to stiffen it."
brawny,adjective,rắn chắc,"They were nearly all whalemen; chief mates, and second mates, and third mates, and sea carpenters, and sea coopers, and sea blacksmiths, and harpooneers, and ship keepers; a brown and brawny company, with bosky beards; an unshorn, shaggy set, all wearing monkey jackets for morning gowns.","Họ gần như tất cả các whalemen, bạn tình trưởng, và bạn tình thứ hai, và bạn tình thứ ba, và biển thợ mộc, và Coopers biển, và các thợ rèn biển, và harpooneers, và tàu thủ, một công ty nâu và rắn chắc , với nhiều cây râu, một thiết lập, không có hớt lông xù xì, tất cả các áo khoác khỉ mặc áo sáng.",Characterized by brawn; muscular; strong.
accomplice,noun,kẻ tòng phạm,"And as far as the authorities are concerned, you're an accomplice .","Và theo như nhà chức trách nghĩ, mày là kẻ tòng phạm .",(rare) A cooperator.
anteroom,noun,phòng chờ,I'll be right outside in the anteroom should you need me.,Thần ở ngay bên ngoài trong phòng chờ nếu ngài có cần chi.,"A room before, or forming an entrance to, another; a waiting room."
budge,verb,chuyển,We're not gonna be able to budge it.,Ta không thể lay chuyển nó được.,(intransitive) To move.
religious,adjective,sùng đạo,He's about as religious as a hog.,Hắn sùng đạo như một con heo.,Concerning religion.
roommate,noun,bạn cùng phòng,And there I lived in a collapsing apartment building in Harlem with roommates .,Và tôi sống ở đó trong một căn hộ sắp sập ở Harlem với vài bạn cùng phòng .,"A person with whom one shares a room, as at university etc."
sacrificial,adjective,dùng để cúng tế,It was a truly sacrificial love.,Đó thật là một tình yêu thương đầy hy sinh .,Relating to sacrifice
vitamin,noun,vitamin,"But if you give people vitamin D supplements, you don't change that high rate of heart disease.","Nhưng nếu bạn cung cấp cho mọi người nguồn bổ sung vitamin D, bạn không thay đổi tỷ lệ bệnh tim cao đó.","Any of a specific group of organic compounds essential in small quantities for healthy human growth, metabolism, development, and body function; found in minute amounts in plant and animal foods or sometimes produced synthetically; deficiencies of specific vitamins produce specific disorders."
appliance,noun,thiết bị,Cisco-General appliance,Cisco- Thiết bị chung chungStencils,The act of applying; application.
criticism,noun,sự phê bình,This thinking is a product of higher criticism .,Lối suy nghĩ đó là hậu quả của sự phê bình Kinh-thánh.,The act of criticising; a critical judgment passed or expressed; a critical observation or detailed examination and review; a critique; animadversion; censure.
formation,noun,sự hình thành,"The thermodynamic principles of formation , however, are the same.","Tuy nhiên, các nguyên lý nhiệt động lực học của sự hình thành là giống như nhau.",Something possessing structure or form.
necessity,noun,sự cần thiết,Golda abhorred the necessity that was imposed on us to carry out the operations.,"""Golda ghê tởm sự cần thiết khiến chúng tôi phải tiến hành những chiến dịch đó.","The quality or state of being necessary, unavoidable, or absolutely requisite; inevitableness; indispensableness."
obesity,noun,béo phì,What has obesity as a symptom?,Bệnh gì có triệu chứng là béo phì ?,the state of being obese due to an excess of body fat
burglary,noun,ăn trộm bẻ khoá,During our own burglary ?,Trong lúc đột nhập ?,"The crime of breaking into a vehicle, house, store, or other enclosure with the intent to steal."
