word,part_of_speech,meaning,example,example_meaning,definition
accomplishment,noun,sự hoàn thành,It was a great feeling of accomplishment !”,Thật là một cảm giác tuyệt vời về sự hoàn thành !”,"The act of accomplishing; entire performance; completion; fulfillment; as, the accomplishment of an enterprise, of a prophecy, etc."
editorial,adjective,biên tập,My editorial director and I went through them and,Chỉ đạo biên tập và tôi đã đọc chúng và,"Of, or relating to an editor, editing or an editorial."
vocal,adjective,nói lớn tiếng,"Of course, our private prayers can also be vocalized .",Dĩ nhiên chúng ta cũng có thể nói lớn tiếng khi cầu nguyện riêng.,"Of or pertaining to the voice or speech; having voice; endowed with utterance; full of voice, or voices"
rival,noun,đối thủ,"* Hillel’s approach was considered more tolerant than that of his rival , Shammai.",* Phương pháp dạy của Hillel được xem là khoan dung hơn cách của đối thủ ông là Shammai.,"A competitor (person, team, company, etc.) who is well known to another and has similar skills and achievements. Defeating a rival may be a primary or necessary goal of a competitor."
bespoke,adjective,cho biết,Everything is bespoke and exactly your size.,Tất cả mọi thứ đã được may sẵn và vừa với anh.,Simple past of bespeak.
boutonniere,noun,lỗ khuy,Are you going to get him a boutonniere ?,Em sẽ mua hoa cài áo cho cậu ta chứ ?,"a small flower or bunch of flowers worn in a buttonhole or worn, pinned, to the lapel of a jacket."
stiletto,adjective,dao găm nhỏ,"Eb Haynes of AllHipHop considered ""Suga Mama"" to be an embodiment of ""the woman wearing and buying $500 stiletto pumps.""","Eb Haynes của AllHipHop coi ""Suga Mama"" như một hiện thân của ""một người phụ nữ mặc và mua $500 dao găm nhỏ .""",Sharp and narrow like a stiletto.
tulle,noun,vải tuyn,"They used black tulle netting on the pants and paired the dress with a transparent side-paneling, coupling it with a black and fuchsia-colored jacket embellished with the letter 'M' in Swarovski crystals.","Họ đã sử dụng vải tuyn đen lưới và kết hợp trang phục với những tấm trong suốt cùng chiếc áo khoác có hai màu đen và fuchisa với chữ in hoa ""M"" trong các miếng Swarovski.","A kind of silk lace or light netting, used for veils, etc."
clog,verb,bít kín,"Eventually , when the pore gets clogged with build-up sebum mixed with dead skin ; acne is the result .","Cuối cùng , khi lỗ chân lông bị bít kín do sự tích tụ bã nhờn cùng với tế bào da chết , hậu quả là làm phát sinh mụn trứng cá .","A type of shoe with an inflexible, often wooden sole sometimes with an open heel."
cravat,noun,ca vát,It's a cravat .,Nó là một cái ca - vát .,"A wide fabric band worn as a necktie by men, having long ends hanging in front."
