word,part_of_speech,meaning,example,example_meaning,definition
contumacious,adjective,không tuân lệnh toà,"In the words of the Victorian author George Trevelyan, the King was determined ""never to acknowledge the independence of the Americans, and to punish their contumacy by the indefinite prolongation of a war which promised to be eternal.""","Theo như tác gia thời Victoria, George Trevelyan, Nhà vua tuyên bố ""Không bao giờ thừa nhận sự độc lập của người Mỹ, và để trừng phạt cho sự vô lễ của chúng, Quả nhân sẽ kéo dài vô thời hạn một cuộc chiến tranh mà có thể sẽ là vĩnh viễn.",Contemptuous of authority; willfully disobedient; rebellious.
euthanasia,noun,an tử,It is the only country that does not have age restrictions on euthanasia .,Đây là quốc gia duy nhất không có giới hạn tuổi về an tử .,"The practice of killing a human being or animal for humane reasons, especially one suffering greatly or experiencing poor quality of life."
hirsute,adjective,rậm lông,Hirsutism affects between 5–15% of all women across all ethnic backgrounds.,Chứng rậm lông ảnh hưởng đến 5–15% của tất cả phụ nữ trên tất cả các nền dân tộc.,Covered in hair or bristles; hairy.
insouciance,noun,tính không lo nghĩ,He maintained a calm insouciance .,Anh ấy giữ được thái độ ôn hòa.,"carelessness, heedlessness, indifference, or casual unconcern"
misanthropic,adjective,ghét người,"Nice try, but you're a misanthrope , not a misogynist.","Có cố gắng đấy, nhưng anh hay ghét người ta chứ đâu có ghét việc kết hôn.",Hating or disliking mankind.
monolithic,adjective,nguyên khối,U.S. is a monolith .,Hoa Kỳ là một khối thống nhất .,Of or resembling a monolith.
nugatory,adjective,không có hiệu lực,,,"Trivial, trifling or of little importance."
apothegm,noun,cách ngôn,"Jullien gave us the famous apothegm defining naturalism in his The Living Theatre (1892): ""A play is a slice of life put onstage with art.""","Jullien đã cho chúng ta một apothegm nổi tiếng xác định chủ nghĩa tự nhiên trong Nhà hát Cuộc sống (1892): ""Một vở kịch là một lát cắt của cuộc sống được đưa lên sân khấu với nghệ thuật.""","A short, witty, instructive saying; an aphorism or maxim."
argot,noun,tiếng lóng,"Abandoned children formed gangs, created their own argot , and engaged in petty theft and prostitution.","Những đứa trẻ bị bỏ rơi đã lập ra các băng đảng, tạo ra tiếng lóng riêng của bọn chúng, và tham gia vào việc ăn cắp và mại dâm.","A secret language or conventional slang peculiar to thieves, tramps, and vagabonds."
desuetude,noun,tình trạng lỗi thời,,,"disuse, obsolescence (for example, the state of a custom that is no longer observed nor practised)"
distrait,adjective,lãng trí,,,"absent-minded, troubled, distracted"
megalomania,noun,chứng hoang tưởng tự đại,"Heinrich Himmler wrote, ""I suppose that it is Goebbels's megalomania ...and stupidity which is responsible for starting this operation now, in a particularly difficult diplomatic situation.""","Heinrich Himmler viết: ""Tôi tin rằng đó là chứng hoang tưởng tự đại và ngu xuẩn của Goebbels... nó chịu trách nhiệm cho sự khởi đầu của chiến dịch này bây giờ, trong một tình cảnh ngoại giao đặc biệt khó khăn.""","A psychopathological condition characterized by delusional fantasies of wealth, power, or omnipotence."
occlude,verb,bít,"So many of them are occluded by faces, and so on.","Có rất nhiều loại được bít kín bởi các mặt, và nhiều hơn nữa.","To obstruct, cover, or otherwise block an opening."
plasticity,noun,tính dẻo,"Phthalates are additives used in everyday plastic products to increase their flexibility, durability and transparency.","Phthalate là phụ gia dùng trong sản xuất nhựa hàng ngày để tăng tính dẻo , tính bền và độ trong.",The quality or state of being plastic.
riposte,verb,câi lại,Riposte .,Phản công .,(fencing) a thrust given in return after parrying an attack.
salacious,adjective,dâm ô,I have no interest in salaciousness .,Tôi không có thói dâm ô đâu.,Promoting sexual desire or lust.
thespian,adjective,thespian,More likely offering your backside to the Thespians .,"Anh tiến nhanh à, có lẽ anh đi lùi chăng .","of, or relating to drama and acting; dramatic, theatrical"
avuncular,adjective,như bác,"Reagan's "" avuncular style, optimism, and plain-folks demeanor"" also helped him turn ""government-bashing into an art form.""","""Phong cách cha chú , chủ nghĩa lạc quan, và cách cư xử bình dân"" của Reagan cũng giúp ông biến ""công khích chính phủ thành một hình thức nghệ thuật"".","In the manner of an uncle, pertaining to an uncle."
beatification,noun,sự ban phúc lành,"""Rani Maria's beatification on November 4?"".",Truy cập ngày 5 tháng 7 năm 2017 . ^ “Rani Maria's beatification on November 4?”.,"The act of beatifying, or the state of being beatified; esp., in the Roman Catholic Church, the act or process of ascertaining and declaring that a deceased person is one of ""the blessed,"" or has attained the second degree of sanctity, — usually a stage in the process of canonization."
epistemology,noun,nhận thức luận,Russell's epistemology went through many phases.,Nhận thức luận của Russell trải qua nhiều giai đoạn.,"(uncountable) The branch of philosophy dealing with the study of knowledge; theory of knowledge, asking such questions as ""What is knowledge?"", ""How is knowledge acquired?"", ""What do people know?"", ""How do we know what we know?""."
ethnocentric,adjective,vị chủng,Cultural relativism was in part a response to Western ethnocentrism .,Thuyết văn hóa tương đối là một phần trong một phản ứng với chủ nghĩa vị chủng phương Tây.,Of or pertaining to ethnocentrism.
etiology,noun,khoa nguyên nhân bệnh,"No tumors, no cysts, no clear etiology .","Không khối u, không u nang hay nguyên nhân gì rõ ràng cả.",Alternative spelling of aetiology.
impermeable,adjective,không thấm nước,"The seeds are small, with a hard, water- impermeable coating, weighing around 1 mg.","Các hạt nhỏ, với lớp vỏ cứng không thấm nước , nặng khoảng 1 mg.",impossible to permeate
ineluctable,adjective,không thể tránh khỏi,To expand the boundaries of our ineluctable power!,Để mở rộng hơn nữa sức mạnh không thể tránh khỏi của chúng ta,"Impossible to avoid or escape; inescapable, irresistible."
insularity,noun,đảo,"To the south is Phang Nga Bay, with the insular district Ko Yao.","Về phía nam là vịnh Phang Nga, và huyện đảo Ko Yao.",The quality or property of being insular.
comeuppance,noun,sự mắng mỏ,A plenty of people think he's got a comeuppance coming.,Có rất nhiều người ở đây nghĩ là ổng sẽ lãnh hậu quả.,An outcome which is justly deserved (and invariably unpleasant).
forthright,adjective,thẳng thắn,"A real man is honest and forthright , and trustworthy.","Một người đàn ông thực sự thì thẳng thắn , thật thà, và đáng tin cậy.",straightforward; not evasive; characterized by candor and directness
tacit,adjective,ngầm,"In 1919, the two founders split and Nakajima bought out Nihon Aircraft's factory with tacit help from the Imperial Japanese Army.","Năm 1919, hai nhà sáng lập tách ra và Nakajima mua lại nhà máy của Nihon Hikoki với sự giúp đỡ ngầm của Lục quân Đế quốc Nhật.","Done or made in silence; implied, but not expressed; silent; as, tacit consent is consent by silence, or by not interposing an objection."
gentility,noun,dòng dõi trâm anh,The Gentiles .,Dân Ngoại .,"(uncountable) The state of being elegant, genteel, having good breeding, or being socially superior."
imprimatur,noun,giấy phép cho in,"And it was really her strength, I believe, that became the kind of mudra and imprimatur that has been a guiding light in my life.","Và thực sự chính là sức mạnh của cô, tôi tin như vậy, đã phát triển thành một thứ lực hấp dẫn soi sáng chỉ đường cho cuộc đời tôi.","An official license to publish or print something, especially when censorship applies."
rationalization,noun,sự hợp lý hoá,Just K rations .,Chỉ là lương khô .,"The process, or result of rationalizing."
cronyism,noun,tình bạn,Critics of President Déby have accused him of cronyism and tribalism.,Những người chỉ trích Tổng thống Déby cáo buộc ông nhậm dụng thân tín và bộ lạc chủ nghĩa.,"favoritism to friends without regard for their qualifications, especially by appointing them to political positions."
tort,adjective,việc làm có hại,Among the cakes with the longest tradition is the Linzer torte .,Trong số những bánh ngọt loại có truyền thống lâu đời nhất là Linzer torte .,"Tart, sharp."
mitigation,noun,giảm nhẹ,Such mitigation strategies have already been implemented at some sites.,Các chiến lược giảm nhẹ như vậy đã được thực hiện tại một số địa điểm.,relief; alleviation
extricate,verb,giải thoát,I'm offering you a chance to extricate yourself.,Tôi cho ông một cơ hội để giải thoát mình.,"(transitive) To free, disengage, loosen, or untangle."
claustrophobic,adjective,sợ khoá,Claustrophobic ?,Có sợ lắm không?,(psychology) Suffering from claustrophobia; being scared of being enclosed in a confined space.
domineering,adjective,hống hách,"What do you think, bossy and domineering ?","Cô nghĩ sao, đồ hống hách và bạo ngược?",Present participle of domineer.
torrid,adjective,bức,"The diversity in altitude, climate, and soil allows for a wide variety of trees, shrubs, and other plants—including some that thrive in the cold alpine regions, others that grow in the torrid desert, and still others that flourish on the alluvial plain or the rocky plateau.","Nhờ có độ cao, khí hậu, và đất đai khác nhau nên vùng đất này thích hợp cho rất nhiều loại cây, bụi rậm và các thực vật khác—kể cả những cây mọc tươi tốt trên các vùng núi lạnh, một số khác mọc trong sa mạc nóng bức , và các loại khác nữa cũng mọc um tùm trong đồng bằng phù sa hay trên cao nguyên đá sỏi.",Very hot and dry.
