word,part_of_speech,meaning,example,example_meaning,definition
delineated,adjective,được định hình,"Increasingly, the digital economy is intertwined with the traditional economy, making a clear delineation harder.",Kinh tế kỹ thuật số được đan xen với nền kinh tế truyền thống tạo ra một miêu tả rõ ràng hơn.,Simple past tense and past participle of delineate.
egotistical,adjective,tự cao tự đại,"You're a self-serving, egotistical fuckwad.","Cậu là đồ tự tung tự tác, thằng khốn tự cao tự đại .",Tending to talk excessively about oneself.
elysian,adjective,elysian,Since before Elysian Fields.,Trước cả lúc ở Elysian Fields .,"being of such surpassing excellence as to suggest inspiration by the gods; ""her pies were simply divine""; ""the divine Shakespeare""; ""an elysian meal""; ""an inspired performance"""
fractious,adjective,bướng,The collision between the fractious political world of the Greeks and the enormous empire of the Persians began when Cyrus the Great conquered the Greek-inhabited region of Ionia in 547 BC.,Sự đụng độ giữa thế giới chính trị ngang bướng của người Hy Lạp và đế quốc to lớn của người Ba Tư đã bắt đầu khi Cyrus Đại đế chinh phục vùng người Hy Lạp sinh sống Ionia trong 547 TCN.,irritable; argumentative; quarrelsome
inveigle,verb,dụ dỗ,"Eventually, Englishman Henry Phillips cunningly inveigled himself into Tyndale’s confidences.","Cuối cùng, một người Anh tên là Henry Phillips xảo quyệt giả vờ để được Tyndale tín cẩn.","(transitive) to convert, convince or win over with flattery or wiles"
abstemious,adjective,có điều độ,"There are two words in the English language that have all five vowels in order : "" abstemious "" and "" facetious .","Có hai từ trong tiếng Anh có cả năm nguyên âm theo thứ tự : "" điều độ "" và "" khôi hài "" .",(Original Latin sense) Abstaining from wine.
fracas,noun,fracas,"Probably overkill, but you did cause one hell of a fracas last night.",Chắc là hơi quá trớn... nhưng cô đã tạo ra một vụ khá hỗn loạn tối qua đấy.,"A noisy disorderly quarrel, fight, brawl, disturbance or scrap."
fulsome,adjective,ngấy tởm,Ben Fulsom's funeral is later today.,Tang lễ của Ben Fulsom sẽ diễn ra vào hôm nay.,"Offensive to good taste, tactless, overzealous, excessive."
accrued,adjective,tích lũy,Your ads continue to run and accrue costs.,Quảng cáo của bạn tiếp tục chạy và tích lũy chi phí.,Simple past tense and past participle of accrue.
antediluvian,adjective,cũ kỹ,What went wrong with that antediluvian society?,Xã hội trước đại hồng thủy đã có những vấn đề gì?,ancient or antiquated; old; prehistoric.
igneous,adjective,có lửa,"Speaking of volcanoes, man, are they a violent igneous rock formation!","Nói về núi lửa mới nhớ, trời ơi, sự phun trào của những ngọn lửa mãnh liệt! Hả?","Pertaining to, having the nature of fire; containing fire; resembling fire; as, an igneous appearance"
apposite,adjective,thích hợp,It is a noun in apposition .,Đây là một noun in apposition .,"appropriate, relevant, well-suited; fit"
cosmology,noun,vũ trụ học,Cosmology portal Physics portal Timeline of cosmology Theory of everything Seymour Feldman (1967).,Biểu đồ thời gian của vũ trụ học Lý thuyết vạn vật ^ Seymour Feldman (1967).,"The study of the physical universe, its structure, dynamics, origin and evolution, and fate"
detraction,noun,sự chê bai,Does it detract from the Kingdom message we bear?,Nó có làm giảm giá trị của thông điệp chúng ta không?,"the act of detracting something, or something detracted"
doctrinaire,adjective,giáo điều,"Hans Hillerbrand writes that Luther had no intention of confronting the church, but saw his disputation as a scholarly objection to church practices, and the tone of the writing is accordingly ""searching, rather than doctrinaire .""","Hans Hillerbrand viết rằng Luther không có ý định đối đầu với giáo hội, nhưng xem cuộc tranh luận là một sự phản biện về học thuật đối với các tập tục của giáo hội, văn phong của ông thể hiện chủ tâm ""tra cứu hơn là lập thuyết.""",A person who stubbornly holds to his or her philosophy or opinion regardless of its feasibility.
abscission,noun,sự cắt bỏ,ABA was originally believed to be involved in abscission .,AAB ban đầu được cho là có liên quan đến việc rụng các cơ quan ( abscission ).,The act or process of cutting off.
atavism,noun,lại giống,There's what we call atavism activation.,Ta gọi đó là sự lai tạo giống .,The reappearance of an ancestral characteristic in an organism after several generations of absence.
chicanery,noun,sự cãi nhau,"In the economy of God, there is no room for chicanery and greed.","Trong hệ thống kinh tế của Thượng Đế, không có chỗ cho sự lừa đảo và tính tham lam.","Deception by use of trickery, quibbling, or subterfuge."
demotic,adjective,bình dân,"Around the first century AD, the Coptic alphabet started to be used alongside the Demotic script.","Khoảng thế kỷ thứ nhất, bảng chữ cái Copt đã bắt đầu được sử dụng cùng với chữ viết bình dân .",Of or for the common people.
factotum,noun,người quản gia,,,(dated) A person having many diverse activities or responsibilities.
impecunious,adjective,túng thiếu,""" I fancy it would be a simple matter, sir, to find some impecunious author who would be glad to do the actual composition of the volume for a small fee.",""" Tôi thích nó sẽ là một vấn đề đơn giản, thưa ông, để tìm thấy một số tác giả không có tiền người sẽ được vui để làm thành phần thực tế của khối lượng cho một khoản phí nhỏ.",Lacking money.
stygian,adjective,sông mê,He has a sword made of Stygian iron.,Cậu có một thanh kiếm bằng sắt Stygian .,Dark and gloomy.
bacchanalian,adjective,chè chén say sưa,,,alternative capitalization of Bacchanalian
bedizen,verb,bedizen,,,"To ornament something in showy, tasteless, or gaudy finery."
carping,adjective,đánh cá,Holy carp .,Thánh cá ơi .,Present participle of carp.
