word,part_of_speech,meaning,example,example_meaning,definition
egalitarian,adjective,bình quân chủ nghĩa,More egalitarian .,Bình dị hơn.,Characterized by social equality and equal rights for all people.
deleterious,adjective,có hại,"Not unexpectedly, soil contaminants can have significant deleterious consequences for ecosystems.","Thật không mong đợi, chất gây ô nhiễm đất có thể có những hậu quả có hại đáng kể đối với các hệ sinh thái.","Harmful or noxious to physical, mental, or moral health."
conformity,noun,sự phù hợp,"If you are conforming , you are not free to learn.","Nếu bạn đang tuân phục, bạn không được tự do để học hành.","State of things being similar, or identical."
archetypal,adjective,nguyên hình,"Basically, they're saying that it's like an archetype of life.","Về căn bản, họ nói nó giống như nguyên hình của sự sống.",Of or pertaining to an archetype.
octogenarian,adjective,thọ tám mươi tuổi,America's most wanted octogenarian .,Lão già 80 tuổi bị truy nã gắt gao nhất nước Mỹ.,"One who is between the age of eighty and eighty-nine, inclusive."
episode,noun,hồi,"Amid strong fan reaction over Jon's death on social media, immediately following the episode journalists began theorizing how the show could resurrect the character.","Một lượng lớn fan hâm mộ đã bày tỏ lòng thương tiếc về cái chết của Jon trên các phương tiện thông tin truyền thông xã hội, ngay lập tức, các nhà báo cũng liên tục đưa ra các giả thiết về việc nhân vật này có thể sẽ được hồi sinh.","An incident or action standing out by itself, but more or less connected with a complete series of events."
hospital,adjective,Bệnh viện,There are no hospitals in the vicinity of his house.,Vùng lân cận xung quanh nhà anh ấy chẳng có cái bệnh viện nào.,"A building designed to diagnose and treat the sick, injured or dying. Usually has a staff of doctors and nurses to aid in the treatment of patients."
absence,noun,sự vắng mặt,"Lorenzo's absence , however temporary, has created a void.",Sự vắng mặt của Lorenzo tạm thời tạo ra một khoảng trống.,A state of being absent or withdrawn from a place or from companionship; -- opposed to presence.
category,noun,loại,"In the same genre field, the traditional and contemporary blues categories and the traditional and contemporary folk categories each were consolidated into one per genre, due to the number of entries and given the challenges in distinguishing between contemporary folk and Americana, and contemporary and traditional blues.","Trong cùng lĩnh vực thể loại , các thể loại blues truyền thống và hiện đại và các thể loại nhạc dân gian truyền thống và hiện đại đều được tổng hợp thành một thể loại , do số lượng bài hát và những thách thức trong việc phân biệt dân gian đương đại, nhạc Americana và nhạc blues đương đại và truyền thống.","A group, often named or numbered, to which items are assigned based on similarity or defined criteria."
inhabit,verb,sống ở,"We will venture into outer space, and we will start inhabiting outer space.","Chúng ta sẽ ra ngoài không gian, và bắt đầu sinh sống ở đó.",(transitive) To live or reside in some place
instructor,noun,huấn luyện viên,He was my instructor .,Hắn là Huấn luyện viên của tôi ở Fort Bragg!,One who instructs; a teacher
interruption,noun,sự gián đoạn,Interrupt information,Thông tin về các gián đoạnName,"The act of interrupting, or the state of being interrupted."
enclosure,noun,chuồng,"Habakkuk had an exemplary attitude, for he said: “Although the fig tree itself may not blossom, and there may be no yield on the vines; the work of the olive tree may actually turn out a failure, and the terraces themselves may actually produce no food; the flock may actually be severed from the pen, and there may be no herd in the enclosures ; yet, as for me, I will exult in Jehovah himself; I will be joyful in the God of my salvation.”","Ha-ba-cúc có thái độ gương mẫu, vì ông nói: “Vì dầu cây vả sẽ không nứt lộc nữa, và sẽ không có trái trên những cây nho; cây ô-li-ve không sanh-sản, và chẳng có ruộng nào sanh ra đồ-ăn; bầy chiên sẽ bị dứt khỏi ràn, và không có bầy bò trong chuồng nữa. Dầu vậy, tôi sẽ vui-mừng trong Đức Giê-hô-va, tôi sẽ hớn-hở trong Đức Chúa Trời của sự cứu-rỗi tôi”.","(countable) Something enclosed, i.e. inserted into a letter or similar package."
adjustable,adjective,điều chỉnh được,"If adjustments are made, can the family live on just one income?","Nếu điều chỉnh được , gia đình có thể sống chỉ nhờ một nguồn thu nhập không?",capable of being adjusted
disgraceful,adjective,nhục nhã,You're a disgrace to men everywhere.,Cậu là điều nhục nhã cho cánh đàn ông chúng tớ.,bringing or warranting disgrace; shameful.
incredible,adjective,khó tin,"I mean, this is an incredibly attractive idea, especially for India.","Tuyệt vời đến khó tin , đặc biệt là cho Ấn Độ.",Too implausible to be credible; beyond belief; unbelievable.
admittance,noun,dẫn nạp,"Conversely, in such cases the conductivity must be expressed as a complex number (or even as a matrix of complex numbers, in the case of anisotropic materials) called the admittivity .","Ngược lại, trong những trường hợp như thế thì độ dẫn điện phải được biểu diễn như là một số phức (hay thậm chí như một ma trận các số phức, như trong trường hợp của các vật liệu bất đẳng hướng) gọi là độ dẫn nạp .",The act of admitting.
assistance,noun,giúp đỡ,"But believe me, there are more polite ways to offer assistance .","Nhưng tin tôi đi, có rất nhiều cách lịch sự hơn để yêu cầu sự giúp đỡ .",Aid; help; the act or result of assisting.
bicycle,verb,đạp xe,"I learned quickly that if I stopped pedaling my bicycle , the light would go out.","Tôi nhanh chóng học biết rằng nếu tôi ngừng đạp xe , thì ngọn đèn sẽ tắt.","A vehicle that has two wheels, one behind the other, a steering handle, and a saddle seat or seats and is usually propelled by the action of a rider’s feet upon pedals."
cancellation,noun,hủy bỏ,"Bell 417 Planned civil version of the ARH-70, was canceled .","Bell 417 Phiên bản dân sự của ARH-70, đã bị hủy bỏ .","The act, process, or result of canceling; as, the cancellation of certain words in a contract, or of the contract itself."
cemetery,noun,nghĩa trang,It's a cemetery in Bergen.,Nó là một nghĩa trang ở Bergen.,A place where the dead are buried; a graveyard or memorial park.
committee,noun,uỷ ban,Four days later the Likud's Central Committee approved the decision.,"Bốn ngày sau đó, Uỷ ban Trung ương của Likud thông qua quyết định trên.","a group of persons convened for the accomplishment of some specific purpose, typically with formal protocols"
misbehave,verb,cư xử không đúng,"He didn't misbehave , son.","Nó không phải là cư xử không đúng , con trai.","to act or behave in an inappropriate, improper, incorrect, or unexpected manner."
confetti,noun,hoa giấy,by the confetti cannons manned by pre-emptive police.,bởi những khẩu pháo hoa giấy của cảnh sát phòng vệ.,"Small pieces of colored paper generally thrown about at festive occasions, especially at weddings"
immediately,adverb,ngay lập tức,I need you to come here immediately !,Tôi cần anh đến đây ngay lập tức !,In an immediate manner; instantly or without delay.
qualified,adjective,đạt tiêu chuẩn,"To qualify for the Official Albums Chart, the album must be the correct length and price.","Để đạt tiêu chuẩn lọt vào UK Albums Chart, album phải có thời lượng và giá đúng.","Meeting the standards, requirements, and training for a position."
