word,part_of_speech,meaning,example,example_meaning,definition
hydroplane,noun,thủy phi cơ,I'm taking my new hydroplane out in the morning.,Sáng nay tôi sẽ lấy ra chiếc thủy phi cơ mới.,To skim the surface of a body of water while moving at high speed.
heart,noun,tim,And so it was Themistokles himself who sent a ripple across the Persian empire and set into motion forces that would bring fire to the heart of Greece.,Và thế là chính Themistokles... đã khiến cả đế chế Ba Tư rung chuyển... và phát động một thế lực sẽ mang chiến hỏa tới trái tim của Hy Lạp.,"(anatomy) A muscular organ that pumps blood through the body, traditionally thought to be the seat of emotion."
shiny,adjective,sáng bóng,Ever seen someone so shiny,Ever seen someone so shiny,Reflecting light.
need,noun,nhu cầu,And I think one thing we have in common is a very deep need to express ourselves.,Một điểm chung của chúng ta là nhu cầu thể hiện bản thân mãnh liêt.,(countable and uncountable) A requirement for something.
share,verb,chia sẻ,Suzanne quickly shared with others the things she was learning.,Suzanne nhanh chóng chia sẻ với người khác những điều bà đang học.,A part of something.
forever,adverb,mãi mãi,"We're stuck here forever , you and me!","Chúng ta mãi mãi kẹt lại ở đây, tôi và cậu!","(duration) for all time, for all eternity; for an infinite amount of time."
umbrella,verb,cái ô,Tom needs an umbrella .,Tom cần một cái ô .,Cloth-covered frame used for protection against rain or sun.
alarm,noun,báo động,"No, in surprise and alarm !","Không, "" Ooh, "" khi ngạc nhiên và báo động !","A summons to arms, as on the approach of an enemy."
hasty,adjective,hấp tấp,What should restrain Christians from making hasty decisions regarding divorce?,Điều gì giúp chúng ta tránh có những quyết định hấp tấp liên quan đến việc ly dị?,Acting in haste; being too hurried or quick. (e.g. Without much thinking about it they made a hasty decision to buy it.)
empty,adjective,rỗng,"“The mind has to be empty to see clearly,” said one writer on the subject.",Một nhà văn viết về đề tài này như sau: “Tâm trí phải trống rỗng để thấy rõ ràng”.,"(computing, programming) Containing no elements (as of a string or array), opposed to being null (having no valid value)."
bother,interjection,lo lắng,"All this talk of a ghost must bother you, huh?",Những lời đồn về hồn ma chắc làm bà lo lắng lắm hả?,"(transitive) To annoy, to disturb, to irritate."
aggravation,noun,sự chọc tức,Who needs that aggravation ?,Tăng có chút thế ai cần ?,"The act of aggravating, or making worse; used of evils, natural or moral; the act of increasing in severity or heinousness; something additional to a crime or wrong and enhancing its guilt or injurious consequences."
remember,Verb,thuộc lòng,"To help you remember or memorize Mosiah 3:19, you may want to read it through three times.","Để giúp các em ghi nhớ hoặc thuộc lòng Mô Si A, các em có thể muốn đọc câu này ba lần.",To recall from one's memory; to have an image in one's memory.
widowed,adjective,goá,( detective ) Still looking on the black widow .,Vẫn đang tìm kiếm goá phụ áo đen.,(of a previously married person) whose spouse has died; who has become a widow or widower.
quartet,noun,nhóm tứ tấu,"Well, all the guys from my barbershop quartet are dead, so, no, not really.","Mấy anh chàng trong nhóm tứ tấu của tôi chết hết rồi, thế nên, không.","(music) A music composition in four parts, each performed by a single voice or instrument."
sunscreen,noun,kem chống nắng,They don't sell sunscreen here?,Ở đây họ không bán kem chống nắng à?,"a form of sunblock, often having a lower sun protection factor"
fabulous,adjective,tuyệt vời,Fabulous .,Tuyệt vời .,"Extraordinary, especially in being very large."
