word,part_of_speech,meaning,example,example_meaning,definition
sag,verb,chùng,Don't let those lines sag .,Đừng để dây chùng .,The state of sinking or bending; sagging.
stomp,verb,dậm mạnh,He got stomped on there.,Nó dậm mạnh xuống đó.,(ambitransitive) To trample heavily.
optometrist,noun,người đo thị lực,Ben killed the optometrist .,Ben giết chết người đo thị lực rồi.,"a person trained and skilled in examining and testing the eyes for defects, in order to prescribe corrective lenses or treatment"
symmetrical,adjective,đối xứng,Everything was symmetrical .,Mọi thứ đều cân xứng .,Exhibiting symmetry; having harmonious or proportionate arrangement of parts; having corresponding parts or relations
chemise,noun,áo lót phụ nữ,"Although the women's chemise was a closely related garment to the men's, it is the men's garment that became the modern shirt.","Mặc dù ""sơ mi"" dành cho nữ có quan hệ gần gũi với áo cho nam nhưng áo của nam mới là loại áo biến đổi trở thành chiếc sơ mi hiện đại.","(historical) A loose shirtlike undergarment, especially for women."
billfold,noun,cái bóp,Get my billfold out of the drawer in the table there.,Lấy dùm tôi cái bóp tiền trong cái ngăn kéo bàn đó.,"A small, folding sleeve or case designed to hold paper currency, as well as credit cards, pictures, etc."
textile,noun,vải,Patterns of Yuan royal textiles could be found on the opposite side of the empire adorning Armenian decorations; trees and vegetables were transplanted across the empire; and technological innovations spread from Mongol dominions towards the West.,"Các mẫu hoa văn của vải dệt cung đình triều Nguyên có thể được tìm thấy ở phần kia của Đế quốc trên các đồ trang trí Armenia, cây cối và rau quả được di thực trên toàn Đế quốc, và các phát minh kĩ thuật được truyền bá từ các lãnh địa của người Mông Cổ tới phương Tây.",(usually plural) Cloth produced from a fabric.
impede,verb,cản trở,Be prepared to take steps to correct problems that are impeding your progress.,Sẵn sàng tiến hành hiệu chỉnh những vấn đề nào cản trở bước tiến.,to get in the way of; to hinder
atheistic,adjective,vô thần,For a long time I considered myself atheist .,Trong một thời gian dài tôi tự coi mình là vô thần .,of or relating to atheists or atheism
accusatory,adjective,buộc tội,"“Because you lied,” Ben says, his tone accusatory .","Vì mày nói dối tao, - Ben đáp bằng một giọng buộc tội .","Pertaining to, or containing, an accusation; ""as, an accusatory libel"" - George Grote"
svelte,adjective,mảnh dẻ,"In my fantasy, they were svelte Russian women, but, you know, four-year-olds — you take what you can get in Berkeley, California.","Trong tưởng tượng của tôi đó là cô gái Nga thon thả, nhưng, bạn biết đấy, 4 tuổi đó là những gì bạn có thể có ở Berkeley, California.",Attractively thin; gracefully slender.
exfoliation,noun,mảng róc,Exfoliating,Tẩy tế bào da,"The scaling off of a bone, a rock, or a mineral, etc.; the state of being exfoliated."
aesthetician,noun,nhà mỹ học,My aesthetician .,Chuyên gia thẩm mỹ của tôi.,One who studies aesthetics; a student of art or beauty.
revenue,noun,lợi tức,Some American states have imposed heavy taxes on casinos as a source of revenue .,Một số tiểu bang Hoa Kỳ đánh thuế nặng những sòng bạc để làm nguồn lợi tức .,The income returned by an investment
ironical,adjective,mỉa mai,"This was an ironic reversal of the first Battle of the Uji, only four years earlier.","Mỉa mai là, trận đánh này giống y hệt Trận Uji lần thứ nhất, chỉ 4 năm trước đó.","Pertaining to irony; conveying or consisting of covert sarcasm; sarcastic under a serious or friendly pretense; as, an ironical compliment."
preconceived,adjective,định trước,The problem for me was not ignorance; it was preconceived ideas.,Vấn đề đối với tôi không phải là sự thiếu hiểu biết: mà là những hiểu biết đã được định trước .,(of an opinion or notion) Conceived beforehand: formed ahead of time.
salience,noun,chỗ lồi ra,It gives objects what's called incentive salience .,Nó làm cho các vật thể thêm tính nổi trội .,The condition of being salient.
temporal,adjective,thái dương,Thin slices through the parietal and temporal lobes were clean.,Thùy đỉnh và thùy thái dương không có gì.,of limited time; not perpetual
dynamics,noun,động lực học,And the world is full of non-zero-sum dynamics .,Và thế giới toàn là động lực học có tổng khác 0.,(mechanics) The branch of mechanics that is concerned with the effects of forces on the motion of objects.
unpretentious,adjective,khiêm tốn,"Instead, his start is to be humble and unpretentious .","Thay vì thế, ngài khởi đầu tầm thường và khiêm tốn .","simple, humble, not pretentious, plain"
commonplace,adjective,tầm thường,It was thought that anything less would make the vow commonplace .,"Người ta nghĩ rằng hứa nguyện ít hơn thế là tầm thường , không có gì đặc biệt.",ordinary; having no remarkable features
overestimate,verb,đánh giá quá cao,I think you overestimated the cleanliness of your hole.,Tôi nghĩ cậu đã đánh giá quá cao độ sạch của cái lỗ của cậu.,An estimation that ends up being too high.
festivity,noun,ngày hội,"In 2012, she performed at the 16th Jazz and Blues Festival in Jamaica.","Vào năm 2012, cô trình diễn tại Ngày hội Jazz & Blues lần thứ 16 tại Jamaica.",a festival or similar celebration
hedonistic,adjective,chủ nghĩa khoái lạc,(2 Timothy 3:4) The hedonistic view appeals to many people.,Chủ - nghĩa khoái lạc được nhiều người thích.,Devoted to pleasure; epicurean.
banquet,noun,tiệc,A German commentator explained that the Greek words used “chiefly applied to social drinking at the banquet .”,Một nhà bình luận người Đức giải thích rằng những chữ Hy Lạp đã được dùng trong câu này “chủ yếu áp dụng vào việc uống rượu xã giao tại những bữa tiệc ”.,A large celebratory meal; a feast.
braise,verb,om,Beer is used in many Puerto Rican dishes like pollo guisado ( braised stewed chicken) and asopao de pollo (chicken rice stew).,Bia có trong nhiều món ăn Puerto Rico như Pollo guisado ( om gà hầm) và asopao de Pollo (cơm gà hầm).,Alternative spelling of braize.
chiffonade,verb,chiffonade,,,"A culinary preparation of herbs or leafy vegetables cut into long, thin ribbons."
gourmet,adjective,người sành ăn,It's like mall gourmet .,Chỉ là người sành ăn thôi mà.,(of food) fine
abstinence,noun,sự kiêng khem,"Having_a child out of wedlock is still seen as deeply shameful in this Muslim-majority country , where sex education is mainly focused on abstinence .","Việc sinh con ngoài giá thú vẫn được xem là điều vô cùng hổ thẹn trong một đất nước đa số theo đạo Hồi , nơi mà việc giáo dục giới tính chủ yếu tập trung vào sự kiêng khem .","The act or practice of abstaining, refraining from indulging a desire."
shrive,verb,nghe xưng tội,,,(transitive and intransitive) To hear or receive a confession (of sins etc.)
ghoulish,adjective,cực kỳ ghê tởm,She's just ghoulish .,Em ấy là ma cà rồng .,Of or pertaining to ghouls.
wretchedness,noun,sự bất hạnh,ROMEO Art thou so bare and full of wretchedness,ROMEO Nghệ thuật ngươi trần và đầy đủ các khổ cực,An unhappy state of mental or physical suffering.
disproportion,verb,sự không cân đối,You remark the disproportion between our dead and wounded.,Ông có lưu ý sự mất cân đối giữa số người chết và bị thương không ?,something that is out of proportion; an abnormal or improper ratio; an imbalance
troublous,adjective,hỗn loạn,Troublous Times,Thời kỳ đầy khó khăn,"(obsolete) Of a liquid: thick, muddy, full of sediment."
habiliment,noun,lễ phục,"The figure was shrouded "" head to foot in the habiliments of the grave "".","Nhân vật được che đậy "" từ đầu tới chân trong bộ lễ phục của cõi chết "".","Clothes, especially clothing appropriate for someone's job, status, or to an occasion."
belabor,verb,lao động,Let both sides explore what problems unite us instead of belaboring those problems which divide us .,"Hãy để cả hai bên tìm hiểu những vấn đề giúp chúng ta gắn bó với nhau , thay vì loay hoay với những vấn đề gây chia rẽ chúng ta .",(US) Alternative spelling of belabour.
sovereignty,noun,chủ quyền,The problem here is there's three sovereignties involved.,Vấn đề ở đây là chủ quyền ba bên.,(of a nation) The state of making laws and controlling resources without the coercion of other nations.
flog,verb,quăng đi quăng lại,The flogging and burning?,Phá hoại và phóng hỏa?,(transitive) To whip or scourge someone or something as punishment.
