word,part_of_speech,meaning,example,example_meaning,definition
reprisal,noun,sự trả thù,Reprisals might jeopardise operations.,Sự trả thù có thể gây ra nguy hiểm cho chiến dịch đang tiến hành.,act of retaliation
oppression,noun,áp bức,They became the oppression that they sought to end.,"Chúng trở thành sự áp bức , mà chính chúng đã nỗ lực để kết thúc.","The exercise of authority or power in a burdensome, cruel, or unjust manner."
implement,verb,thực hiện,"Some of them are partially implemented already, the ones at the top.","Một số trong đó đã được thực hiện , mấy cái ở phía trên.",A tool or instrument for working with.
boycott,verb,tẩy chay,"In 2000, OutRage! spokesman Peter Tatchell, called for a boycott of the bus and rail group.","Phát ngôn viên Peter Tatchell, kêu gọi tẩy chay tập đoàn xe buýt và đường sắt.","To abstain, either as an individual or group, from using, buying, or dealing with someone or some organization as an expression of protest."
stereotype,verb,công thức hoá,"And in this case, the stereotype corresponds to reality.","Trong trường hợp này, ý niệm đó phù hợp với thực tế.","A conventional, formulaic, and oversimplified conception, opinion, or image."
menial,adjective,đầy tớ,(1 Peter 5:5) The expression “gird yourselves” suggests the action of a servant who would gird himself with an apron to carry out menial work.,"Cụm từ “cư xử” trong nguyên ngữ là “mặc lấy”, gợi lên hình ảnh người đầy tớ đeo tạp dề để làm công việc thấp hèn.",Of or relating to work normally performed by a servant.
crucible,noun,nồi nấu kim loại,"Newly enriched, Friedrich decided to discover the secret of cast ( crucible ) steel.","Vừa mới trở nên giàu có, Friedrich quyết định khám phá bí mật của thép đúc ( nồi nấu kim loại ).",(chemistry) A cup-shaped piece of laboratory equipment used to contain chemical compounds when heating them to very high temperatures.
buoyancy,noun,sức nổi,Buoyancy counteracts the gravitational pull on the body and their great bulk is therefore partially supported by the water.,Sức nổi chống lại lực hấp dẫn tác động lên cơ thể và kích thước khổng lồ vì thế mà được nâng đỡ một phần bởi lớp nước.,(physics) the upward force on a body immersed or partly immersed in a fluid
perfunctory,adjective,chiếu lệ,It was not a matter of his making calls in a mechanical or perfunctory way.,Ông không đến thăm chiên một cách máy móc hoặc chiếu lệ .,"Done merely to discharge a duty; performed mechanically and as a thing of rote; done in a careless and superficial manner; characterized by indifference; as, perfunctory admonitions."
militant,noun,chiến sĩ,A militant environmental activist group.,Một nhóm các chiến sĩ bảo vệ môi trường.,fighting or warlike; belligerent
anemia,noun,thiếu máu,The treatment for tularemia can cause aplastic anemia .,Điều trị bệnh sốt thỏ có thể gây ra thiếu máu không tái tạo.,"(uncountable) (pathology) A medical condition in which the capacity of the blood to transport oxygen to the tissues is reduced, either because of too few red blood cells, or because of too little hemoglobin, resulting in pallor and fatigue."
envision,verb,hình dung,I envisioned the buildings shaking and people falling to the earth.,Tôi hình dung các tòa nhà sẽ rung động và người ta ngã xuống đất.,(transitive) To conceive or see something within one's mind. To imagine.
accommodating,adjective,dễ dãi,They've been very accommodating .,Họ đã tỏ ra rất dễ dãi .,"Affording, or disposed to afford, accommodation; obliging; as an accommodating man, spirit, arrangement."
renovation,noun,sự cải tiến,"Renovation proved impossible, as the architect Günther Behnisch vetoed major modifications of the stadium.",Những sự cải tiến sân vận động đều trở nên bất khả thi vì kiến trúc sư Günther Behnisch phủ quyết những cải tiến cho sân vận động.,"An act, or the process, of renovating."
serenity,noun,sự thanh bình,"The peace of what have been called the "" serene Olympics ""... was shattered just before dawn this morning, about 5:00.","Sự thanh bình của 1 "" Olympic bình an ""... đã bị phá tan vào lúc 5 giờ rạng sáng ngày hôm nay.",The state of being serene; calmness; peacefulness.
vigilant,adjective,cảnh giác,So the five foolish virgins are not vigilant and are not prepared for the arrival of the bridegroom.,Năm trinh nữ dại đã không cảnh giác và chuẩn bị để đón chú rể.,"Watchful, especially for danger or disorder; alert; wary"
populace,noun,quần chúng,Reading and learning were at a low point among the populace .,Quần chúng ít khi đọc và học hỏi.,The common people of a nation.
bereavement,noun,sự mất,"Indeed, because women are three times more likely to be widowed than are men, bereavement of one’s spouse has been called a “female phenomenon.”","Vì nguy cơ rơi vào cảnh góa bụa ở phụ nữ cao gấp ba lần so với nam giới, nên sự mất mát người bạn đời được gọi là “hiện tượng của nữ giới”.",The state of being bereaved; deprivation; especially the loss of a relative by death
testament,noun,chúc thư,The final testament of fire lord sozin.,Chúc thư cuối cùng của Hỏa Vương Sozin.,"(law) A solemn, authentic instrument in writing, by which a person declares his or her will as to disposal of his or her inheritance (estate and effects) after his or her death, benefiting specified heir(s)."
lore,noun,học vấn,Just lore .,Chỉ toàn lí thuyết .,all the facts and traditions about a particular subject that have been accumulated over time through education or experience.
decrepit,adjective,già yếu,"Sharks are known to scour the seas for the sick, dying, decrepit , and dead.","Người ta biết rằng cá mập lùng kiếm khắp các đại dương để tìm cá bịnh, sắp chết, già yếu và cá đã chết.",Weakened or worn out from age or wear
atrocious,adjective,tồi tệ,Jeremiah stayed faithful in spite of atrocious treatment,Giê-rê-mi vẫn trung thành dù bị đối xử tồi tệ,"frightful, evil, cruel or monstrous"
evasive,adjective,lảng tránh,But evasive .,Nhưng lại lảng tránh .,Tending to avoid speaking openly or making revelations about oneself.
imperious,adjective,cấp bách,"The great qualities, the imperious will, the rapid energy, the eager nature fit for a great crisis are not required—are impediments—in common times.","Những phẩm chất tuyệt hảo, ý chí cấp bách , năng lực nhanh chóng, bản chất hăng hái thích hợp cho một cuộc khủng khoảng lớn thì không cần thiết mà ngược lại chỉ là những trở ngại cho những lúc bình thường.","Domineering, arrogant, or overbearing."
rapport,noun,cảm tình,"A good rapport has developed, which has opened the way for many productive Bible discussions.","Chị đã gây cảm tình , điều này đưa đến nhiều cuộc thảo luận có kết quả dựa trên Kinh-thánh.",A relationship of mutual trust and respect.
proliferation,noun,sự tăng nhanh,The proliferation of dating clubs and computer chat rooms and the profusion of newspaper advertisements by those seeking companions indicate that people crave human contact.,Sự tăng nhanh của những câu lạc bộ hẹn hò và mục trò chuyện trực tiếp trên máy vi tính cùng với vô số những mục tìm bạn trên mặt báo cho thấy người ta khao khát được tiếp xúc với người khác.,"(uncountable) The process by which an organism produces others of its kind; breeding, propagation, procreation, reproduction."
standoffish,adjective,cách biệt,I'm not standoffish .,Tôi có lạnh lùng đâu.,Aloof; reserved; unsociable and unfriendly.
prodigious,adjective,kỳ lạ,Such prodigious events never happen in our days!’,Những việc kỳ lạ như vậy không bao giờ xảy ra trong thời chúng ta!’,Very big in size or quantity; gigantic; colossal; huge.
inexorable,adjective,không lay chuyển được,"Was I, therefore, a daughter of inexorability ?","Như vậy, cháu là con gái của sự bất động tâm ư?",Unable to be persuaded; relentless; unrelenting
seizure,noun,sự chiếm đoạt,"Law and order began to break down, encouraged by the chaos caused by the seizure of lands.","Luật pháp và trật tự bị phá vỡ, do những cuộc bạo động được gây nên bởi sự chiếm đoạt các vùng đất.","The act of taking possession, as by force or right of law."
peruse,verb,đọc kỹ,"Because of God’s majestic love for us, He provided this evidence that we can handle, we can peruse , we can study, and we can even challenge.","Nhờ vào tình yêu thương trang trọng của Thượng Đế cho chúng ta, Ngài đã cung ứng bằng chứng này để chúng ta có thể sử dụng, đọc kỹ , nghiên cứu, và ngay cả chúng ta có thể thách thức được.","(intransitive, regional) To go from place to place; to wander."
gouge,verb,khoét ra,These are the empty gouges .,Đây là những chỗ tim khoét ra bị rỗng đây .,"A cut or groove, as left by something sharp."
enclave,verb,để lọt vào giữa,Enclave Cities of Simeon,Thành của Si-mê-ôn,"A political, cultural or social entity or part thereof that is completely surrounded by another."
midwife,noun,bà đỡ,They are lively and have already given birth before the midwife can come in to them.”,"Họ khỏe lắm, và trước khi bà đỡ đến thì họ đã sinh con rồi”.",(transitive) (figuratively) to facilitate the emergence of
apothecary,noun,người bào chế thuốc,"To take any part in public life, one had to enroll in one of the city's many commercial or artisan guilds, so Dante entered the Physicians' and Apothecaries ' Guild.","Để tham gia vào nền chính trị công, người ta phải ghi danh vào một trong nhiều phường hội thương mại hoặc nghệ nhân của thành phố, vì vậy Dante đã gia nhập Phường hội của Bác sĩ và Người bào chế thuốc (Physicians' and Apothecaries' Guild).",A person who makes and provides/sells drugs and/or medicines.
huffy,adjective,,"Well, gentlemen, I got some Huffy vans to track down.","Này, các quý ông, giờ phải đi chuyên chở mấy cái Huffy đế theo dõi đây.","angry, annoyed, indignant or irritated"
garbled,adjective,lẫn lộn,Garbled communications.,Thông tin bị sai lệch thôi.,(of a message etc) difficult to understand because it has been distorted; scrambled
belligerent,adjective,tham chiến,The British will think the Chinese are being belligerent,Người Anh thì nghĩ là người Hoa tham chiến,"Engaged in warfare, warring."
