word,part_of_speech,meaning,example,example_meaning,definition
devastation,noun,sự phá huỷ,The Soviet Union was especially devastated due to the mass destruction of the industrial base that it had built up in the 1930s.,Liên bang Xô viết bị tổn hại rất nặng nề bởi sự phá huỷ hàng loạt các cơ sở công nghiệp họ đã xây dựng trong những năm thập kỷ 1930.,"The act of devastating, or the state of being devastated; a laying waste."
singular,adjective,dạng số ít,"20 “TEʹKEL,” on the other hand, was written only once and in the singular form.","20 Mặt khác, “TÊ-KEN” chỉ được viết một lần và dưới dạng số ít .",Being only one of a larger population.
fructify,verb,làm cho ra quả,,,(intransitive) To bear fruit; to generate useful products or ideas.
irrevocable,adjective,không thể thay đổi,My decision is final and irrevocable,Đây là quyết định cuối cùng và không thể thay đổi .,Unable to be retracted or reversed. Final.
patent,noun,bằng sáng chế,Benzathine benzylpenicillin was patented in 1950.,Benzathine benzylpenicillin được cấp bằng sáng chế vào năm 1950.,"A declaration issued by a government agency declaring someone the inventor of a new invention and having the privilege of stopping others from making, using or selling the claimed invention; a letter patent."
acrid,adjective,chát,"Whether this world’s “air” smells good or acrid , it is polluted and deadly! —Proverbs 11:19.","Bất luận mùi vị của “không khí” thế gian này có ngọt ngào hay chát chúa, đó là không khí bị ô nhiễm và đem lại sự chết! (Châm-ngôn 11:19).","Sharp and harsh, or bitter and not to the taste; pungent."
disinterested,adjective,vô tư,"It is possible that yet another unique quality of man is a capacity for genuine, disinterested , true altruism.","Vẫn có thể có một phẩm chất độc đáo khác có ở con người là khả năng vị tha chân thành, vô tư và không gian dối.","Uninterested, lacking interest. [from 17th c.]"
chagrin,verb,sự chán nản,"To my friend’s chagrin , it worked.",Phương pháp này thành công trước sự thất vọng của người bạn tôi.,"Distress of mind caused by a failure of aims or plans, want of appreciation, mistakes etc; vexation or mortification."
endurable,adjective,có thể chịu đựng được,"We're enduring it as best we can, Miss Bingley.","Chúng tôi vẫn có thể chịu đựng được , thưa cô Bingley.",Able to be endured; tolerable; bearable.
foist,verb,gán,They foisted it on me at the Literature Festival yesterday.,Họ đã đưa thêm cái này cho anh tại Đại hội Văn học hôm qua.,(transitive) To force another to accept especially by stealth or deceit.
contrive,verb,xoay xở,This blackmore contrived to escape from their lair... he knows their plans.,Người da đen này đã xoay xở thoát khỏi hang ổ của chúng hắn biết kế hoạch của chúng.,To form by an exercise of ingenuity; to devise; to plan; to scheme; to plot.
gelid,adjective,giá lạnh,,,Very cold; icy or frosty.
swaddle,verb,bọc bằng tã,I'm swaddling you.,Tôi xấu hổ quá.,To bind (a baby) with long narrow strips of cloth.
derange,verb,quấy rối,Deranged coward.,Đám loạn trí .,"to cause someone to go insane (usually used in the passive, see deranged)"
genuflect,verb,quỳ gối,"♪ Genuflect , show some respect down on one knee ♪","♪ Quỳ xuống, hãy thể hiện sự kính trọng Quỳ gối xuống ♪","(intransitive) To bend the knee, as in servitude or worship"
fastidious,adjective,khó tính,The Shiba is a relatively fastidious breed and feels the need to maintain itself in a clean state.,Các Shiba là một giống tương đối khó tính và cảm thấy rất cần thiết khi giữ chính nó thật sạch.,"Excessively particular, demanding, or fussy about details."
dainty,adjective,dễ thương,"Wear dainty jewelry like a dangly heart pendant , a charm bracelet , or cute little earrings that hang just a little bit .","Hãy đeo những món trang sức dễ thương chẳng hạn như chiếc dây chuyền hình tim lủng lẳng , một chiếc vòng cổ đẹp hay đôi hoa tai duyên dáng .",Delicately small and pretty.
equilibrium,noun,cân bằng,We have reached and Equilibrium .,Chúng ta đạt được sự cân bằng .,"The condition of a system in which competing influences are balanced, resulting in no net change."
redemption,noun,sự chuộc,"And therein lies the journey to true redemption ,",Và thứ ở bên trong hành trình đến sự chuộc lỗi.,The act of redeeming or something redeemed.
linger,verb,nán,"The Japanese naval forces lingered near the northern Solomons, out of range of the U.S. aircraft based at Henderson Field, before finally returning to Truk on 5 September.","Các lực lượng hải quân Nhật Bản còn nán lại phía bắc quần đảo này, ngoài tầm hoạt động các máy bay của sân bay Henderson, trước khi quay trở về Truk ngày 5 tháng 9.",(intransitive) To stay or remain.
curtail,verb,rút ngắn,"See if you can find something that could be omitted or curtailed to allow time for more Bible reading or study. —Ephesians 5:15, 16.","Hãy thử xem có thể cắt bỏ hay rút ngắn việc nào đó để có thêm giờ đọc hoặc học Kinh Thánh không.—Ê-phê-sô 5:15, 16.",(obsolete) To cut short the tail of an animal
obstruct,verb,cản trở,"On the grounds of "" obstruction of justice. ""","Với tiêu đề "" Cản trở việc thự thi công lý.",To block or fill (a passage) with obstacles or an obstacle. See Synonyms at block.
crepe,verb,nhiễu,Milk crepes .,Bánh crepe sữa,"A flat round pancake-like pastry from Lower Brittany, made with wheat."
holocaust,noun,sự tàn sát,"This is Stanley Milgram, little Jewish kid from the Bronx, and he asked the question, ""Could the Holocaust happen here, now?""","Đây là Stanley Milgram, đứa trẻ Do thái từ Bronx, và cậu ta hỏi"" Sự tàn sát có thể xảy ra lúc này tại đây không?""","The state-sponsored mass murder of an ethnic group. In particular (and often with an initial capital) the “Final Solution”, a euphemism used by the Nazis to describe the mass killing of Jews and others either in camps equipped with industrial gassing and crematorium equipment or by more conventional means."
overwhelming,adjective,tràn ngập,"Soon, a sweet and overwhelming chorus of voices filled the chapel.","Chẳng bao lâu, một ban hợp xướng tuyệt vời và xuất sắc tràn ngập giáo đường.",Present participle of to overwhelm.
headstrong,adjective,ương ngạnh,"Some would be headstrong , or impulsive and reckless.","Một số người thì ương ngạnh , tức bốc đồng và liều lĩnh.","Determined to do as one pleases, and not as others want."
devious,adjective,không ngay thẳng,Desire for fame and glory causes many to act in devious ways.,Vì ham muốn danh vọng và vinh quang mà nhiều người hành động theo những đường lối không ngay thẳng .,"Deviating; not straightforward, not honest, not frank; not standard."
meddle,verb,xen vào,9 An ambassador and his staff do not meddle in the affairs of the country where they serve.,9 Khâm sai và đoàn tùy tùng không xen vào nội bộ của nước họ được phái đến.,"(obsolete) To mix (something) with some other substance; to commingle, combine, blend. [14th-17th c.]"
exceed,verb,vượt,1970 – The Soviet Tupolev Tu-144 becomes the first commercial transport to exceed Mach 2.,1970 – Tupolev Tu-144 của Liên Xô trở thành phương tiện vận chuyển thương mại đầu tiên vượt qua vận tốc âm thanh.,"(transitive) To be larger, greater than (something)."
tendril,noun,vật xoán hình tua,And the tendrils will be lopped off and removed.,Tua cuốn sẽ bị tỉa và loại bỏ.,"(botany) A thin, spirally coiling stem that attaches a plant to its support."
astride,adverb,cưỡi lên,He is sitting astride a bench in the courtyard and looks at Roquemaurel in silence.,Y ngồi cưỡi lên một chiếc ghế dài trong sân và im lặng nhìn Roquemaurel.,With one’s legs on either side.
sanctify,verb,biện bạch,10 min: “Let God’s Name Be Sanctified .”,10 phút: “Xin cho danh Đức Chúa Trời được nên thánh ”.,(transitive) To make holy; to consecrate. Set aside for sacred or ceremonial use.
eloquent,adjective,hùng biện,"And because of his eloquence and persuasiveness, he experienced great success.1","Và nhờ vào tài hùng biện và có sức thuyết phục, ông đã có được nhiều thành công.1",effective in expressing meaning by speech
crone,noun,bà già,And would an old crone have attracted your eye?,Nếu một bà già thì có thu hút được anh không?,(obsolete) An old woman
turret,noun,tháp nhỏ,"Tremendous in magnitude and height, ... with a plenty of conning turrets and towers with crosses.","Có độ rộng và chiều cao lớn lao, ... với nhiều tháp nhỏ và tháp lớn cùng thánh giá.","(architecture) A little tower, frequently a merely ornamental structure at one of the corners of a building or castle."
offset,verb,bù lại,""" Current rates , however , do not come close to offsetting the purchasing-power risk that investors assume .","Tuy nhiên , tỷ lệ hiện tại không đủ bù lại rủi ro mà người mua cho rằng có thể gặp phải .",Anything that acts as counterbalance; a compensating equivalent.
haphazardly,adverb,một cách tình cờ,But these are not scattered about haphazardly .,Nhưng chúng không ở rải rác một cách bừa bãi .,In a haphazard manner.
crestfallen,adjective,chán nản,There is a part of me that would be crestfallen if you did.,Một phần trong ta sẽ tuyệt vọng nếu ngươi làm vậy đấy.,Sad because of a recent disappointment.
