word,part_of_speech,meaning,example,example_meaning,definition
dubiously,adverb,nghi ngờ,Mr. White took the paw from his pocket and eyed it dubiously .,Ông White lấy cái bàn tay ra khỏi túi áo rồi nhìn nó đầy nghi hoặc .,in a dubious manner
intone,verb,ngâm,"The gorgeous raiment of the high priest, the ceremonial vestments of the other priests, the solemn processions, the choirs of Levitical singers intoning psalms, the clouds of incense from swinging censers —all seemed a divine model of religious worship, which warranted the church in rivalling the pomp of the ancient cults.”","Trang phục lộng lẫy của thầy tế lễ cả, áo lễ của các thầy tế lễ khác, các lễ rước trọng thể, các ca đoàn Lê-vi ngâm những bài thánh thơ, làn khói nghi ngút từ những lư hương đong đưa—tất cả dường như là kiểu mẫu được Đức Chúa Trời soi dẫn về cách thờ phượng, biện hộ cho giáo hội trong việc tranh đua với sự lộng lẫy của các tôn giáo cổ xưa”.",(transitive) To give tone or variety of tone to; to vocalize.
gratify,verb,thưởng,Very gratifying .,Rất vui khi nghe vậy.,To please; to make content; to satisfy.
complacency,noun,tính tự mãn,"Clearly, the mental inclination that Paul was recommending is the opposite of complacency .","Rõ ràng, Phao-lô khuyên nên có thái độ khác hẳn với tính tự mãn .","A feeling of contented self-satisfaction, especially when unaware of upcoming trouble."
amiably,adverb,tử tế,Is he amiable ?,Ông ta có tử tế không?,In an amiable manner; in a friendly or pleasant manner.
guerrilla,adjective,chiến tranh du kích,The Irish Republican Army simultaneously began a guerrilla war against the British administration.,Quân đội Cộng hòa Ireland đồng thời bắt đầu một chiến tranh du kích chống chính quyền Anh.,(now rare) A non-official war carried out by small independent groups; a guerrilla war.
defection,noun,sự phản bội,Both sides must see mutual cooperation (CC) as preferable to mutual defection .,Cả hai bên phải thấy được sự hợp tác với nhau (CC) tốt hơn sự phản bội lẫn nhau.,an act or incidence of defecting
anticlimactic,adjective,chống khí hậu,It's kind of anticlimactic .,Như là xuống cực điểm .,"Lacking climax, disappointing or ironically insignificant following of impressive foreshadowing."
wholesale,adjective,sỉ,"The ""outer market"" (jōgai-shijō) is a mixture of wholesale and retail shops that sell Japanese kitchen tools, restaurant supplies, groceries, and seafood, and many restaurants, especially sushi restaurants.","""Chợ ngoài"" (jōgai-shijō) gồm các cửa hàng bán sỉ và lẻ những dụng cụ nhà bếp Nhật Bản, vật tư nhà hàng, tạp phẩm và hải sản, và rất nhiều nhà hàng, đặc biệt là nhà hàng bán sushi.","The sale of products, often in large quantities, to retailers or other merchants"
evidently,adverb,hiển nhiên,Creation gives evidence of God’s abundant goodness,Sự sáng tạo trưng ra bằng chứng hiển nhiên về sự nhân từ của Đức Chúa Trời,In an evident manner; obviously.
enunciate,verb,phát biểu,"Prior to Abdullah's ascension in 2003, although ketuanan Melayu had been enunciated by several prominent Malay leaders, it had not been given a proper name.","Trước khi Abdullah nhậm chức năm 2003, mặc dù ketuanan Melayu từng được một vài lãnh đạo Mã Lai nổi bật phát biểu , song nó chưa có danh xưng tương thích.",(transitive): To make a definite or systematic statement of.
