word,part_of_speech,meaning,example,example_meaning,definition
fascist,adjective,phát xít,It was Mussolini and his Fascists who forced him to be harsh.,Chính là do Mussolini và đảng Phát - xít của ổng bắt buộc ổng phải khắc nghiệt.,Of or relating to fascism.
bassinet,noun,nôi,We don't sell bassinets there.,Bọn tôi không bán nôi mây ở đó.,"A newborn baby's bed, typically made of woven reeds or straw."
apprehend,Verb,tóm,We can apprehend him and put him away before he even blows up the boat.,Ta có thể tóm hắn giam hắn lại trước khi hắn gây ra vụ nổ.,"(transitive, archaic) To take or seize; to take hold of."
lament,verb,than khóc,Cable laments his loss.,Cable than khóc sự mất mát của mình.,"An expression of grief, suffering, or sadness."
regale,verb,chè chén thoả thích,Jackie's never looked more regal .,Jackie không bao giờ xem những thú xa xỉ đó,"A feast, meal."
mogul,noun,ông trùm,"Penelope, the fashion mogul ...","Penelope, nữ hoàng thời trang ...",a rich or powerful person; a magnate
correspondent,adjective,người viết thư,"Akhenaten wearied of Rib-Hadda's constant correspondences and once told Rib-Hadda: ""You are the one that writes to me more than all the (other) mayors"" or Egyptian vassals in EA 124.","Mệt mỏi vì phải nhận những bức thư liên tiếp đến từ Rib-Hadda, Akhenaten đã từng nói với Rib-Hadda rằng: ""Nhà ngươi là người viết thư cho ta nhiều hơn tất cả các thị trưởng khác"" hoặc là các chư hầu Ai Cập trong bức thư EA 124.",Corresponding.
ministry,noun,bộ,"The political organization for this territory – after an initial period of military administration before its establishment – was that of a German civilian administration, nominally under the authority of the Reich Ministry for the Occupied Eastern Territories (German: Reichsministerium für die besetzten Ostgebiete) led by Nazi ideologist Alfred Rosenberg, but actually controlled by the Nazi official Hinrich Lohse, its appointed Reichskommissar.","Tổ chức chính trị cho lãnh thổ này - sau một thời gian ban đầu của quản lý quân sự trước khi thành lập - là của một chính quyền dân sự Đức, dưới danh nghĩa của Bộ Reich cho các lãnh thổ phía đông bị chiếm đóng (tiếng Đức: Reichs Manageerium für die ambetzten Ostrosse) do nhà tư tưởng Đức Quốc xã Alfred Rosenberg lãnh đạo, nhưng thực sự được kiểm soát bởi quan chức Đức Quốc xã Hinrich Lohse, được bổ nhiệm Reichskommissar.","Government department, at the administrative level normally headed by a minister (or equivalent rank, e.g. secretary of state), who holds it as portfolio, especially in a constitutional monarchy"
ornate,adjective,hoa mỹ,"During the 1920s, a new group of writers who distanced themselves from the ornate style of the Movement of 1880 arose, led by Nescio (J.H.F. Grönloh, 1882–1961).","Trong thập niên 1920, xuất hiện một nhóm nhà văn mới tách mình khỏi phong cách hoa mỹ của Phong trào 80, dẫn đầu là Nescio (J.H.F. Grönloh, 1882–1961).","flashy, flowery or showy"
earnestness,noun,tính tha thiết,By means of earnest prayer.,bằng cách khẩn cầu thiết tha .,The quality of being earnest; sincerity; seriousness.
condone,verb,tha thứ,To forgive is not to condone .,Tha thứ không có nghĩa là dung túng.,"(transitive) To forgive, excuse or overlook (something)."
lattice,noun,lưới,"Sisʹe·ra’s mother peered out from the lattice ,",Mẹ Si-sê-ra ngó từ cửa lưới :,"A flat panel constructed with widely-spaced crossed thin strips of wood or other material, commonly used as a garden trellis."
absolve,verb,miễn trách,"Meir resigned in 1974 after the Agranat Commission published its findings on the Yom Kippur War, even though it had absolved her of blame.","Meir từ chức vào năm 1974 sau khi Ủy ban Agranat công bố kết quả điều tra về chiến tranh Yom Kippur, ngay cả khi cơ quan này đã tuyên bố bà miễn trách .","(transitive) To set free, release or discharge (from obligations, debts, responsibility etc.)."
impart,verb,truyền đạt,4:16) The kind of teaching that Paul had in mind is not the mere imparting of knowledge.,Hình thức dạy dỗ mà Phao-lô muốn nói đến không phải là chỉ truyền đạt kiến thức.,To give a part or share.
rabble,noun,choòng cời lò,They're no more than a rabble,Chúng chẳng qua chỉ là lũ loạn đảng,"A mob; collectively, commoners; a disorderly group."
barrio,noun,barrio,Most Chinese Cubans live outside Barrio Chino.,Hầu hết người Cuba gốc Hoa sống ngoài Barrio Chino.,(informal) An area or neighborhood in a U.S. city inhabited primarily by people speaking Spanish or of Hispanic origin.
irate,adjective,giận dữ,What should we do if we meet an irate householder?,"Nếu gặp một chủ nhà giận dữ , chúng ta nên làm gì?",Extremely angry; wrathful; enraged.
humdinger,noun,người chiến nhất,That's a humdinger .,Cái đó rất xuất sắc .,"Something that is particularly outstanding, unusual, or exceptional."
beau,noun,anh chàng nịnh đầm,Beau Lotto:,Beau Lotto:,(dated) A man with a reputation for fine dress and etiquette; a dandy or fop.
fathom,verb,sải,"Yorktown's boats recovered the bodies of the pilots, but both planes sank in 2,910 fathoms (5,320 m) of water, carrying the other four men – two in each aircraft – with them.","Xuồng của Yorktown đã vớt được thi thể các phi công, nhưng cả hai chiếc máy bay đều bị đắm ở độ sâu 2.910 sải (5.320 m), mang theo bốn người còn lại của đội bay, hai người trên mỗi chiếc.","(obsolete) Grasp, envelopment, control."
bestial,adjective,có tính súc vật,Bestiality (23),Hành vi giao hợp với thú vật (23),(literally and figuratively) Beast-like
philanthropy,noun,bác ái,"What I'm going to do is look at five categories of experiments, each of which challenges an old assumption of philanthropy .","Tôi sẽ nhìn vào 5 loại thí nghiệm, mỗi loại sẽ là một thách thức với định kiến cũ về lòng bác ái .","(uncountable) Benevolent altruism with the intention of increasing the well-being of mankind, especially by charitable giving"
bludgeon,noun,dùi cui,You could bludgeon me with the statue of St. Francis.,Cha có thể dùng dùi cui đập tôi với bức tượng của Thánh Phanxicô.,"A short, heavy club, often of wood, which is thicker or loaded at one end."
deem,Verb,tưởng rằng,"Although most of the original Mexican American population were officially deemed white citizens by the treaty, they have faced and continue to face discrimination in the form of Anti-Mexican sentiment and Hispanophobia, historically rooted in the idea that Mexicans were ""too Indian"" to be citizens; Indigenous Mexican Americans, such as Pueblo, were not granted citizenship until the 1920s.","Mặc dù phần lớn người gốc Mỹ gốc México được chính phủ coi là công dân da trắng, họ đã phải đối mặt và tiếp tục đối mặt với sự phân biệt đối xử theo hình thức tình cảm chống México và Bài Tây Ban Nha, trước đây bắt nguồn từ ý tưởng rằng người México quá ""Da Đỏ"" để trở thành công dân; Người Mỹ bản địa México, chẳng hạn như Pueblo, đã không được cấp quốc tịch cho đến những năm 1920.","(transitive, obsolete) To judge; pass judgement on; sentence; doom."
condescension,noun,sự hạ mình,The boy's condescension flashed to anger.,Sự hạ mình của thằng nhỏ lóe lên thành cơn giận dữ.,The act of condescending; voluntary descent from one's rank or dignity in intercourse with an inferior; courtesy toward inferiors.syn.
convulsion,noun,chứng co giật,"From around 1950 onward, cats had been seen to have convulsions , go mad, and die.","Từ khoảng năm 1950 trở lại, những con mèo đã bị phát hiện là có triệu chứng co giật , điên loạn và chết.","(medicine) An intense, paroxysmal, involuntary muscular contraction."
provocative,adjective,khiêu khích,Louis responded to John XXII with fresh provocations .,Ludwig đã đáp lại John XXII với sự khiêu khích đầy vẻ tự phụ.,"Anything that is provocative; a stimulant; as, a provocative of appetite."
elusive,adjective,hay lảng tránh,"Yes, but he's so elusive , as you know.","Phải, nhưng anh ta rất hay lảng tránh , anh cũng biết mà.",rarely seen
liberal,adjective,tự do,"In both politics and education, he was a liberal reformer.","Trong cả chính trị lẫn giáo dục, ông là người có khuynh hướng cải cách tự do .","(now rare except in phrases) Pertaining to those arts and sciences whose study was considered ""worthy of a free man"" (as opposed to servile, mechanical); worthy, befitting a gentleman."
annul,verb,thủ tiêu,"In November 1989, at the XIVth and last congress of the PCR, Ceaușescu condemned the Molotov–Ribbentrop Pact and asked for the annulment of its consequences.","Tháng 11 năm 1989, tại đại hội thứ 14 và cũng là đại hội cuối cùng của Đảng Cộng sản Romania, Ceaușescu lên án Hiệp ước Molotov-Ribbentrop và yêu cấu thủ tiêu các hậu quả của nó.",(transitive) To formally revoke the validity of.
upheaval,noun,biến cố,"But below, there is an upheaval as if by fire.",Nhưng bên dưới là sự hỗn độn như lửa đốt.,"the process of being heaved upward, especially the raising of part of the earth's crust"
flounder,verb,loạng choạng,"In time, the sister found herself “spiritually floundering ” because of several personal setbacks.","Về sau, chị phạm một số sai lầm và thấy mình “ loạng choạng về thiêng liêng”.",(countable) Any of various flatfish of the family Pleuronectidae or Bothidae.
croon,verb,ngâm nga,"In a mixed review, Kirk Miller of Rolling Stone gave Fallen three stars out of five: ""When vocalist Amy Lee croons about lying 'in my field of paper flowers' or 'pouring crimson regret,' she gives Fallen a creepy spiritual tinge that the new-metal boys lack.""","Kirk Miller của Rolling Stone đưa ra một đánh giá hỗn hợp hơn, chấm album ba trên năm sao, viết, ""Khi giọng ca chính Amy Lee hát ngâm nga về những lời nói dối 'trong phạm vi những bông hoa giấy của tôi' (in my field of paper flowers) hay 'trút ra hối tiếc đỏ thẫm' (pouring crimson regret), cô ấy đưa đến Fallen thoáng một nét tâm linh đáng sợ mà những anh chàng new-metal không có.""",To hum or sing softly or in a sentimental manner.
inebriated,adjective,say rượu,Are you inebriated ?,Ông say rượu rồi à?,"Behaving as though affected by alcohol including exhilaration, and a dumbed or stupefied manner."
mealy,adjective,giống bột,I have a mealy bug infestation.,Tôi bị rệp ký sinh.,"Describing a substance, especially a dry foodstuff such as grain, that resembles meal."
excursion,verb,cuộc đi chơi,Learn all the details about any planned excursion .,Hãy biết rõ mọi chi tiết về các cuộc đi chơi .,A brief recreational trip; a journey out of the usual way
chaperone,verb,người đi kèm,"Date in groups, or insist on having a chaperone .",Hẹn nhau đi chơi theo nhóm hoặc nhất định phải có người đi kèm .,"An older person who accompanies other younger people to ensure the propriety of their behaviour, often an older woman accompanying a young woman."
agape,adjective,há hốc mồm ra,LOVE ( AGAPE ),TÌNH YÊU THƯƠNG ( AGAPE ),"Being in a state of astonishment, wonder, expectation, or eager attention; as with mouth hanging open."
