word,part_of_speech,meaning,example,example_meaning,definition
awareness,noun,sự nhận thức,"Of course, this requires continuous awareness and effort.","Dĩ nhiên, điều này đòi hỏi ta phải luôn luôn cố gắng và có sự nhận thức .",The state or level of consciousness where sense data can be confirmed by an observer.
repercussion,noun,hậu quả,Not to mention the international repercussions for our little act of terrorism.,Chưa kể đến hậu quả quốc tế cho hành vi khủng bố nho nhỏ của ta.,A consequence or ensuing result of some action.
tunic,noun,áo,"As part of the evidence for the Bill of Attainder, Cromwell produced a tunic bearing the Five Wounds of Christ, symbolising Margaret's support for Catholicism and the rule of her son Reginald and the king's Catholic daughter Mary.","Một phần của chỉ dụ, Cromwell làm ra một chiếc áo dài thắt ngang lưng có hình Năm Vết thương của Chúa, để chứng tỏ sự ủng hộ của Margaret đối với Công giáo La Mã và sự cai trị của con trai bà Reginald cùng con gái nhà vua Mary.","A garment worn over the torso, with or without sleeves, and of various lengths reaching from the hips to the ankles."
floe,noun,tảng băng,And at least they can now reach the ice floes .,"Và ít nhất, giờ chúng thể chạm tới những tảng băng","A low, flat mass of floating ice."
clutch,adjective,giữ chặt,"Fellport was lifted from her, and Elizabeth scrambled toward the corner, clutching at the ragged pieces of her dress.","Fellport bị nhấc lên khỏi cô, và Elizabeth bò đến góc, giữ chặt lấy chiếc váy tả tơi của cô.","A device to interrupt power transmission, commonly used between engine and gearbox in a car."
dagger,noun,dao găm,The dagger .,Con dao găm,"(weapon) A stabbing weapon, similar to a sword but with a short, double-edged blade."
effortless,adjective,dễ dàng,16 Drifting is effortless .,16 Bị trôi lạc thật là dễ dàng .,Without effort.
archery,noun,cung tên,They say it has something to do with archery .,Họ nói nó có cái gì đó để làm với cung tên .,(uncountable) The practice or sport of shooting arrows with a bow.
copse,verb,coppice,In that copse .,Trong bãi cây đằng kia .,A thicket of small trees or shrubs.
brandish,verb,vung vẩy,"Security would come out, brandish their weapons,","Đội bảo vệ đi ra, vung vẩy vũ khí,","(transitive) To move or swing a weapon back and forth, particularly if demonstrating skill."
flicker,verb,chập chờn,The flickering light here is from our campfire.,Ánh sáng chập chờn ở đây là do lửa trại của mình.,"(US) A certain type of small woodpecker, especially of the genusColaptes"
clearing,noun,khoảng rừng thưa,"Away from riverbanks, swamps and clearings , where dense undergrowth is found, the forest floor is relatively clear of vegetation because of the low sunlight penetration.","Cách xa khỏi các bờ sông, đầm lầy và các khoảng rừng thưa , nơi mà các cây tầng thấp rậm rạp được tìm thấy, thì tầng thảm tươi lại tương đối ít các loài thực vật bởi vì ít ánh sáng mặt trời đến được.",Present participle of clear.
lichen,noun,địa y,"Altogether, 800 fungi and 100 lichens are native to Poloniny.",Tổng cộng có 800 loài nấm và 100 loài địa y có nguồn gốc từ Poloniny.,"Any of many symbiotic organisms, being associations of fungi and algae; often found as white or yellow patches on old walls, etc."
imbue,verb,thấm đẫm,"His poetry is imbued with deep, religious feeling.",Thơ của ông thấm đẫm cảm xúc tôn giáo sâu sắc.,(transitive): To wet or stain an object completely with some physical quality.
tacitly,adverb,âm thầm,"Tacitly , I became passionate about mental health.","Lẳng lặng , tôi bắt đầu hứng thú với sức khỏe tâm thần.",In a tacit manner; done in silence or implied.
seductive,adjective,có sức quyến rũ,"The seductive women of Moab were used to entice them, and this time the Devil had a measure of success.","Ma-quỉ đã dùng những phụ nữ Mô-áp có sức quyến rũ để dụ dỗ họ, và lần này hắn đã tương đối thành công.","Attractive, alluring, tempting."
engulf,verb,bao phủ,"3 Suddenly, a brilliant light engulfs Saul.","3 Thình lình, có ánh sáng chói lòa bao phủ Sau-lơ.",(transitive) To overwhelm.
sweltering,adjective,oi ả,"Despite the sweltering heat of summer, he continued to run 26 miles (42 km) per day.","Bất chấp cái nóng oi ả của mùa hè, Terry vẫn tiếp tục chạy mỗi ngày 42 km.",(of weather) hot and humid; oppressively sticky
ritual,noun,lễ nghi,Trick-or-treating is a Halloween ritual custom for children and adults in many countries.,Trick-or-treat là một lễ nghi lễ Halloween cho trẻ em và người lớn ở nhiều nước.,Related to a rite or repeated set of actions.
somberly,adverb,ảm đạm,"'White is leaving,'Steve said somberly .","'White sẽ rời đi,'Steve đã nói một cách buồn rầu.",In a somber manner.
