word,part_of_speech,meaning,example,example_meaning,definition
performance,noun,sự thực hiện,Professional auditing standards govern the performance of audit work.,Các tiêu chuẩn kiểm toán chuyên nghiệp quản trị sự thực hiện công việc kiểm toán.,"The act of performing; carrying into execution or action; execution; achievement; accomplishment; representation by action; as, the performance of an undertaking of a duty."
prolong,verb,kéo dài,Ctesiphon fell after a prolonged siege.,Ctesiphon tiếp đó thất thủ sau một cuộc bao vây kéo dài .,(transitive) To extend in space or length.
relocate,verb,di chuyển,"And where relocation is impractical, a more sensible solution must be found.","Nơi là di chuyển không hợp lý, một giải pháp hợp lý hơn phải được đưa ra.",(transitive) to move (something) from one place to another.
stipend,verb,,"A small stipend , but I'll learn a lot","Một mức lương thấp, nhưng con sẽ học được nhiều điều.","a fixed payment, generally small and occurring at regular intervals; a modest allowance"
theft,noun,trộm cắp,No signs of sexual assault and no sign of theft .,Không có dấu hiệu tấn công tình dục hay hành vi trộm cắp .,The act of stealing property.
autocracy,noun,chế độ chuyên quyền,The Dominion is an autocracy with Mengsk as its emperor.,Dominion là một nhà nước chuyên quyền với Mengsk là Hoàng đế của nó .,A form of government in which unlimited power is held by a single individual.
cyclone,noun,gió xoáy,"CA: And then, I think the country suffered its first cyclone ,","CA: Và sau đó, tôi nghĩ đất nước ông đã phải trải qua gió xoáy tụ đầu tiên của nó,","A system of winds rotating around a center of low atmospheric pressure. A cyclone rotates counterclockwise in the northern hemisphere and clockwise in the southern hemisphere (opposite to that of an anticyclone). Modern meteorology restricts the use of the term cyclone to the cyclonic-scale circulations. But, it is still applied popularly to the more or less violent, small-scale circulations such as tornadoes, waterspouts, and dust devils (which may in fact exhibit anticyclonic rotation), and even, very loosely, to any strong wind. Because cyclonic circulation and relative low atmospheric pressure usually coexist, in common practice the terms cyclone and low are used interchangeably. Also, because cyclones nearly always are accompanied by inclement (sometimes destructive) weather, they are frequently referred to simply as storms."
eligibility,noun,tính đủ tư cách,"I do know of one opportunity, but it's only eligible for dongs.","Tôi không biết của một cơ hội, nhưng nó chỉ là đủ điều kiện để đồng.","The state, quality, or the fact of being eligible."
fast,adjective,nhanh,You were fast -forwarding through your life long before you ever met me.,Anh đã tua nhanh cả đời mình... từ trước khi anh gặp tôi.,(intransitive) To abstain from or eat very little food; to abstain from food for religious reasons.
lazy,adjective,lười biếng,"I myself prefer a pint and a good nap. But then, I'm the lazy type.","Tôi thì chỉ thích nửa lít bia và chợp mắt, nhưng tôi là dạng lười biếng .",Unwilling to do work or make an effort.
prehistoric,adjective,thời tiền sử,They look positively prehistoric and a bit scary.,Chúng rõ ràng trông như thuộc thời tiền sử và chút đáng sợ.,Of relating to the epoch before written record.
shortage,noun,sự thiếu,"So on top of an overall labor shortage ,","Ở đỉnh điểm của toàn bộ sự thiếu hụt lao động,",a lack or deficiency
philharmonic,adjective,yêu nhạc,I was looking for you at the Philharmonic .,Hôm nay tôi đã tìm anh ở Hội Yêu nhạc .,A full-size symphonic orchestra.
embezzlement,noun,tham ô,Financial data that implicates someone in this company of major embezzlement .,Dữ liệu tài chính... chứng minh rằng ai đó trong công ty này đang tham ô rất lớn.,"(law, business) The fraudulent conversion of property from a property owner."
marathon,verb,ma-ra-tông,Radio stations began playing marathons of his hits .,Đài phát thanh chơi cuộc thi ma - ra - tông của xâm nhập của anh ấy .,A 42.195 kilometre (26 mile 385 yard) road race.
nomenclature,noun,thuật ngữ,"Please see the section ""Alternative nomenclature and PID forms"".","Xin xem thêm ""Alternative nomenclature and PID forms "" cho những dạng khác.",(obsolete) A name.
table,noun,bàn,All the goods for sale are set out on the tables .,Tất cả các mặt hàng để bán đã được bày trên bàn .,"An item of furniture with a flat top surface raised above the ground, usually on one or more legs."
highlight,verb,làm nổi bật,Emphasize words and expressions that highlight your line of reasoning.,Nhấn mạnh những từ và nhóm từ làm nổi bật cách lập luận.,"An area or a spot in a drawing, painting, or photograph that is strongly illuminated."
validate,verb,phê chuẩn,Your attendance is validating her hypocrisy.,Việc cậu đến tham dự phê chuẩn cho sự đạo đức giả của cô ta.,Check or prove the validity of.
address,noun,địa chỉ,I need the exact address so that I may go there.,Tôi cần một địa chỉ chính xác để có thể tới đó.,"Direction or superscription of a letter, or the name, title, and place of residence of the person addressed."
refer,verb,tham khảo,"If they are pointing to the correct reference , have them mark it with an X.",Nếu họ chỉ đúng vào phần tham khảo thì hãy yêu cầu họ đánh vào dấu X.,(transitive) To direct the attention of.
argue,verb,cãi lẽ,Others argued that this idea didn’t make any sense.,Những người khác cãi lẽ rằng ý nghĩ này là vô lý.,"(intransitive) To debate, disagree, or discuss opposing or differing viewpoints."
controversy,noun,tranh cãi,But the details of the process are still in significant controversy .,Nhưng những chi tiết của toàn bộ quá trình vẫn còn đang được tranh cãi .,"A debate, discussion of opposing opinions; strife."
support,Verb,đỡ,"OUR parents —our father and mother— can be a valuable source of encouragement, support , and counsel.","CHA MẸ có thể là một nguồn khích lệ, nâng đỡ và khuyên bảo quý giá.","Something which supports. Often used attributively, as a complement or supplement to."
refute,verb,bác,How did Paul refute the charges against him?,Phao-lô đã bác bỏ những lời cáo buộc ông như thế nào?,(transitive) To prove (something) to be false or incorrect.
explain,verb,giải thích,Please explain the reason why she was arrested.,Xin hãy giải thích lý do vì sao cô ta đã bị bắt giữ.,"To give a sufficiently detailed report about (a) the reason for something, about why something happened, about a causal chain of events; about (b) how something works, about how elements in a system interact; about (c) how to do something, about the steps which need to be accomplished in order to accomplish a certain goal."
experiment,verb,thí nghiệm,Those two experiments yielded similar results.,Hai thí nghiệm đó cho ra cùng kết quả.,"A test under controlled conditions made to either demonstrate a known truth, examine the validity of a hypothesis, or determine the efficacy of something previously untried."
similar,adjective,tương tự,My father and uncle committed a similar crime.,Cha và chú tôi cũng mắc tội tương tự .,"Having traits or characteristics in common; alike, comparable."
examine,verb,nghiên cứu,"But for this examination , which is really hard,","Nhưng với nghiên cứu này, đó thực sự là khó khăn","To determine the aptitude, skills or qualifications of someone by subjecting them to an examination."
propose,verb,đề nghị,She turned down every proposal .,Cô ta từ chối mọi lời đề nghị .,(transitive) To suggest a plan or course of action.
