word,part_of_speech,meaning,example,example_meaning,definition
schedule,noun,lịch,"It was then that Brother Christensen looked at the schedule and, to his absolute horror, saw that the final basketball game was scheduled to be played on a Sunday.",Chính lúc đó Anh Christensen nhìn vào lịch trình thi đấu và buồn nản thấy rằng trận đấu bóng rổ cuối cùng là vào ngày Chúa Nhật.,(obsolete) A slip of paper; a short note. [14th-17th c.]
judgment,noun,phán quyết,4 He will render judgment among the nations,"4 Ngài sẽ ban phán quyết giữa các nước,",The act of judging.
expensive,adjective,đắt,"That's how we were able to afford big, expensive toys.",Vì thế mà chúng tôi có thể mua mấy món đắt tiền hơn.,Having a high price or cost.
activism,noun,chủ nghĩa tích cực,And ideas achieving critical mass is what political activism in popular government is all about.,Các ý tưởng đạt mức tới hạn là chủ nghĩa tích cực chính trị trong chính quyền quần chúng,"The practice of using action to achieve a result, such as political demonstration or a strike in support of or in opposition to an issue."
termination,noun,giới hạn,We are crossing the terminator into night.,Chúng ta đang băng qua giới hạn tiến vào màn đêm.,The process of terminating or the state of being terminated.
crumble,verb,rã,Architecture plays a key role in whether a community crumbles,Kiến trúc là yếu tố chủ chốt quyết định một cộng đồng sẽ tan rã,"A dessert of British origin containing stewed fruit topped with a crumbly mixture of fat, flour, and sugar."
stabilize,verb,làm ổn định,"So because of that, they are a stabilizing force in climate.","Và vì thế, chúng giúp làm ổn định bầu khí quyển.",(transitive) To make stable.
samovar,noun,ấm lò,I've brought a samovar .,Tôi có đem tới cái ấm samovar .,"a metal urn with a spigot, for boiling water for making tea. Traditionally, the water is heated by hot coals or charcoal in a chimney-like tube which runs through the center of the urn. Today, it is more likely that the water is heated by an electric coil. It is a common misconception that tea is boiled in the samovar. This is not the case. The samovar merely boils the water, which is drawn off via the spigot into a separate teapot in which the tea is allowed to steep."
sect,noun,môn phái,The game also features additional sects that do not appear in the novel.,Trò chơi cũng thêm các môn phái không xuất hiện trong tiểu thuyết.,"A cult or religious movement, a group sharing particular (often unorthodox) political and/or religious beliefs."
unanimity,noun,sự nhất trí,The Presidency Council then shall name a Prime Minister unanimously .,Hội đồng Tổng thống sau đó sẽ bổ nhiệm một Thủ tướng với sự nhất trí .,"The condition of complete agreement by all parties, the state of being unanimous."
virtuosity,noun,tài điêu luyện,It combines flamenco guitar virtuosity with musical fusion.,Nó phối hợp flamenco guitar chơi độc tấu với musical fusion.,the technical skills and fluent style of a virtuoso
mysticism,noun,thuyết thần bí,"Yet whether you're a rationalist or a mystic ,","Tuy nhiên, cho dù bạn là một người duy lí hay một người theo thuyết thần bí ,","The beliefs, ideas, or thoughts of mystics."
repressed,adjective,bị đàn áp,"I was afraid some repressed part of myself would go out of control, and I'd be forever entrapped","Tôi sợ rằng phần nào đó trong tôi bị đàn áp sẽ mất kiểm soát, và tôi sẽ mãi bị sập bẫy",Simple past tense and past participle of repress.
refutation,noun,lời bác,It's easy to refute .,Thật dễ dàng để bác bỏ .,"An act of refuting or disproving; the overthrowing of an argument, opinion, testimony, doctrine or theory by argument or countervailing proof; confutation; disproof; evidence of falseness."
empiricism,noun,chủ nghĩa kinh nghiệm,Empiricism and rationalism.,Chủ nghĩa kinh nghiệm và duy lý.,"A pursuit of knowledge purely through experience, especially by means of observation and sometimes by experimentation."
methodology,noun,phương pháp,The methodology used in his study is also helpful to us in conducting our research.,Phương pháp luận được dùng trong cuộc nghiên cứu của anh ta cũng hữu ích trong việc quản lý cuộc nghiên cứu của chúng tôi.,The study of methods used in a field.
substantial,adjective,lớn lao,"So when it costs millions of dollars to do something substantial ,",Vậy nên khi mất đến hàng triệu đô để tạo ra thứ gì đó có giá trị lớn lao .,"Belonging to substance; actually existing; real; as, substantial life."
doctorate,noun,học vị tiến sĩ,Pope earned his doctorate in philosophy from Seattle Pacific.,Pope kiếm được học vị tiến sĩ triết học ở Seattle Pacific.,The highest degree awarded by a university faculty.
monopolize,verb,độc chiếm,Something similar may occur when the one conducting monopolizes the discussion by commenting too often.,Điều tương tự có thể xảy ra nếu anh điều khiển độc chiếm cuộc thảo luận do bình luận quá thường xuyên.,(transitive) To have a monopoly on something
machete,verb,Mã tấu,We'll start with the machete . No!,Ta sẽ học cách dùng mã tấu .,"A sword-like tool used for cutting large plants with a chopping motion. A machete's blade is usually 50 to 65 centimeters (cm) long, and up to three millimeters (mm) thick."
cove,verb,gã,"Party cove , here we come!","Vịnh tiệc tùng, bọn tôi đến đây.",(now rare) A hollow in a rock; a cave or cavern. [from 9th c.]
moderation,noun,sự điều độ,"8, 9. (a) If alcoholic beverages are served, how can moderation be maintained?","8, 9. a) Nếu có dự trù đãi khách uống rượu thì làm thế nào giữ sự điều độ ?",The state or quality of being moderate; avoidance of extremes
fancy,verb,tưởng tượng,"So, it's kind of like very fancy eyeglasses for your telescope.","Như thế, nó là một loại kính mắt tưởng tượng cho kính viễn vọng của bạn.",The imagination; an imagined image.
imp,noun,tiểu yêu,I mean for the imps and elves and little green men:,"Tôi muốn nói lũ tiểu yêu , tiểu quỷ và những gã nhỏ xíu màu xanh.","(obsolete) A young shoot of a plant, tree etc. [9th-17th c.]"
yak,verb,bò Tây tạng,He feels the way they are harvesting yaks nowadays.,Ông ta cảm thấy cách người ta đang sử dụng bò Tây tạng ngày nay.,"An ox-like mammal native to the Himalayas and Tibet with dark, long and silky hair a horse like tail and a full, bushy mane."
rekindle,verb,làm phấn chấn,Can the Interest Be Rekindled ?,Chúng ta có thể gợi lại sự chú ý không?,To kindle once again.
bittersweet,adjective,buồn vui lẫn lộn,The events that followed constitute one of the most bittersweet narratives in all of scripture.,Các sự kiện sau đó tạo thành một trong những câu chuyện buồn vui lẫn lộn nhất trong khắp thánh thư.,"a vine, of the genus Celastrus, having small orange fruits that open to reveal red seeds"
wherewithal,noun,where-with,"But you also don't have the time, resources, expertise or wherewithal to fight this.","Nhưng bạn cũng không có thời gian, sự giúp đỡ, chuyên gia pháp lí hay tài chính để đấu tranh với nó.",The ability and means required to accomplish some task.
gratuitous,adjective,không phải trả tiền,Beautifully gratuitous .,Cảnh quay tuyệt đẹp,Given freely; unearned.
duplicitous,adjective,,You of all people know exactly how duplicitous I am.,Các người đều biết rõ tôi nói dối trá như thế nào mà.,Given to or marked by deliberate deceptiveness in behavior or speech.
conciliation,noun,sự hoà giải,"By July, attempts at conciliation had completely collapsed.","Tháng 7, mọi nỗ lực hòa giải hoàn toàn sụp đổ.",The action of bringing peace and harmony; the action of ending strife.
speculator,noun,người hay suy đoán,Don't speculate on who the client is.,Đừng suy đoán khách hàng là ai.,"(business, finance) One who speculates; as in investing, one who is willing to take volatile risks upon invested principle for the potential of substantial returns."
overwrought,adjective,cuống cuồng,You're overwrought and whimsical.,Chỉ tại bà quá mệt mỏi và không được khỏe thôi.,"in a state of excessive nervousness, excitement, or anger; Extremely tense, anxious, or upset; filled with emotion, emotional; uneasy"
valedictory,adjective,từ biệt,You got your valedictory speech ready yet?,Cậu đã chuẩn bị xong bài phát biểu chưa?,"Of, or pertaining to, a valedictorian."
tribulation,noun,nỗi khổ cực,"In view of this, is there any hope for those experiencing tribulation ?",Những người đang gặp khốn khó có thể hy vọng gì trong tình hình này không?,Any adversity; a trying period or event.
taciturnity,noun,tính ít nói,"No, I prefer to be unsociable and taciturn .",Có lẽ tôi thích sự khó gần và ít nói hơn.,The trait of being taciturn.
sot,verb,hay rượu,You drunken sot !,Đồ say sỉn !,stupid person; fool
corollary,adjective,hệ quả,"well, there's some corollaries that flow from that.","à thì, có vài hệ quả từ điều đó.",Something given beyond what is actually due; something added or superfluous.
