word,part_of_speech,meaning,example,example_meaning,definition
pessimistic,adjective,bi quan,It's too late to be a pessimist .,Quá trễ để bi quan rồi.,Marked by pessimism and little hopefulness.
modicum,noun,chút ít,"This settlement provided a modicum of stability for the next several decades, however the cities dropped out as a basis of the central Imperial authority.","Giải quyết này cung cấp một chút ít ổn định trong nhiều thập kỷ tiếp theo, tuy nhiên các thành phố không còn là nền móng của nhà cầm quyền đế quốc trung ương.","A small, modest or trifling amount."
socialism,noun,chủ nghĩa xã hội,What does socialism really mean?,Chủ nghĩa xã hội thật sự là gì?,"Any of various economic and political philosophies that support social equality, collective decision-making, distribution of income based on contribution and public ownership of productive capital and natural resources, as advocated by socialists."
afflict,verb,làm đau buồn,"The word translated “meek” comes from a root word meaning “ afflict , humble, humiliate.”","Chữ được dịch là “hiền-từ” đến từ chữ gốc có nghĩa “ làm đau buồn , hạ thấp, làm nhục”.","(transitive) To cause (someone) pain, suffering or distress."
entity,noun,thực thể,"That's already a well established entity , they don't need another entry.","Chúng vốn là thực thể rồi, không cần thâm nhập thêm.",That which has a distinct existence as an individual unit. Often used for organisations which have no physical form.
vexed,adjective,bực tức,"Let them what's troubled, what's vexed of mind, take heart.","Những ai đang ưu phiền, đang bực tức , hãy lắng nghe.",Simple past tense and past participle of vex.
yen,verb,thèm,"You get a crazy yen for a fella, and come hot-footing it out here squealing about salvation.",Cô thèm muốn một anh chàng và ba chân bốn cẳng chạy ra đây rên la nhờ cứu giúp.,"The unit of Japanese currency, equal to 100 sen."
pleat,verb,nếp gấp,"Excuse me, but pleats are kind of out of style.","Xin lỗi, nhưng nếp gấp hơi lỗi thời rồi.","(sewing)A fold in the fabric of a garment, as a part of the design of the garment, with the purpose of adding controlled fullness or taking up excess fabric. There are many types of pleats, differing in their construction and appearance."
smart,adjective,thông minh,No student in our class is as smart as Kate.,Không sinh viên nào trong lớp chúng ta thông minh như Kate.,(intransitive) To hurt or sting.
khaki,noun,vải kaki,I'm not even wearing khakis .,Anh có mặc quần tây đâu .,"a dull, yellowish-brown colour, the colour of dust."
interface,noun,giao diện,For a while I was an interface designer.,Có một thời gian tôi thiết kế giao diện .,The point of interconnection between two entities.
computational,adjective,tính toán,So the computation is space soluble and network soluble.,Vì thế sự tính toán là không gian giải được và mạng lưới giải được.,Of or relating to computation.
figurehead,noun,hình chạm ở đầu mũi tàu,The Samuha Kalahom remained as a mere military figurehead .,Samuha Kalahom vẫn là một người lãnh đạo quân sự.,(nautical) A carved figure on the prow of a sailing ship.
par,verb,mức trung bình,4: Rendering the Marriage Due (fy pp. 156-8 pars .,Số 4: Chiều nhau trong bổn phận vợ chồng (fy trg 156-158 đ .,By; with.
coalition,noun,liên minh,We'd build a coalition to impose their own sanctions.,Chúng tôi sẽ xây dựng một liên minh và áp đặt các biện pháp trừng phạt riêng.,"A temporary group or union of organizations, usually formed for a particular advantage."
megalomaniac,noun,người thích làm lớn,There's the former Soviet megalomaniacs .,Có những cựu quan chức ảo tưởng Soviet .,One affected with or exhibiting megalomania.
adorned,adjective,,Worship in holy adornment (9),Thờ phượng trong trang phục thánh (9),Simple past tense and past participle of adorn.
successive,adjective,liên tục,So I think we need succession planning on a global basis.,Vậy tôi nghĩ chúng ta cần lên kế hoạch liên tục trên một cơ sở toàn cầu.,Coming one after the other in a series.
obsolete,adjective,lỗi thời,This sentence is obsolete .,Câu này lỗi thời rồi.,"(of words, equipment, etc.) no longer in use; gone into disuse; disused or neglected (often by preference for something newer, which replaces the subject)."
extremist,adjective,cực đoan,"And in the long term, revenge and violence will not work against extremists .","về lâu dài, mối thù hằn và bạo lực sẽ không chống lại những kẻ cực đoan nữa","a person who holds extreme views, especially one who advocates such views; a radical or fanatic"
harem,noun,hậu cung,You shall have the pick of my harem .,Em sẽ chọn trong hậu cung của anh.,"The private part of an Arab household. In traditional Arab culture, this part of the household was forbidden to male strangers."
succession,noun,chuỗi,"From then on the country was ruled by a succession of military leaders installed after coups d’etat, the most recent in May 2014, and a few democratic intervals.","Từ đó về sau, quốc gia này đã được cai trị bởi một chuỗi các nhà lãnh đạo quân sự sau hàng loạt cuộc đảo chính, gần đây nhất là và tháng 5 năm 2014, và những khoảng thời gian ngắn dân chủ.",An act of following in sequence.
familiarity,noun,sự hiểu biết,"Basically, knowledge is familiarity with facts acquired by experience, observation, or study.","Chủ yếu, sự hiểu biết là việc quen thuộc với các sự kiện thâu lượm được qua kinh nghiệm, nhờ quan sát hay học hỏi.",The state of being extremely friendly; intimacy.
dugout,noun,thuyền độc mộc,Access to the island is by handmade boats or dugout canoes.,Muốn đến đảo này phải bơi bằng thuyền độc mộc hoặc xuồng.,a canoe made from a hollowed-out log
stroke,verb,vuốt ve,I've noticed how you stroke it.,Tôi có để ý cô vuốt ve nó.,(transitive) To move one's hand or an object (such as a broom) along (a surface) in one direction.
condensation,noun,sự ngưng,There's condensation on the stones.,Có sự ngưng hơi trên những tảng đá.,The act or process of condensing or of being condensed; the state of being condensed
preempt,verb,,Preempt the proteins.,Ưu tiên protein.,(nonstandard) Alternative spelling of preempt.
interference,noun,giao thoa,So the kind of interferences that you see here,Những dạng giao thoa mà bạn thấy ở đây,"The act of interfering with something, or something that interferes."
lob,verb,rớt,"Ozzy, I'm lobbing you a softball.","Ozzy, mình đang lốp bóng cho cậu một quả bóng mềm.",To throw or hit a ball into the air in a high arch.
closure,noun,Bao đóng,Bondy–Chvátal theorem (1976) A graph is Hamiltonian if and only if its closure is Hamiltonian.,Định lý Bondy-Chvátal(1972) Một đồ thị là Hamilton nếu và chỉ nếu bao đóng của nó là Hamilton.,An event or occurrence that signifies an ending.
obliterate,verb,xoá,"Obliterated , no evidence.","Xóa sạch , không một chứng cớ.","To remove completely, leaving no trace; to wipe out; to destroy."
opportune,adjective,đúng lúc,"However, it does present an opportunity both timely and unique.",Dù sao thì nó cũng là một cơ hội xuất hiện rất đúng lúc và duy nhất.,Suitable for some particular purpose.
memento,noun,vật kỷ niệm,A few mementos for you.,Một vài vật kỷ niệm cho bệ hạ.,A keepsake; an object kept as a reminder of a place or event.
embryo,noun,phôi,Now look at that. There is that beautiful feather in the embryo .,Bây giờ hãy nhìn cái kia. Có cái lông chim đẹp kia trong phôi .,"In the reproductive cycle, the stage after the fertilization of the egg that precedes the development into a foetus."
voluminous,adjective,to,It was inhabited by an old gentleman who wrote voluminous books.,"Có một ông già cư trú, ông ta viết những cuốn sách thật bự.",Of or pertaining to volume or volumes.
misbegotten,adjective,hoang,"Get lost, you misbegotten wretch!","Thấy sao hả, đồ con hoang khốn nạn!",born out of wedlock; illegitimate
momentous,adjective,trọng yếu,A momentous thing that can happen to a culture,Điều trọng yếu có thể đến với 1 nền văn hóa,"Outstanding in importance, of great consequence."
decamp,verb,bỏ trốn,11: French government decamps to Tours.,11: Chính phủ Pháp chạy về Tours.,(intransitive) To break up camp and move on.
